-35.78415,-77.88764277,1.364007307,0.01417972,0,,
-35.76366892,-77.78967339,1.365401842,0.013710906,0.1,,
-35.74332423,-77.69168589,1.366749477,0.013241755,0.2,,
-35.72311124,-77.59368091,1.368050182,0.012772287,0.3,,
-35.70302526,-77.49565904,1.369303925,0.012302521,0.4,,
-35.68306159,-77.39762093,1.370510677,0.011832475,0.5,,
-35.66321555,-77.29956719,1.371670411,0.011362167,0.6,,
-35.64348243,-77.20149843,1.372783102,0.010891612,0.7,,
-35.62385754,-77.10341529,1.373848726,0.010420828,0.8,,
-35.6043362,-77.00531837,1.37486726,0.009949829,0.9,,
-35.5849137,-76.90720831,1.375838685,0.00947863,1,,
-35.56558536,-76.80908573,1.37676298,0.009007244,1.1,,
-35.54634647,-76.71095123,1.377640128,0.008535684,1.2,,
-35.52719236,-76.61280546,1.378470112,0.008063964,1.3,,
-35.50811831,-76.51464902,1.379252916,0.007592096,1.4,,
-35.48911965,-76.41648254,1.379988526,0.00712009,1.5,,
-35.47019168,-76.31830663,1.38067693,0.006647959,1.6,,
-35.4513297,-76.22012193,1.381318114,0.006175712,1.7,,
-35.43252901,-76.12192905,1.381912069,0.00570336,1.8,,
-35.41378494,-76.02372861,1.382458783,0.005230912,1.9,,
-35.39509278,-75.92552123,1.382958248,0.004758378,2,,
-35.37644784,-75.82730754,1.383410456,0.004285766,2.1,,
-35.35784542,-75.72908815,1.383815399,0.003813086,2.2,,
-35.33928084,-75.63086368,1.384173071,0.003340346,2.3,,
-35.3207494,-75.53263477,1.384483466,0.002867554,2.4,,
-35.30224641,-75.43440202,1.38474658,0.002394717,2.5,,
-35.28376717,-75.33616606,1.384962409,0.001921844,2.6,,
-35.26530699,-75.23792751,1.385130948,0.001448943,2.7,,
-35.24686118,-75.13968699,1.385252197,0.00097602,2.8,,
-35.22842504,-75.04144512,1.385326152,0.000503083,2.9,,
-35.20999388,-74.94320253,1.385352813,3.01E-05,3,,
-35.191563,-74.84495983,1.38533218,-0.000442804,3.1,,
-35.17312772,-74.74671765,1.385264252,-0.00091574,3.2,,
-35.15468334,-74.6484766,1.385149032,-0.00138866,3.3,,
-35.13622517,-74.55023731,1.384986521,-0.001861558,3.4,,
-35.11774851,-74.45200039,1.384776722,-0.002334427,3.5,,
-35.09924867,-74.35376648,1.384519637,-0.002807258,3.6,,
-35.08072096,-74.25553618,1.384215272,-0.003280044,3.7,,
-35.06216067,-74.15731013,1.38386363,-0.003752777,3.8,,
-35.04356313,-74.05908894,1.383464718,-0.004225449,3.9,,
-35.02492364,-73.96087323,1.383018543,-0.004698051,4,,
-35.0062375,-73.86266362,1.382525111,-0.005170576,4.1,,
-34.98750002,-73.76446074,1.38198443,-0.005643013,4.2,,
-34.9687065,-73.66626521,1.381396511,-0.006115354,4.3,,
-34.94985226,-73.56807765,1.380761363,-0.00658759,4.4,,
-34.93093259,-73.46989867,1.380078997,-0.007059709,4.5,,
-34.91194282,-73.3717289,1.379349426,-0.007531701,4.6,,
-34.89287823,-73.27356896,1.378572662,-0.008003556,4.7,,
-34.87373415,-73.17541947,1.377748719,-0.008475263,4.8,,
-34.85450587,-73.07728106,1.376877614,-0.008946808,4.9,,
-34.83518871,-72.97915434,1.375959363,-0.009418179,5,,
-34.81577796,-72.88103993,1.374993985,-0.009889364,5.1,,
-34.79626894,-72.78293846,1.373981497,-0.010360349,5.2,,
-34.77665695,-72.68485054,1.372921922,-0.010831118,5.3,,
-34.75693731,-72.5867768,1.371815281,-0.011301658,5.4,,
-34.7371053,-72.48871786,1.370661599,-0.011771952,5.5,,
-34.71715625,-72.39067434,1.3694609,-0.012241984,5.6,,
-34.69708547,-72.29264686,1.368213211,-0.012711736,5.7,,
-34.67688824,-72.19463604,1.366918562,-0.013181191,5.8,,
-34.65655989,-72.0966425,1.365576984,-0.013650329,5.9,,
-34.63609572,-71.99866687,1.364188508,-0.014119131,6,,
-34.61549103,-71.90070976,1.362753169,-0.014587577,6.1,,
-34.59474112,-71.80277181,1.361269011,-0.015201244,6.2,,
-34.57383973,-71.7048548,1.359698896,-0.016201155,6.3,,
-34.55277775,-71.60696264,1.358028759,-0.0172017,6.4,,
-34.53154581,-71.50909945,1.356258532,-0.01820297,6.5,,
-34.51013451,-71.41126934,1.354388138,-0.019205048,6.6,,
-34.48853446,-71.31347643,1.352417493,-0.020208012,6.7,,
-34.46673627,-71.21572485,1.350346504,-0.021211937,6.8,,
-34.44473056,-71.11801871,1.348175071,-0.022216888,6.9,,
-34.42250792,-71.02036214,1.34590309,-0.023222928,7,,
-34.40005897,-70.92275925,1.343530448,-0.02423011,7.1,,
-34.37737432,-70.82521417,1.341057028,-0.025238481,7.2,,
-34.35444458,-70.72773101,1.33848271,-0.026248082,7.3,,
-34.33126035,-70.63031389,1.33580737,-0.027258946,7.4,,
-34.30781226,-70.53296694,1.333030878,-0.028271096,7.5,,
-34.2840909,-70.43569427,1.330153107,-0.029284549,7.6,,
-34.26008688,-70.3385,1.327173925,-0.030299313,7.7,,
-34.23579083,-70.24138826,1.324093201,-0.031315387,7.8,,
-34.21119334,-70.14436316,1.320910804,-0.032332761,7.9,,
-34.18628503,-70.04742883,1.317626606,-0.033351414,8,,
-34.1610565,-69.95058938,1.31424048,-0.034371317,8.1,,
-34.13549836,-69.85384893,1.310752302,-0.035392428,8.2,,
-34.10960123,-69.75721161,1.307161955,-0.036414698,8.3,,
-34.08335572,-69.66068153,1.303469326,-0.037438063,8.4,,
-34.05675242,-69.56426281,1.299674309,-0.03846245,8.5,,
-34.02978196,-69.46795958,1.295776805,-0.039487775,8.6,,
-34.00243495,-69.37177595,1.291776726,-0.040513938,8.7,,
-33.97470198,-69.27571604,1.287673993,-0.04154083,8.8,,
-33.94657368,-69.17978398,1.28346854,-0.042568328,8.9,,
-33.91804065,-69.08398388,1.279160312,-0.043596296,9,,
-33.8890935,-68.98831986,1.27474927,-0.044624583,9.1,,
-33.85972284,-68.89279604,1.27023539,-0.045653027,9.2,,
-33.82991928,-68.79741655,1.265618665,-0.046681449,9.3,,
-33.79967343,-68.7021855,1.260899107,-0.047709656,9.4,,
