x,y,yaw,k,s,max_v
150.2137999944594,400.7465921554664,-3.118310920135202,0.24842262643424493,0.0,11.31
150.11387053026223,400.74315261398306,-3.0973595557644495,0.17056371101627843,0.1,13.64
150.01400755002018,400.73800890060903,-3.084200850905,0.09261425958277426,0.2,18.52
149.914179273528,400.73193946492023,-3.0788348797485683,0.01471390709731498,0.30000000000000004,46.45
149.81435392058034,400.72572275649276,-3.08125737252549,-0.06316642762183798,0.4,22.42
149.71449997040665,400.72013162911975,-3.090792700133552,-0.08656722199848718,0.5,19.15
149.61461783068378,400.71525026704734,-3.0923669869390475,0.05508684357079503,0.6000000000000001,24.01
149.51476902180445,400.7098416542526,-3.0815699302654087,0.10171571924069912,0.7000000000000001,17.67
149.41496938594616,400.7035182206269,-3.0768937405393557,-0.008187616396521716,0.8,62.27
149.31516193250124,400.69727629775974,-3.08318612223724,-0.10896205063177172,0.9,17.07
149.21530647900406,400.691837211964,-3.0897101563698453,-0.02152035115414048,1.0,38.41
149.11543987981995,400.68661305061914,-3.087490280471267,0.06592035364019813,1.1,21.95
149.01561575223096,400.68073101577124,-3.076525512990286,0.15337319665098056,1.2000000000000002,14.39
148.91585538601498,400.6738326185109,-3.074473888062908,-0.07776255796106941,1.3,20.21
148.8160599294048,400.6674796283511,-3.0812190443820473,-0.05713953303193661,1.4000000000000001,23.57
148.71622790234642,400.6616968550605,-3.0859017367449733,-0.03651452733198458,1.5,29.49
148.61637236467635,400.6562784869747,-3.088522033254769,-0.0158918685071238,1.6,44.7
148.51650637623106,400.6510187124293,-3.0890801798688714,0.004728775206070704,1.7000000000000002,81.94
148.41664299684703,400.64571171975984,-3.087576266081469,0.025349762777171832,1.8,35.39
148.31679229660224,400.640204007472,-3.085834331792333,0.003632021249257504,1.9000000000000001,93.5
148.21694615244246,400.63466038935263,-3.086896941691536,-0.024884676233377326,2.0,35.72
148.11708968324234,400.6293637650735,-3.090651614418277,-0.043118463507760496,2.1,27.14
148.01721407337843,400.624479787091,-3.094733756071996,-0.03852409754833151,2.2,28.71
147.91732051922753,400.61998061150945,-3.098356394107973,-0.033928528863097634,2.3000000000000003,30.59
147.817411151434,400.61582033836277,-3.1015194456473627,-0.02933246709551584,2.4000000000000004,32.9
147.71748810064216,400.61195306768474,-3.1042228877882985,-0.024736406967958202,2.5,35.83
147.6175534974964,400.60833289950915,-3.1064667375642574,-0.02014065731403033,2.6,39.7
147.5176094726411,400.60491393387,-3.108251034811106,-0.015545370206841857,2.7,45.19
147.4176581567206,400.6016502708011,-3.1095758279489876,-0.01095057011903508,2.8000000000000003,53.85
147.31770168037932,400.59849601033625,-3.1104411626800723,-0.006356183075415208,2.9000000000000004,70.68
147.21774217426156,400.59540525250935,-3.1108470736003486,-0.001762065779414752,3.0,134.23
147.11778176901174,400.59233209735413,-3.1107935787225722,0.0028319652896522953,3.1,105.88
147.01782259527417,400.5892306449046,-3.11028067690778,0.007426104800527831,3.2,65.39
146.91786678369328,400.5860549951945,-3.1093083482039376,0.012020529500707127,3.3000000000000003,51.39
146.8179160795024,400.5827676155056,-3.1081408856093677,0.011053620171172725,3.4000000000000004,53.59
146.71797043931514,400.57936980393026,-3.1070983440539424,0.009797192310844383,3.5,56.93
146.6180293012644,400.57587411474714,-3.106181450453679,0.008540665101548559,3.6,60.97
146.51809210342864,400.5722931034135,-3.1053902136077047,0.007284060535315454,3.7,66.02
146.41815828388636,400.5686393253865,-3.1047246403230573,0.006027396560870817,3.8000000000000003,72.58
146.31822728071603,400.56492533612374,-3.1041847357893158,0.004770687677707901,3.9000000000000004,81.58
146.21829853199614,400.56116369108236,-3.1037705038938013,0.003513945530649042,4.0,95.05
146.11837147580528,400.5573669457197,-3.103481947477298,0.0022571795047548666,4.1000000000000005,118.6
146.0184455502218,400.5535476554931,-3.103319068530275,0.0010003973204733097,4.2,150.0
145.91852019332433,400.5497183758599,-3.1032818683295846,-0.000256394371052742,4.3,150.0
145.81859484319125,400.5458916622774,-3.1033703475156207,-0.001513189392580058,4.4,144.85
145.71866893790113,400.5420800702029,-3.1035845061099376,-0.0027699814453103987,4.5,107.06
145.6187419155324,400.5382961550938,-3.1039243434733206,-0.004026763513429328,4.6000000000000005,88.8
145.51881321416363,400.5345524724073,-3.104389858204314,-0.005283527268682445,4.7,77.52
145.4188822718733,400.53086157760083,-3.1049810479782085,-0.006540262475042055,4.800000000000001,69.67
145.31894872278457,400.5272313279943,-3.1055412359650183,-0.0043167914355227,4.9,85.76
145.21901326016848,400.5236441988334,-3.105842489456111,-0.0017082840192247934,5.0,136.33
145.11907693335613,400.520074132521,-3.105882893622137,0.0009001979150918758,5.1000000000000005,150.0
145.01914079194404,400.5164950650957,-3.105662450125023,0.0035086722302328506,5.2,95.13
144.9192058855289,400.5128809325959,-3.1051811588879357,0.006117154951272143,5.300000000000001,72.04
144.81927326370723,400.5092056710602,-3.104439018545264,0.008725654941228358,5.4,60.32
144.71934397607566,400.5054432165271,-3.103436027425058,0.011334168576427554,5.5,52.93
144.61941868454832,400.50157747791627,-3.1025122938207788,0.006215941143641113,5.6000000000000005,71.47
144.51949582403012,400.49764965250745,-3.102199122552984,4.748431974299589e-05,5.7,150.0
144.41957303573616,400.4937213547332,-3.1025027972848402,-0.006120982362522565,5.800000000000001,72.02
144.31964809557766,400.4898506692639,-3.103264081209652,-0.007537511205216828,5.9,64.9
144.219720336559,400.4860548818861,-3.1039717395716457,-0.006615654542236592,6.0,69.28
144.1197900868146,400.48232520403127,-3.104587211908434,-0.005693791533063732,6.1000000000000005,74.67
144.01985769064527,400.4786524235441,-3.1051104978080493,-0.004771926369224759,6.2,81.57
