X,Y
621.455,233.594
621.355,233.591
621.255,233.589
621.155,233.586
621.056,233.584
620.956,233.581
620.856,233.579
620.756,233.577
620.656,233.576
620.556,233.575
620.456,233.575
620.356,233.575
620.256,233.575
620.156,233.575
620.056,233.576
619.956,233.577
619.856,233.577
619.756,233.578
619.656,233.578
619.556,233.578
619.456,233.579
619.356,233.579
619.256,233.579
619.156,233.578
619.056,233.578
618.956,233.578
618.856,233.577
618.756,233.577
618.656,233.577
618.556,233.576
618.456,233.576
618.356,233.576
618.256,233.575
618.156,233.575
618.056,233.575
617.956,233.575
617.856,233.575
617.756,233.575
617.656,233.574
617.556,233.574
617.456,233.574
617.356,233.574
617.256,233.573
617.156,233.573
617.056,233.572
616.956,233.572
616.856,233.571
616.756,233.571
616.656,233.571
616.556,233.571
616.456,233.571
616.356,233.572
616.256,233.573
616.156,233.574
616.056,233.575
615.956,233.577
615.856,233.579
615.756,233.58
615.656,233.582
615.556,233.583
615.456,233.585
615.356,233.586
615.256,233.588
615.156,233.589
615.056,233.591
614.956,233.592
614.856,233.593
614.756,233.594
614.656,233.595
614.556,233.596
614.456,233.596
614.356,233.597
614.256,233.597
614.156,233.597
614.056,233.598
613.956,233.598
613.856,233.598
613.756,233.598
613.656,233.599
613.556,233.6
613.456,233.601
613.356,233.603
613.256,233.605
613.156,233.608
613.056,233.611
612.956,233.615
612.856,233.619
612.756,233.623
612.656,233.627
612.556,233.632
612.456,233.636
612.356,233.64
612.257,233.645
612.157,233.649
612.057,233.654
611.957,233.658
611.857,233.663
611.757,233.667
611.657,233.672
611.557,233.676
611.457,233.681
611.357,233.685
611.258,233.689
611.158,233.694
611.058,233.698
610.958,233.703
610.858,233.707
610.758,233.712
610.658,233.716
610.558,233.721
610.458,233.725
610.358,233.729
610.258,233.734
610.159,233.738
610.059,233.742
609.959,233.747
609.859,233.751
609.759,233.755
609.659,233.76
609.559,233.764
609.459,233.769
609.359,233.773
609.259,233.778
609.16,233.782
609.06,233.786
194.703,144.409
194.614,144.362
194.526,144.316
194.437,144.27
194.348,144.224
194.259,144.178
194.17,144.132
194.082,144.086
193.993,144.04
193.904,143.994
193.815,143.948
193.727,143.902
193.638,143.855
193.55,143.809
193.461,143.762
193.373,143.715
193.285,143.668
193.196,143.621
193.108,143.575
193.02,143.528
192.931,143.481
192.843,143.434
192.755,143.387
192.666,143.34
192.578,143.293
192.49,143.246
192.402,143.198
192.314,143.151
192.226,143.103
192.138,143.056
192.05,143.008
191.962,142.96
191.874,142.913
191.786,142.866
191.697,142.82
191.608,142.774
191.52,142.727
191.432,142.68
191.344,142.633
191.256,142.585
191.168,142.538
191.08,142.49
190.991,142.443
190.903,142.396
190.815,142.349
190.727,142.302
190.639,142.255
190.55,142.208
190.462,142.16
190.374,142.113
190.286,142.066
190.197,142.019
190.109,141.972
190.021,141.925
189.933,141.878
189.845,141.831
189.756,141.784
189.668,141.736
189.58,141.689
189.492,141.642
189.404,141.595
189.315,141.548
189.227,141.501
189.139,141.454
189.051,141.407
188.962,141.36
188.874,141.313
188.786,141.266
188.698,141.218
188.61,141.171
188.522,141.124
188.433,141.077
188.345,141.031
188.256,140.985
188.167,140.938
188.079,140.892
187.99,140.846
187.902,140.799
187.813,140.752
187.725,140.706
187.636,140.659
187.548,140.612
187.459,140.566
187.371,140.519
187.282,140.473
187.194,140.426
187.105,140.379
187.017,140.333
186.928,140.287
186.839,140.24
186.751,140.194
186.662,140.148
186.573,140.102
186.485,140.055
186.396,140.009
186.308,139.962
186.219,139.916
186.13,139.87
186.042,139.824
185.953,139.778
185.865,139.731
185.776,139.685
185.688,139.638
185.599,139.592
185.51,139.545
185.422,139.499
185.333,139.452
185.245,139.406
185.156,139.359
185.068,139.312
184.979,139.266
184.891,139.219
184.802,139.173
184.714,139.126
184.625,139.08
184.537,139.033
184.448,138.987
184.36,138.94
184.271,138.894
184.183,138.847
184.094,138.801
184.006,138.754
183.917,138.708
183.829,138.661
183.74,138.615
183.652,138.568
183.563,138.522
183.475,138.475
183.386,138.429
183.297,138.382
183.209,138.336
183.12,138.289
183.032,138.243
182.943,138.196
182.855,138.149
182.766,138.103
182.678,138.056
182.589,138.01
182.501,137.963
182.412,137.917
182.324,137.87
182.235,137.824
182.147,137.777
182.058,137.731
181.97,137.684
181.881,137.638
181.793,137.591
181.704,137.545
181.616,137.498
181.527,137.452
181.439,137.405
181.35,137.359
181.261,137.312
181.173,137.266
181.084,137.219
180.996,137.173
180.907,137.126
180.819,137.08
180.73,137.033
180.642,136.986
180.553,136.94
180.465,136.893
180.376,136.847
180.288,136.8
180.199,136.754
180.111,136.707
180.022,136.661
179.934,136.614
179.845,136.567
179.757,136.521
179.668,136.474
179.58,136.428
179.491,136.381
179.403,136.335
179.314,136.288
179.226,136.242
179.137,136.195
179.049,136.149
178.96,136.102
178.872,136.056
178.783,136.009
178.695,135.963
178.606,135.916
178.517,135.87
178.429,135.823
178.34,135.777
178.252,135.73
178.163,135.684
178.075,135.637
177.986,135.591
177.898,135.544
177.809,135.497
177.721,135.451
177.632,135.404
177.544,135.357
177.456,135.311
177.367,135.264
177.279,135.217
177.19,135.171
177.102,135.124
177.013,135.078
176.925,135.031
176.836,134.985
176.748,134.938
176.659,134.892
176.571,134.845
176.482,134.799
176.393,134.752
176.305,134.706
176.216,134.66
176.128,134.613
176.039,134.567
175.95,134.521
175.862,134.474
175.773,134.427
175.685,134.381
175.596,134.334
175.508,134.288
175.419,134.241
175.331,134.195
175.242,134.148
175.154,134.102
175.065,134.055
174.977,134.009
174.888,133.962
174.8,133.915
174.711,133.869
174.623,133.822
174.534,133.776
174.446,133.729
174.357,133.683
174.269,133.636
174.18,133.59
174.092,133.543
174.003,133.497
173.914,133.451
173.826,133.404
173.737,133.358
173.649,133.312
173.56,133.265
173.471,133.219
173.383,133.172
173.295,133.125
173.206,133.078
173.118,133.031
173.03,132.984
172.941,132.937
172.853,132.891
172.765,132.844
172.676,132.798
172.587,132.752
172.499,132.705
172.41,132.659
172.321,132.613
172.232,132.567
172.143,132.521
172.055,132.475
171.966,132.429
171.878,132.382
171.789,132.336
171.701,132.289
171.612,132.243
171.524,132.196
171.435,132.149
171.347,132.102
171.259,132.056
171.17,132.009
171.082,131.962
170.994,131.914
170.905,131.868
170.817,131.821
170.728,131.775
170.639,131.729
170.55,131.683
170.462,131.637
170.373,131.59
170.285,131.543
170.197,131.496
170.109,131.449
170.02,131.403
169.931,131.357
169.843,131.31
169.754,131.264
169.665,131.218
169.576,131.172
169.488,131.126
169.399,131.08
169.31,131.034
169.222,130.987
169.133,130.941
169.045,130.894
168.956,130.847
168.868,130.801
168.779,130.754
168.691,130.707
168.602,130.661
168.514,130.614
168.425,130.568
168.337,130.522
168.248,130.475
168.159,130.429
168.071,130.383
167.982,130.337
167.893,130.291
167.805,130.244
167.716,130.198
167.627,130.152
167.539,130.106
167.45,130.06
167.361,130.013
167.273,129.967
167.184,129.92
167.096,129.874
167.007,129.827
166.919,129.781
166.83,129.734
166.742,129.688
166.653,129.641
166.565,129.595
166.476,129.548
166.388,129.501
166.299,129.455
166.21,129.409
166.122,129.362
166.033,129.316
165.945,129.269
165.857,129.222
165.768,129.175
165.68,129.128
165.591,129.082
165.503,129.035
165.414,128.989
165.326,128.943
165.237,128.896
165.148,128.85
165.06,128.804
164.971,128.758
164.882,128.712
164.793,128.666
164.705,128.62
164.616,128.574
164.527,128.527
164.438,128.481
164.35,128.435
164.261,128.389
164.172,128.342
164.084,128.296
163.995,128.25
163.907,128.203
163.818,128.157
163.73,128.11
163.641,128.064
163.553,128.017
163.464,127.971
163.375,127.924
163.287,127.878
163.198,127.831
163.11,127.785
163.021,127.738
162.933,127.692
162.844,127.646
162.755,127.599
162.667,127.553
162.578,127.507
162.489,127.461
162.4,127.415
162.312,127.369
162.223,127.323
162.134,127.277
162.045,127.231
161.957,127.185
161.868,127.138
161.78,127.092
161.691,127.045
161.603,126.998
161.515,126.951
161.427,126.904
161.338,126.857
161.249,126.811
161.16,126.765
161.071,126.721
160.982,126.676
160.893,126.63
160.804,126.584
160.715,126.538
160.627,126.491
160.539,126.444
160.45,126.397
160.362,126.35
160.274,126.303
160.186,126.256
160.097,126.209
160.009,126.163
159.92,126.116
159.831,126.07
159.742,126.024
159.654,125.978
159.565,125.932
159.476,125.886
159.387,125.84
159.299,125.794
159.21,125.748
159.121,125.701
159.033,125.655
158.944,125.609
158.856,125.562
158.767,125.515
158.679,125.468
158.591,125.421
158.502,125.375
158.413,125.329
158.325,125.282
158.236,125.236
158.147,125.19
158.059,125.143
157.97,125.097
157.882,125.051
157.793,125.004
157.704,124.958
157.616,124.912
157.527,124.866
157.438,124.819
157.35,124.773
157.261,124.726
157.173,124.68
157.084,124.633
156.996,124.587
156.907,124.54
156.819,124.494
156.73,124.447
156.642,124.4
156.553,124.354
156.465,124.307
156.376,124.261
156.288,124.214
156.199,124.167
156.111,124.121
156.022,124.074
155.934,124.028
155.845,123.982
155.757,123.935
155.668,123.889
155.58,123.842
155.491,123.796
155.402,123.749
155.314,123.703
155.225,123.656
155.137,123.61
155.048,123.564
154.96,123.517
154.871,123.471
154.782,123.425
154.694,123.378
154.605,123.332
154.517,123.285
154.428,123.239
154.34,123.192
154.251,123.146
154.163,123.099
154.074,123.053
153.986,123.006
153.897,122.959
153.809,122.913
153.72,122.866
153.632,122.82
153.543,122.773
153.455,122.727
153.366,122.68
153.277,122.634
153.189,122.587
153.1,122.541
153.012,122.495
152.923,122.448
152.834,122.402
152.746,122.356
152.657,122.309
152.569,122.263
152.48,122.216
152.392,122.17
152.303,122.123
152.214,122.077
152.126,122.031
152.037,121.984
151.949,121.938
151.86,121.891
151.772,121.844
151.683,121.798
151.595,121.751
151.506,121.705
151.418,121.658
151.329,121.612
151.241,121.565
151.152,121.519
151.064,121.472
150.975,121.426
150.887,121.379
150.798,121.332
150.71,121.286
150.621,121.239
150.533,121.193
150.444,121.147
150.355,121.1
150.267,121.054
150.178,121.007
150.09,120.961
150.001,120.915
149.912,120.868
149.824,120.822
149.735,120.776
149.647,120.729
149.558,120.683
149.47,120.636
149.381,120.59
149.292,120.544
149.204,120.497
149.115,120.451
149.027,120.404
148.938,120.357
148.85,120.311
148.761,120.264
148.673,120.218
148.584,120.171
148.496,120.125
148.407,120.078
148.319,120.032
148.23,119.985
148.142,119.939
148.053,119.892
147.965,119.846
147.876,119.799
147.787,119.753
147.699,119.706
147.61,119.66
147.522,119.614
147.433,119.567
147.345,119.521
147.256,119.474
147.168,119.428
147.079,119.381
146.991,119.334
146.902,119.288
146.813,119.242
146.725,119.196
146.636,119.149
146.547,119.103
146.459,119.057
146.37,119.01
146.282,118.963
146.193,118.917
146.105,118.87
146.017,118.823
145.928,118.777
145.84,118.73
145.751,118.683
145.663,118.637
145.574,118.59
145.486,118.544
145.397,118.497
145.309,118.451
145.22,118.404
145.131,118.358
145.043,118.312
144.954,118.265
144.866,118.219
144.777,118.172
144.688,118.126
144.6,118.08
144.511,118.033
144.423,117.987
144.334,117.94
144.246,117.893
144.158,117.846
144.07,117.799
143.981,117.752
143.893,117.705
143.805,117.659
143.716,117.612
143.627,117.566
143.539,117.519
143.45,117.473
143.361,117.427
143.273,117.381
143.184,117.334
143.096,117.288
143.007,117.241
142.919,117.195
142.83,117.148
142.742,117.102
142.653,117.055
142.565,117.008
142.476,116.962
142.388,116.915
142.299,116.869
142.21,116.823
142.122,116.776
142.033,116.73
141.945,116.683
141.856,116.637
141.768,116.59
141.679,116.544
141.59,116.497
141.502,116.451
141.413,116.405
141.325,116.358
141.236,116.312
141.148,116.266
141.059,116.219
140.97,116.173
140.882,116.126
140.793,116.08
140.705,116.033
140.617,115.986
140.528,115.939
140.44,115.892
140.352,115.845
140.263,115.798
140.174,115.753
140.086,115.707
139.997,115.66
139.909,115.613
139.82,115.567
139.732,115.52
139.643,115.474
139.555,115.427
139.466,115.38
139.378,115.334
139.289,115.287
139.201,115.241
139.112,115.195
139.023,115.149
138.935,115.102
138.846,115.056
138.758,115.009
138.669,114.963
138.581,114.916
138.492,114.869
138.404,114.823
138.315,114.776
138.227,114.729
138.139,114.683
138.05,114.636
137.961,114.59
137.873,114.544
137.784,114.497
137.696,114.451
137.607,114.404
137.519,114.357
137.431,114.31
137.342,114.264
137.253,114.218
137.164,114.172
137.076,114.126
136.987,114.078
136.9,114.031
136.811,113.983
136.722,113.938
136.632,113.895
136.542,113.851
136.453,113.806
136.364,113.76
136.276,113.713
136.188,113.666
136.1,113.618
136.012,113.57
135.924,113.522
135.836,113.474
135.749,113.427
135.659,113.381
135.567,113.339
135.474,113.3
135.38,113.261
135.287,113.221
135.194,113.18
135.104,113.136
135.017,113.087
134.934,113.033
134.856,112.972
134.779,112.909
134.688,112.866
134.593,112.829
134.509,112.775
134.432,112.713
134.347,112.662
134.257,112.618
134.163,112.579
134.069,112.54
133.976,112.5
133.885,112.456
133.797,112.409
133.709,112.361
133.622,112.313
133.535,112.264
133.448,112.216
133.361,112.168
133.272,112.121
133.184,112.074
133.095,112.028
133.007,111.982
132.917,111.936
132.828,111.89
132.739,111.845
132.65,111.799
132.561,111.753
132.472,111.707
132.383,111.661
132.295,111.615
132.206,111.568
132.118,111.522
132.029,111.475
131.941,111.428
131.853,111.382
131.764,111.335
131.676,111.288
131.587,111.242
131.499,111.195
131.41,111.149
131.322,111.102
131.233,111.056
131.145,111.009
131.056,110.963
130.967,110.917
130.879,110.87
130.79,110.824
130.702,110.777
130.613,110.731
130.524,110.685
130.436,110.638
130.347,110.592
130.259,110.545
130.17,110.499
130.082,110.453
129.993,110.406
129.904,110.36
129.816,110.313
129.727,110.267
129.639,110.22
129.55,110.174
129.462,110.127
129.373,110.081
129.285,110.034
129.196,109.987
129.108,109.941
129.019,109.894
128.931,109.848
128.842,109.801
128.754,109.755
128.665,109.709
128.576,109.662
128.488,109.616
128.399,109.57
128.31,109.524
128.221,109.478
128.132,109.432
128.044,109.386
127.955,109.34
127.866,109.294
127.777,109.248
127.689,109.202
127.6,109.156
127.511,109.11
127.423,109.063
127.334,109.017
127.246,108.97
127.157,108.924
127.069,108.877
126.98,108.831
126.892,108.784
126.803,108.737
126.715,108.691
126.626,108.644
126.538,108.598
126.449,108.552
126.36,108.505
126.272,108.459
126.183,108.413
126.094,108.367
126.005,108.321
125.916,108.275
125.828,108.229
125.739,108.183
125.65,108.137
125.561,108.092
125.472,108.046
125.383,108.0
125.295,107.954
125.206,107.907
125.118,107.86
125.029,107.814
124.941,107.767
124.852,107.721
124.763,107.675
124.675,107.628
124.586,107.582
124.498,107.535
124.409,107.489
124.321,107.442
124.232,107.396
124.144,107.349
124.055,107.303
123.966,107.257
123.878,107.21
123.789,107.164
123.7,107.118
123.611,107.072
123.522,107.026
123.434,106.981
123.345,106.935
123.256,106.889
123.167,106.843
123.078,106.797
122.989,106.751
122.9,106.706
122.812,106.66
122.723,106.613
122.634,106.567
122.545,106.521
122.457,106.475
122.368,106.428
122.28,106.382
122.191,106.335
122.103,106.289
122.014,106.242
121.926,106.196
121.837,106.15
121.748,106.103
121.66,106.057
121.571,106.011
121.482,105.965
121.393,105.919
121.304,105.873
121.216,105.827
121.127,105.781
121.038,105.736
120.949,105.69
120.86,105.644
120.771,105.598
120.682,105.552
120.594,105.506
120.505,105.46
120.416,105.414
120.327,105.368
120.239,105.322
120.15,105.276
120.061,105.229
119.973,105.183
119.884,105.136
119.796,105.089
119.707,105.043
119.618,104.999
119.529,104.955
119.442,104.905
119.357,104.845
119.273,104.78
119.188,104.721
119.099,104.679
119.003,104.666
118.905,104.659
118.811,104.638
118.719,104.605
118.63,104.561
118.543,104.508
118.458,104.449
118.374,104.386
118.29,104.32
118.207,104.254
118.123,104.189
118.038,104.128
117.953,104.07
117.867,104.015
117.78,103.962
117.693,103.912
117.605,103.864
117.517,103.818
117.429,103.773
117.34,103.73
117.251,103.686
117.162,103.644
117.073,103.601
116.984,103.558
116.895,103.515
116.806,103.471
116.718,103.425
116.629,103.379
116.541,103.331
116.453,103.284
116.365,103.235
116.277,103.187
116.189,103.139
116.102,103.092
116.014,103.043
115.928,102.992
115.842,102.942
115.756,102.891
115.669,102.841
115.582,102.791
115.496,102.741
115.409,102.692
115.322,102.642
115.235,102.593
115.148,102.544
115.061,102.495
114.974,102.445
114.887,102.395
114.801,102.345
114.714,102.295
114.628,102.244
114.542,102.194
114.455,102.143
114.369,102.093
114.282,102.043
114.196,101.993
114.109,101.943
114.023,101.893
113.936,101.843
113.849,101.794
113.761,101.745
113.674,101.697
113.586,101.648
113.499,101.6
113.412,101.551
113.325,101.501
113.239,101.449
113.154,101.396
113.07,101.343
112.985,101.291
112.899,101.239
112.814,101.187
112.728,101.135
112.642,101.084
112.557,101.032
112.471,100.981
112.385,100.929
112.3,100.877
112.215,100.824
112.13,100.772
112.045,100.719
111.96,100.666
111.875,100.613
111.791,100.559
111.707,100.505
111.623,100.451
111.539,100.397
111.455,100.343
111.371,100.288
111.287,100.233
111.203,100.179
111.12,100.124
111.036,100.069
110.953,100.014
110.869,99.959
110.786,99.903
110.703,99.848
110.619,99.793
110.536,99.737
110.453,99.682
110.37,99.627
110.286,99.571
110.203,99.516
110.119,99.461
110.036,99.406
109.952,99.351
109.869,99.296
109.785,99.241
109.702,99.186
109.618,99.131
109.535,99.076
109.452,99.02
109.369,98.965
109.285,98.909
109.202,98.854
109.119,98.798
109.036,98.743
108.953,98.687
108.869,98.632
108.786,98.577
108.702,98.522
108.619,98.467
108.536,98.411
108.453,98.356
108.37,98.3
108.287,98.244
108.204,98.188
108.12,98.133
108.037,98.077
107.955,98.02
107.872,97.964
107.79,97.908
107.707,97.852
107.624,97.795
107.542,97.738
107.461,97.68
107.38,97.621
107.299,97.562
107.219,97.503
107.138,97.444
107.056,97.387
106.974,97.33
106.891,97.273
106.81,97.216
106.728,97.157
106.648,97.099
106.567,97.039
106.488,96.979
106.408,96.918
106.33,96.856
106.251,96.795
106.173,96.732
106.096,96.669
106.018,96.606
105.941,96.542
105.864,96.478
105.788,96.414
105.711,96.349
105.635,96.284
105.559,96.219
105.483,96.154
105.407,96.089
105.331,96.023
105.255,95.958
105.179,95.893
105.103,95.827
105.027,95.762
104.951,95.697
104.875,95.632
104.799,95.567
104.723,95.502
104.646,95.438
104.569,95.374
104.492,95.31
104.414,95.247
104.337,95.184
104.259,95.121
104.182,95.058
104.104,94.994
104.027,94.931
103.95,94.868
103.873,94.804
103.796,94.74
103.719,94.676
103.642,94.612
103.566,94.547
103.49,94.482
103.414,94.417
103.338,94.352
103.262,94.287
103.187,94.221
103.111,94.156
103.036,94.09
102.96,94.025
102.885,93.959
102.81,93.893
102.735,93.827
102.659,93.761
102.584,93.695
102.509,93.629
102.434,93.563
102.359,93.497
102.284,93.431
102.209,93.365
102.134,93.299
102.058,93.233
101.983,93.167
101.908,93.101
101.832,93.035
101.757,92.97
101.681,92.904
101.606,92.839
101.53,92.774
101.454,92.708
101.379,92.643
101.303,92.577
101.228,92.511
101.153,92.445
101.078,92.378
101.003,92.312
100.929,92.245
100.855,92.178
100.781,92.111
100.707,92.043
100.633,91.975
100.56,91.907
100.487,91.839
100.414,91.77
100.341,91.701
100.269,91.632
100.197,91.563
100.125,91.493
100.053,91.423
99.982,91.353
99.911,91.282
99.84,91.212
99.77,91.14
99.7,91.069
99.63,90.997
99.561,90.925
99.492,90.853
99.424,90.78
99.355,90.707
99.287,90.634
99.22,90.56
99.153,90.486
99.086,90.412
99.019,90.338
98.953,90.263
98.887,90.188
98.821,90.113
98.755,90.038
98.689,89.963
98.624,89.887
98.558,89.812
98.493,89.736
98.428,89.66
98.363,89.584
98.298,89.508
98.232,89.433
98.167,89.357
98.102,89.281
98.037,89.205
97.971,89.129
97.906,89.054
97.84,88.978
97.775,88.902
97.709,88.827
97.643,88.752
97.576,88.677
97.51,88.602
97.443,88.528
97.376,88.453
97.308,88.379
97.241,88.305
97.173,88.231
97.105,88.157
97.038,88.083
96.971,88.009
96.904,87.934
96.838,87.859
96.773,87.784
96.708,87.707
96.644,87.631
96.582,87.553
96.52,87.475
96.46,87.396
96.401,87.316
96.343,87.235
96.286,87.153
96.23,87.071
96.175,86.988
96.12,86.904
96.067,86.82
96.015,86.735
95.963,86.649
95.912,86.563
95.862,86.477
95.812,86.39
95.763,86.302
95.715,86.215
95.667,86.127
95.619,86.038
95.572,85.95
95.525,85.861
95.478,85.772
95.432,85.682
95.386,85.593
95.34,85.504
95.294,85.414
95.248,85.325
95.202,85.235
95.156,85.146
95.11,85.056
95.064,84.967
95.017,84.878
94.971,84.789
94.924,84.7
94.877,84.612
94.829,84.523
94.782,84.435
94.734,84.347
94.686,84.259
94.638,84.171
94.59,84.084
94.542,83.996
94.493,83.909
94.445,83.821
94.397,83.734
94.348,83.646
94.3,83.559
94.252,83.471
94.204,83.384
94.155,83.296
94.108,83.209
94.06,83.121
94.012,83.033
93.965,82.945
93.918,82.857
93.871,82.769
93.824,82.681
93.778,82.592
93.731,82.503
93.686,82.414
93.64,82.325
93.595,82.236
93.551,82.146
93.506,82.056
93.463,81.966
93.419,81.876
93.376,81.786
93.334,81.695
93.292,81.604
93.25,81.513
93.209,81.422
93.168,81.33
93.128,81.238
93.088,81.146
93.049,81.054
93.011,80.961
92.973,80.869
92.935,80.776
92.899,80.683
92.862,80.589
92.827,80.496
92.792,80.402
92.757,80.308
92.724,80.214
92.691,80.12
92.658,80.025
92.627,79.93
92.596,79.835
92.565,79.74
92.536,79.644
92.507,79.549
92.479,79.453
92.451,79.357
92.424,79.26
92.398,79.164
92.372,79.067
92.347,78.97
92.323,78.873
92.299,78.776
92.275,78.679
92.252,78.581
92.23,78.484
92.208,78.386
92.187,78.288
92.166,78.19
92.146,78.092
92.126,77.994
92.106,77.896
92.087,77.798
92.069,77.699
92.05,77.601
92.032,77.502
92.015,77.404
91.998,77.305
91.981,77.206
91.964,77.107
91.948,77.008
91.932,76.909
91.917,76.811
91.901,76.712
91.887,76.612
91.872,76.513
91.858,76.414
91.844,76.315
91.831,76.216
91.818,76.117
91.806,76.017
91.794,75.918
91.782,75.819
91.771,75.719
91.76,75.62
91.75,75.52
91.74,75.421
91.731,75.321
91.722,75.222
91.714,75.122
91.706,75.023
91.699,74.923
91.692,74.823
91.686,74.724
91.68,74.624
91.675,74.524
91.671,74.424
91.667,74.325
91.663,74.225
91.661,74.125
91.659,74.025
91.657,73.925
91.656,73.825
91.656,73.725
91.656,73.625
91.657,73.525
91.659,73.426
91.662,73.326
91.665,73.226
91.669,73.126
91.673,73.026
91.678,72.926
91.684,72.826
91.691,72.725
91.698,72.625
91.706,72.525
91.715,72.425
91.725,72.325
91.735,72.225
91.747,72.125
91.759,72.025
91.772,71.925
70.046,89.331
70.144,89.352
70.242,89.372
70.34,89.392
70.438,89.412
70.536,89.432
70.634,89.452
70.732,89.472
70.831,89.491
70.929,89.511
71.027,89.53
71.125,89.55
71.223,89.569
71.321,89.588
71.419,89.607
71.517,89.626
71.616,89.645
71.714,89.664
71.812,89.683
71.91,89.702
72.008,89.72
72.107,89.739
72.205,89.757
72.303,89.776
72.401,89.795
72.5,89.813
72.598,89.832
72.696,89.85
72.794,89.868
72.893,89.887
72.991,89.905
73.089,89.924
73.187,89.942
73.286,89.961
73.384,89.979
73.482,89.998
73.58,90.016
73.678,90.035
73.777,90.053
73.875,90.072
73.973,90.09
74.071,90.109
74.17,90.128
74.268,90.147
74.366,90.165
74.464,90.184
74.562,90.203
74.66,90.222
74.759,90.242
74.857,90.261
74.955,90.28
75.053,90.299
75.151,90.319
75.249,90.339
75.347,90.358
75.445,90.378
75.543,90.398
75.641,90.418
75.739,90.438
75.837,90.459
75.935,90.479
76.033,90.5
76.131,90.521
76.229,90.541
76.327,90.562
76.425,90.584
76.523,90.605
76.621,90.627
76.718,90.648
76.816,90.671
76.914,90.693
77.011,90.715
77.109,90.738
77.206,90.761
77.304,90.784
77.401,90.807
77.498,90.831
77.596,90.855
77.693,90.879
77.79,90.904
77.887,90.929
77.983,90.954
78.08,90.98
78.177,91.006
78.273,91.032
78.37,91.058
78.466,91.085
78.562,91.113
78.658,91.141
78.754,91.169
78.85,91.197
78.946,91.226
79.041,91.255
79.137,91.285
79.232,91.316
79.327,91.346
79.422,91.377
79.517,91.409
79.611,91.441
79.706,91.474
79.8,91.507
79.894,91.54
79.988,91.574
80.082,91.608
80.176,91.643
80.269,91.677
80.363,91.713
80.456,91.748
80.55,91.784
80.643,91.82
80.736,91.856
80.829,91.892
80.922,91.929
81.015,91.966
81.108,92.003
81.201,92.04
81.294,92.077
81.387,92.114
81.48,92.151
81.573,92.188
81.666,92.226
81.759,92.263
81.852,92.3
81.945,92.337
82.038,92.374
82.131,92.411
82.224,92.448
82.317,92.485
82.41,92.521
82.503,92.557
82.596,92.594
82.69,92.63
82.783,92.665
82.877,92.701
82.971,92.736
83.064,92.771
83.158,92.805
83.252,92.84
83.346,92.874
83.44,92.909
83.534,92.943
83.628,92.977
83.722,93.011
83.816,93.045
83.91,93.079
84.005,93.113
84.099,93.147
84.193,93.181
84.287,93.215
84.381,93.249
84.475,93.283
84.568,93.318
84.662,93.353
84.756,93.387
84.85,93.422
84.943,93.458
85.037,93.493
85.13,93.529
85.223,93.565
85.316,93.601
85.409,93.638
85.502,93.675
85.595,93.712
85.687,93.75
85.779,93.789
85.872,93.827
85.964,93.866
86.056,93.905
86.147,93.945
86.239,93.985
86.331,94.025
86.422,94.065
86.514,94.106
86.605,94.146
86.696,94.187
86.787,94.228
86.878,94.27
86.969,94.311
87.06,94.353
87.151,94.395
87.242,94.436
87.333,94.478
87.424,94.52
87.515,94.562
87.606,94.604
87.696,94.646
87.787,94.688
87.878,94.73
87.969,94.772
88.06,94.813
88.151,94.855
88.242,94.897
88.333,94.938
88.424,94.98
88.515,95.021
88.606,95.062
88.697,95.103
88.789,95.144
88.88,95.185
88.971,95.225
89.063,95.266
89.154,95.307
89.246,95.347
89.337,95.388
89.428,95.428
89.52,95.469
89.611,95.509
89.703,95.55
89.794,95.59
89.886,95.63
89.977,95.671
90.068,95.711
90.16,95.752
90.251,95.793
90.343,95.833
90.434,95.874
90.525,95.915
90.616,95.956
90.708,95.997
90.799,96.038
90.89,96.079
90.981,96.121
91.072,96.162
91.163,96.204
91.254,96.246
91.344,96.287
91.435,96.329
91.526,96.371
91.617,96.413
91.708,96.455
91.798,96.497
91.889,96.539
91.98,96.581
92.071,96.623
92.161,96.665
92.252,96.707
92.343,96.749
92.434,96.791
92.525,96.833
92.615,96.874
92.706,96.916
92.797,96.958
92.888,97.0
92.979,97.042
93.07,97.083
93.16,97.125
93.251,97.167
93.342,97.208
93.433,97.25
93.524,97.291
93.615,97.333
93.706,97.374
93.797,97.416
93.888,97.457
93.979,97.498
94.071,97.539
94.162,97.581
94.253,97.622
94.344,97.663
94.435,97.703
94.527,97.744
94.618,97.785
94.709,97.826
94.801,97.867
94.892,97.907
94.983,97.948
95.075,97.989
95.166,98.03
95.257,98.071
95.349,98.112
95.44,98.153
95.531,98.194
95.622,98.235
95.713,98.276
95.804,98.317
95.895,98.359
95.986,98.401
96.077,98.442
96.168,98.484
96.259,98.526
96.349,98.569
96.44,98.611
96.53,98.654
96.62,98.697
96.711,98.74
96.801,98.784
96.891,98.827
96.98,98.871
97.07,98.915
97.16,98.96
97.249,99.005
97.339,99.049
97.428,99.094
97.517,99.139
97.607,99.184
97.696,99.229
97.785,99.273
97.875,99.318
97.964,99.363
98.054,99.408
98.143,99.453
98.232,99.497
98.322,99.542
98.411,99.587
98.501,99.632
98.59,99.677
98.679,99.721
98.769,99.766
98.858,99.811
98.948,99.856
99.037,99.901
99.127,99.945
99.216,99.99
99.305,100.035
99.395,100.08
99.484,100.124
99.574,100.169
