130.500400877965,107.13633883074,+AC0-2.14919038532921,0,0,,22.760400877965,41.7303388307402,,,,,
130.445732885902,107.052604664214,+AC0-2.14919038532921,0,0.1,,22.7057328859024,41.6466046642139,,,,,
130.39106489384,106.968870497688,+AC0-2.14919038532921,0,0.2,,22.6510648938399,41.5628704976876,,,,,
130.336396901777,106.885136331161,+AC0-2.14919038532921,0,0.3,,22.5963969017773,41.4791363311614,,,,,
130.281728909715,106.801402164635,+AC0-2.14919038532921,0,0.4,,22.5417289097148,41.3954021646351,,,,,
130.227060917652,106.717667998109,+AC0-2.14919038532921,0,0.5,,22.4870609176522,41.3116679981088,,,,,
130.17239292559,106.633933831583,+AC0-2.14919038532921,0,0.6,,22.4323929255897,41.2279338315825,,,,107.74,65.406
130.117724933527,106.550199665056,+AC0-2.14919038532921,0,0.7,,22.3777249335272,41.1441996650563,,,,,
130.063056941465,106.46646549853,+AC0-2.14919038532921,0,0.8,,22.3230569414646,41.06046549853,,,,,
130.008388949402,106.382731332004,+AC0-2.14919038532921,0,0.9,,22.2683889494021,40.9767313320037,,,,,
129.95372095734,106.298997165477,+AC0-2.14919038532921,0,1,,22.2137209573395,40.8929971654774,,,,,
129.899052965277,106.215262998951,+AC0-2.14919038532921,0,1.1,,22.159052965277,40.8092629989512,,,,,
129.844384973214,106.131528832425,+AC0-2.14919038532921,0,1.2,,22.1043849732144,40.7255288324249,,,,,
129.789716981152,106.047794665899,+AC0-2.14919038532921,0,1.3,,22.0497169811519,40.6417946658986,,,,,
129.735048989089,105.964060499372,+AC0-2.14919038532921,0,1.4,,21.9950489890894,40.5580604993724,,,,,
129.680380997027,105.880326332846,+AC0-2.14919038532921,0,1.5,,21.9403809970268,40.4743263328461,,,,,
129.625713004964,105.79659216632,+AC0-2.14919038532921,0,1.6,,21.8857130049643,40.3905921663198,,,,,
129.571045012902,105.712857999794,+AC0-2.14919038532921,0,1.7,,21.8310450129017,40.3068579997935,,,,,
129.516377020839,105.629123833267,+AC0-2.14919038532921,0,1.8,,21.7763770208392,40.2231238332673,,,,,
129.461709028777,105.545389666741,+AC0-2.14919038532921,0,1.9,,21.7217090287766,40.139389666741,,,,,
129.407041036714,105.461655500215,+AC0-2.14919038532921,0,2,,21.6670410367141,40.0556555002147,,,,,
129.352373044652,105.377921333688,+AC0-2.14919038532921,0,2.1,,21.6123730446516,39.9719213336884,,,,,
129.297705052589,105.294187167162,+AC0-2.14919038532921,0,2.2,,21.557705052589,39.8881871671622,,,,,
129.243037060526,105.210453000636,+AC0-2.14919038532921,0,2.3,,21.5030370605265,39.8044530006359,,,,,
129.188369068464,105.12671883411,+AC0-2.14919038532921,0,2.4,,21.4483690684639,39.7207188341096,,,,,
129.133701076401,105.042984667583,+AC0-2.14919038532921,0,2.5,,21.3937010764014,39.6369846675833,,,,,
129.079033084339,104.959250501057,+AC0-2.14919038532921,0,2.6,,21.3390330843388,39.5532505010571,,,,,
129.024365092276,104.875516334531,+AC0-2.14919038532921,0,2.7,,21.2843650922763,39.4695163345308,,,,,
128.969697100214,104.791782168005,+AC0-2.14919038532921,0,2.8,,21.2296971002138,39.3857821680045,,,,,
128.915029108151,104.708048001478,+AC0-2.14919038532921,0,2.9,,21.1750291081512,39.3020480014782,,,,,
128.906293384209,104.694667620459,+AC0-2.67727590792801,0,0,,21.1662933842087,39.2886676204594,,,,,
128.812038054724,104.647477040012,+AC0-2.67768178806729,+AC0-0.007703406686774,0.1,,21.0720380547243,39.2414770400116,,,,,
128.717778795201,104.600380178128,+AC0-2.67890031615842,+AC0-0.015432079512482,0.2,,20.9777787952013,39.1943801781279,,,,,
128.623511675601,104.553470753372,+AC0-2.68093415201298,+AC0-0.023211238676227,0.3,,20.883511675601,39.1474707533724,,,,,
128.529232765885,104.506842484309,+AC0-2.68378771775872,+AC0-0.031066006045947,0.4,,20.7892327658849,39.1008424843093,,,,,
128.434938136014,104.460589089503,+AC0-2.68746718080881,+AC0-0.039021339710824,0.5,,20.6949381360141,39.0545890895027,,,,,
128.34062385595,104.414804287517,+AC0-2.69198042862122,+AC0-0.047101948571797,0.6,,20.6006238559502,39.0088042875166,,,,,
128.246285995654,104.369581796915,+AC0-2.69733703382453,+AC0-0.055332179628452,0.7,,20.5062859956545,38.9635817969153,,,,,
128.151920625088,104.325015336263,+AC0-2.70354820784548,+AC0-0.06373587007007,0.8,,20.4119206250883,38.9190153362627,,,,,
128.057523814213,104.281198624123,+AC0-2.71062674070986,+AC0-0.072336155646352,0.9,,20.317523814213,38.8751986241231,,,,,
127.96309163299,104.238225379061,+AC0-2.71858692420108,+AC0-0.081155226127314,1,,20.2230916329899,38.8322253790605,,,,,
127.868620151381,104.196189319639,+AC0-2.72744445505379,+AC0-0.090214018031401,1.1,,20.1286201513805,38.790189319639,,,,,
127.774105439346,104.155184164423,+AC0-2.73721631433908,+AC0-0.099531834302043,1.2,,20.0341054393461,38.7491841644229,,,,,
127.679543566848,104.115303631976,+AC0-2.74792061867673,+AC0-0.109125880376523,1.3,,19.9395435668481,38.7093036319761,,,,,
127.584930603848,104.076641440863,+AC0-2.75957643840844,+AC0-0.119010706289429,1.4,,19.8449306038477,38.6706414408628,,,,,
127.490262620306,104.039291309647,+AC0-2.77220357741469,+AC0-0.129197545307124,1.5,,19.7502626203065,38.6332913096472,,,,,
127.395535686186,104.003346956893,+AC0-2.78582230889699,+AC0-0.139693541373775,1.6,,19.6555356861856,38.5973469568933,,,,,
127.300745871447,103.968902101165,+AC0-2.80045306123304,+AC0-0.150500860690666,1.7,,19.5607458714466,38.5629021011652,,,,,
127.205889246051,103.936050461027,+AC0-2.81611604801418,+AC0-0.161615687421325,1.8,,19.4658892460508,38.5300504610271,,,,,
127.110961879959,103.904885755043,+AC0-2.83283083667977,+AC0-0.17302711021205,1.9,,19.3709618799595,38.4988857550431,,,,,
127.015959843134,103.875501701777,+AC0-2.85061585087476,+AC0-0.184715915323856,2,,19.2759598431341,38.4695017017773,,,,,
126.920879205536,103.847992019794,+AC0-2.86948780289076,+AC0-0.196653313993932,2.1,,19.1808792055359,38.4419920197938,,,,,
126.825716037126,103.822450427657,+AC0-2.88946105443227,+AC0-0.208799646321473,2.2,,19.0857160371263,38.4164504276567,,,,,
126.730466407867,103.79897064393,+AC0-2.91054690659885,+AC0-0.221103121352672,2.3,,18.9904664078668,38.3929706439302,,,,,
126.635126387719,103.777646387178,+AC0-2.9327528234953,+AC0-0.233498672530914,2.4,,18.8951263877186,38.3716463871783,,,,,
126.539692046643,103.758571375965,+AC0-2.9560815983368,+AC0-0.24590702808397,2.5,,18.7996920466431,38.3525713759652,,,,,
126.444159454602,103.741839328855,+AC0-2.98053047629913,+AC0-0.258234115287441,2.6,,18.7041594546016,38.335839328855,,,,,
126.348524681556,103.727543964412,+AC0-3.00609025456742,+AC0-0.270370933071956,2.7,,18.6085246815556,38.3215439644118,,,,,
126.252783797466,103.7157790012,+AC0-3.03274438681592,+AC0-0.282194035511133,2.8,,18.5127837974664,38.3097790011998,,,,,
126.156932872295,103.706638157783,+AC0-3.06046812629663,+AC0-0.293566765124067,2.9,,18.4169328722954,38.3006381577829,,,,,
126.060967976004,103.700215152725,+AC0-3.08922774823422,+AC0-0.304341355329413,3,,18.3209679760039,38.2942151527255,,,,,
125.964885178553,103.696603704591,+AC0-3.118979897552,+AC0-0.314361982155561,3.1,,18.2248851785532,38.2906037045914,,,,,
125.868680581924,103.695896768391,3.13360055175351,+AC0-0.316959464910719,3.2,,18.1286805819241,38.2898967683913,,,,,
125.772353339297,103.698114537991,3.10379202207951,+AC0-0.301663999786133,3.3,,18.0323533392972,38.2921145379907,,,,,
125.675908131749,103.703145385044,3.07541604199184,+AC0-0.285901377150804,3.4,,17.9359081317487,38.2971453850436,,,,,
125.579350223243,103.710863781222,3.04849649026452,+AC0-0.269872174229857,3.5,,17.8393502232427,38.3048637812222,,,,,
125.482684877744,103.721144198199,3.02304540748442,+AC0-0.253749711017305,3.6,,17.7426848777437,38.3151441981985,,,,,
125.385917359216,103.733861107645,2.99906469559683,+AC0-0.2376793251331,3.7,,17.6459173592159,38.3278611076447,,,,,
125.289052931624,103.748888981233,2.97654780701516,+AC0-0.221779014787688,3.8,,17.5490529316236,38.342888981233,,,,,
125.192096858931,103.766102290635,2.9554813637239,+AC0-0.206141067321637,3.9,,17.4520968589313,38.3601022906354,,,,,
125.095054405103,103.785375507524,2.93584666480594,+AC0-0.190834326444955,4,,17.3550544051032,38.3793755075242,,,,,
124.997930834104,103.806583103571,2.91762105659834,+AC0-0.175906806683771,4.1,,17.2579308341037,38.4005831035714,,,,,
124.900731409897,103.829599550449,2.90077915264739,+AC0-0.161388426064147,4.2,,17.1607314098971,38.4235995504493,,,,,
124.803461396448,103.85429931983,2.88529390067638,+AC0-0.147293688935669,4.3,,17.0634613964478,38.4482993198299,,,,,
124.70612605772,103.880556883385,2.87113750108453,+AC0-0.133624204786382,4.4,,16.9661260577199,38.4745568833853,,,,,
124.608730657678,103.908246712788,2.85828218642049,+AC0-0.120370973448699,4.5,,16.868730657678,38.5022467127879,,,,,
124.511280460286,103.93724327971,2.84670087425068,+AC0-0.107516401736946,4.6,,16.7712804602863,38.5312432797095,,,,,
124.413780729509,103.967421055823,2.83636770730252,+AC0-0.095036042005108,4.7,,16.6737807295091,38.5614210558225,,,,,
124.316236729311,103.998654512799,2.82725849510009,+AC0-0.082900060713205,4.8,,16.5762367293108,38.5926545127989,,,,,
124.218653723656,104.030818122311,2.81935107085813,+AC0-0.07107445640668,4.9,,16.4786537236557,38.624818122311,,,,,
124.121036976508,104.063786356031,2.8126255764271,+AC0-0.059522053071064,5,,16.3810369765082,38.6577863560307,,,,,
124.023391751833,104.09743368563,2.80706468679095,+AC0-0.048203297973778,5.1,,16.2833917518325,38.6914336856304,,,,,
123.925723313593,104.131634582782,2.80265378415919,+AC0-0.037076893963398,5.2,,16.185723313593,38.725634582782,,,,,
123.828036925754,104.166263519158,2.79938109016582,+AC0-0.026100295643551,5.3,,16.0880369257541,38.7602635191578,,,,,
123.73033785228,104.20119496643,2.79723776315495,+AC0-0.015230097538089,5.4,,15.99033785228,38.7951949664299,,,,,
123.632631357135,104.23630339627,2.79621796603132,+AC0-0.004422340799672,5.5,,15.892631357135,38.8303033962704,,,,,
