125.718074640477,100.25526559366,+AC0-2.69836477416448,0,0,,17.9780746404769,34.8492655936597,,
125.623220019068,100.210249075652,+AC0-2.69872102428198,+AC0-0.006787787911002,0.1,,17.8832200190683,34.8042490756522,,
125.528362322308,100.165313899804,+AC0-2.69979042771566,+AC0-0.013594236583726,0.2,,17.7883623223084,34.7593138998039,,
125.433498474846,100.120541408274,+AC0-2.70157494125482,+AC0-0.020437964761616,0.3,,17.6934984748459,34.7145414082736,,
125.338625401329,100.076012943221,+AC0-2.70407781791995,+AC0-0.027337503369982,0.4,,17.5986254013294,34.6700129432207,,
125.243740026408,100.031809846804,+AC0-2.70730359411951,+AC0-0.034311242084655,0.5,,17.5037400264076,34.6258098468041,,
125.148839274729,99.988013461183,+AC0-2.71125807086326,+AC0-0.041377364285461,0.6,,17.4088392747292,34.582013461183,,
125.053920070943,99.9447051285164,+AC0-2.71594828821513,+AC0-0.048553766218051,0.7,,17.313920070943,34.5387051285164,,
124.958979339698,99.9019661909634,+AC0-2.72138249192035,+AC0-0.055857955946141,0.8,,17.2189793396975,34.4959661909634,,
124.864014005642,99.8598779906832,+AC0-2.72757009088453,+AC0-0.063306927401699,0.9,,17.1240140056416,34.4538779906831,107.74,65.406
124.769020993424,99.8185218698347,+AC0-2.73452160391538,+AC0-0.070917004555105,1,,17.0290209934237,34.4125218698347,,
124.673997227693,99.7779791705771,+AC0-2.74224859386351,+AC0-0.078703650461731,1.1,,16.9339972276927,34.3719791705771,,
124.578939633097,99.7383312350695,+AC0-2.75076358701919,+AC0-0.086681235736953,1.2,,16.8389396330973,34.3323312350695,,
124.483845134286,99.699659405471,+AC0-2.76007997534448,+AC0-0.094862760923063,1.3,,16.743845134286,34.293659405471,,
124.388710655908,99.6620450239406,+AC0-2.77021189885165,+AC0-0.103259527309048,1.4,,16.6487106559076,34.2560450239406,,
124.293533122611,99.6255694326375,+AC0-2.78117410519427,+AC0-0.111880751136162,1.5,,16.5535331226108,34.2195694326375,,
124.198309459044,99.5903139737207,+AC0-2.79298178333175,+AC0-0.120733116876548,1.6,,16.4583094590443,34.1843139737207,,
124.103036589857,99.5563599893493,+AC0-2.80565036798633,+AC0-0.129820266536885,1.7,,16.3630365898566,34.1503599893493,,
124.007711439697,99.5237888216825,+AC0-2.81919531156059,+AC0-0.13914222386018,1.8,,16.2677114396967,34.1177888216825,,
