x,y,yaw,k,s,max_v
43.55132787921906,82.36767785507689,1.0869618993699857,-6.118193166760893e-05,0.0,150.0
43.597845836407,82.45619948987834,1.0869558833562825,-5.913834239510155e-05,0.1,150.0
43.6443643170492,82.54472084948894,1.0869500717015073,-5.7094753106015395e-05,0.2,150.0
43.69088330305715,82.63324194341823,1.0869444644056618,-5.505116380160141e-05,0.30000000000000004,150.0
43.73740277634231,82.72176278117571,1.0869390614687473,-5.300757448303909e-05,0.4,150.0
43.78392271881614,82.8102833722709,1.0869338628907657,-5.096398515143888e-05,0.5,150.0
43.83044311239015,82.89880372621334,1.0869288686717176,-4.892039580784488e-05,0.6000000000000001,150.0
43.87696393897577,82.9873238525125,1.0869240788116044,-4.6876806453237255e-05,0.7000000000000001,150.0
43.9234851804845,83.07584376067796,1.0869194933104271,-4.4833217088534956e-05,0.8,150.0
43.970006818827784,83.16436346021918,1.086915112168187,-4.278962771459818e-05,0.9,150.0
44.01652883591712,83.25288296064569,1.0869109353848845,-4.074603833223092e-05,1.0,150.0
44.06305121366397,83.34140227146702,1.0869069629605208,-3.87024489421836e-05,1.1,150.0
44.109573933979796,83.4299214021927,1.0869031948950962,-3.6658859545155585e-05,1.2000000000000002,150.0
44.15609697877608,83.51844036233221,1.0868996311886119,-3.461527014179774e-05,1.3,150.0
44.20262032996428,83.60695916139511,1.0868962718410682,-3.2571680732715006e-05,1.4000000000000001,150.0
44.24914396945589,83.69547780889087,1.0868931168524656,-3.0528091318468964e-05,1.5,150.0
44.295667879162366,83.78399631432903,1.0868901662228048,-2.8484501899580375e-05,1.6,150.0
44.34219204099519,83.87251468721911,1.086887419952086,-2.6440912476531746e-05,1.7000000000000002,150.0
44.38871643686582,83.96103293707063,1.0868848780403095,-2.4397323049769905e-05,1.8,150.0
44.435241048685725,84.04955107339309,1.086882540487476,-2.235373361970858e-05,1.9000000000000001,150.0
44.48176585836639,84.13806910569603,1.0868804072935856,-2.0310144186730874e-05,2.0,150.0
44.52829084781927,84.22658704348896,1.0868784784586387,-1.8266554751191938e-05,2.1,150.0
44.57481599895586,84.31510489628138,1.0868767539826354,-1.6222965313421433e-05,2.2,150.0
44.62134129368761,84.40362267358283,1.086875233865576,-1.4179375873726181e-05,2.3000000000000003,150.0
44.667866713926,84.49214038490278,1.0868739181074607,-1.2135786432392639e-05,2.4000000000000004,150.0
44.71439224158251,84.58065803975083,1.0868728067082896,-1.0092196989689522e-05,2.5,150.0
44.76091785856859,84.66917564763642,1.0868718996680629,-8.048607545870309e-06,2.6,150.0
44.807443546795724,84.75769321806911,1.0868711969867806,-6.005018101175882e-06,2.7,150.0
44.85396928817539,84.8462107605584,1.0868706986644427,-3.9614286558370026e-06,2.8000000000000003,150.0
44.90049506461905,84.93472828461383,1.0868704047010493,-1.917839210076924e-06,2.9000000000000004,150.0
44.947020858038165,85.02324579974487,1.0868703150966006,1.2575023599723627e-07,3.0,150.0
44.99354665034423,85.11176331546106,1.0868704298510965,2.1693396819324126e-06,3.1,150.0
45.0400724234487,85.20028084127195,1.086870748964537,4.2129291276385775e-06,3.2,150.0
45.086598159263055,85.288798386687,1.086871272436922,6.25651857289697e-06,3.3000000000000003,150.0
45.133123839698754,85.37731596121576,1.0868720002682515,8.300108017483553e-06,3.4000000000000004,150.0
45.17964944666728,85.46583357436776,1.0868729324585256,1.0343697461166443e-05,3.5,150.0
45.2261749620801,85.55435123565249,1.0868740690077439,1.2387286903703383e-05,3.6,150.0
45.2727003678487,85.64286895457947,1.0868754099159064,1.4430876344839128e-05,3.7,150.0
45.31922564588453,85.73138674065822,1.0868769551830126,1.6474465784302924e-05,3.8000000000000003,150.0
45.36575077809906,85.81990460339827,1.086878704809063,1.8518055221805933e-05,3.9000000000000004,150.0
45.41227574640377,85.90842255230912,1.086880658794057,2.0561644657038673e-05,4.0,150.0
45.458800532710136,85.9969405969003,1.0868828171379943,2.26052340896685e-05,4.1000000000000005,150.0
45.505325118929626,86.08545874668133,1.0868851798408747,2.4648823519336937e-05,4.2,150.0
45.55184948697371,86.17397701116171,1.086887746902698,2.6692412945657237e-05,4.3,150.0
45.598373618753854,86.26249539985096,1.0868905183234638,2.8736002368211795e-05,4.4,150.0
45.644897496181535,86.3510139222586,1.0868934941031716,3.077959178654948e-05,4.5,150.0
45.69142110116823,86.43953258789415,1.086896674241821,3.282318120018324e-05,4.6000000000000005,150.0
45.7379444156254,86.52805140626714,1.0869000587394115,3.486677060858738e-05,4.7,150.0
45.784467421464534,86.61657038688706,1.0869036475959426,3.6910360011195196e-05,4.800000000000001,150.0
45.83099010059707,86.70508953926344,1.0869074408114134,3.8953949407396184e-05,4.9,150.0
45.87751243493451,86.7936088729058,1.0869114383858238,4.0997538796533635e-05,5.0,150.0
45.92403440638831,86.88212839732364,1.0869156403191726,4.30411281779021e-05,5.1000000000000005,150.0
45.97055599686995,86.97064812202649,1.086920046611459,4.508471755074464e-05,5.2,150.0
46.01707718829089,87.0591680565239,1.0869246572626825,4.712830691425053e-05,5.300000000000001,150.0
46.06359796256261,87.14768821032534,1.0869294722728415,4.917189626755243e-05,5.4,150.0
46.110118301596586,87.23620859294032,1.0869344916419355,5.121548560972404e-05,5.5,150.0
46.15663818730428,87.3247292138784,1.0869397153699631,5.325907493977745e-05,5.6000000000000005,150.0
46.20315760159716,87.41325008264907,1.086945143456923,5.5302664256660514e-05,5.7,150.0
46.249676526386715,87.50177120876184,1.0869507759028139,5.7346253559254454e-05,5.800000000000001,150.0
46.2961949435844,87.59029260172626,1.0869566127076344,5.9389842846371096e-05,5.9,150.0
46.342712835132225,87.67881427103576,1.0869626451799592,5.997350302635238e-05,6.0,150.0
46.38923020819951,87.7673362129213,1.0869681316361177,4.975562015645892e-05,6.1000000000000005,150.0
46.43574714086228,87.85585838633666,1.0869725963039922,3.953773734002039e-05,6.2,150.0
46.48226372356264,87.94438074373457,1.0869760391835872,2.9319854567862432e-05,6.300000000000001,150.0
46.52878004674265,88.03290323756774,1.0869784602749069,1.910197182957263e-05,6.4,150.0
46.57529620084437,88.12142582028888,1.086979859577954,8.884089113819971e-06,6.5,150.0
46.621812276309896,88.20994844435072,1.0869802370927302,-1.3337935913248608e-06,6.6000000000000005,150.0
46.6683283635813,88.29847106220592,1.0869795928192356,-1.1551676298069172e-05,6.7,150.0
46.71484455310065,88.38699362630726,1.08697792675747,-2.176955901857887e-05,6.800000000000001,150.0
46.76136093531002,88.47551608910743,1.0869752389074312,-3.198744176465769e-05,6.9,150.0
46.807877600651494,88.56403840305914,1.0869715292691158,-4.2205324547427724e-05,7.0,150.0
46.85439463956715,88.6525605206151,1.08696679784252,-5.242320737700926e-05,7.1000000000000005,150.0
46.90091214249904,88.74108239422804,1.0869610446276385,-6.26410902622003e-05,7.2,150.0
46.94743019988926,88.82960397635067,1.0869542696244654,-7.285897321015725e-05,7.300000000000001,150.0
46.99394890217988,88.91812521943567,1.0869464728329943,-8.307685622607417e-05,7.4,150.0
47.040468339812975,89.0066460759358,1.0869376542532179,-9.329473931286331e-05,7.5,150.0
47.08698860323062,89.09516649830374,1.0869278138851293,-0.00010351262247083485,7.6000000000000005,150.0
47.13350978287489,89.18368643899225,1.0869169517287214,-0.00011373050569737652,7.7,150.0
47.18003196918786,89.27220585045399,1.0869050677839878,-0.00012394838898663433,7.800000000000001,150.0
47.226555252611604,89.36072468514169,1.0868921620509224,-0.00013416627232919155,7.9,150.0
47.2730797235882,89.44924289550809,1.0868782345295205,-0.0001443841557117496,8.0,150.0
47.319605472559715,89.53776043400589,1.0868632852197793,-0.00015460203911680753,8.1,150.0
47.36613258996823,89.62627725308778,1.0868473141216972,-0.0001648199225223421,8.200000000000001,150.0
47.41266116625583,89.7147933052065,1.0868303212352757,-0.00017503780590148727,8.3,150.0
47.45919129186458,89.80330854281475,1.0868123065605189,-0.00018525568922221508,8.4,150.0
47.505723057236544,89.89182291836526,1.0867932700974343,-0.00019547357244701505,8.5,150.0
47.552256552813816,89.98033638431075,1.086773211846034,-0.000205691455532574,8.6,150.0
47.598791869038465,90.06884889310389,1.0867521318063342,-0.00021590933842945652,8.700000000000001,150.0
47.645329096352555,90.15736039719745,1.0867300299783562,-0.0002261272210817841,8.8,150.0
47.69186832519818,90.2458708490441,1.086706906362128,-0.00023634510342691618,8.9,150.0
47.738409645769394,90.33438020122695,1.0866828080225959,-0.0002412925357888689,9.0,150.0
47.7849530779786,90.42288844327587,1.0866596433710853,-0.00022200049443748006,9.1,150.0
47.83149847518909,90.51139565227497,1.0866384079237041,-0.00020270845322009832,9.200000000000001,150.0
47.878045666637576,90.59990191799157,1.0866191016804347,-0.000183416412204457,9.3,150.0
47.92459448156073,90.688407330193,1.086601724641255,-0.00016412437143565516,9.4,150.0
47.97114474919526,90.77691197864664,1.0865862768061385,-0.00014483233093831282,9.5,150.0
48.01769629877786,90.86541595311981,1.086572758175058,-0.0001255402907187242,9.600000000000001,150.0
48.06424895954522,90.95391934337982,1.0865611687479857,-0.00010624825076701356,9.700000000000001,150.0
48.11080256073404,91.04242223919405,1.0865515085248965,-8.695621105928681e-05,9.8,150.0
48.157356931581,91.13092473032984,1.086543777505767,-6.766417155978716e-05,9.9,150.0
48.203911901322805,91.2194269065545,1.086537975690579,-4.837213222304864e-05,10.0,150.0
48.25046729919616,91.30792885763542,1.0865341030793187,-2.908009299604996e-05,10.100000000000001,150.0
48.29702295443775,91.3964306733399,1.0865321596719781,-9.78805382036991e-06,10.200000000000001,150.0
48.343578696284254,91.4849324434353,1.086532145468555,9.503985365660769e-06,10.3,150.0
48.3901343539724,91.57343425768896,1.0865340604690537,2.8796024624803783e-05,10.4,150.0
48.43668975673884,91.66193620586822,1.0865379046734844,4.808806401875969e-05,10.5,150.0
48.48324473382031,91.7504383777404,1.0865436780818638,6.738010360601423e-05,10.600000000000001,150.0
48.52979911445347,91.83894086307286,1.086551380694214,8.667214343968289e-05,10.700000000000001,150.0
48.57635272787504,91.92744375163295,1.0865610125105616,0.00010596418356535873,10.8,150.0
48.6229054033217,92.015947133188,1.086572573530938,0.00012525622401895708,10.9,150.0
48.669456970030154,92.10445109750535,1.086586063755377,0.00014454826482456222,11.0,150.0
48.716007257237074,92.19295573435234,1.086601483183915,0.00016384030599227284,11.100000000000001,150.0
