x,y,yaw,k,s,max_v
107.45167080092729,527.72274977299,-1.5305598379829366,7.4054008551414855e-06,0.0,150.0
107.45569340088724,527.6228307122923,-1.5305591067069073,7.220119732311472e-06,0.1,150.0
107.45971607298992,527.5229116544998,-1.5305583939589902,7.03483860946506e-06,0.2,150.0
107.46373881538399,527.4229925995378,-1.5305576997391854,6.849557486603598e-06,0.30000000000000004,150.0
107.46776162621819,527.3230735473319,-1.5305570240474928,6.664276363728366e-06,0.4,150.0
107.47178450364117,527.2231544978076,-1.5305563668839126,6.478995240840576e-06,0.5,150.0
107.47580744580164,527.1232354508902,-1.5305557282484448,6.293714117941364e-06,0.6000000000000001,150.0
107.47983045084828,527.0233164065053,-1.530555108141089,6.108432995031808e-06,0.7000000000000001,150.0
107.48385351692978,526.9233973645782,-1.5305545065618458,5.923151872112914e-06,0.8,150.0
107.48787664219482,526.8234783250346,-1.5305539235107146,5.7378707491856275e-06,0.9,150.0
107.49189982479213,526.7235592877995,-1.5305533589876958,5.552589626250835e-06,1.0,150.0
107.49592306287033,526.6236402527987,-1.5305528129927894,5.367308503309362e-06,1.1,150.0
107.49994635457819,526.5237212199576,-1.5305522855259952,5.182027380361976e-06,1.2000000000000002,150.0
107.50396969806432,526.4238021892015,-1.5305517765873133,4.9967462574093926e-06,1.3,150.0
107.50799309147747,526.3238831604561,-1.5305512861767436,4.811465134452269e-06,1.4000000000000001,150.0
107.5120165329663,526.2239641336466,-1.5305508142942863,4.626184011491216e-06,1.5,150.0
107.5160400206795,526.1240451086985,-1.5305503609399413,4.4409028885267906e-06,1.6,150.0
107.52006355276576,526.0241260855374,-1.5305499261137088,4.255621765559505e-06,1.7000000000000002,150.0
107.52408712737379,525.9242070640887,-1.5305495098155883,4.070340642589825e-06,1.8,150.0
107.52811074265225,525.8242880442776,-1.53054911204558,3.885059519618171e-06,1.9000000000000001,150.0
107.53213439674985,525.7243690260299,-1.5305487328036844,3.6997783966449255e-06,2.0,150.0
107.53615808781527,525.6244500092707,-1.530548372089901,3.514497273670426e-06,2.1,150.0
107.54018181399718,525.5245309939259,-1.5305480299042296,3.3292161506949738e-06,2.2,150.0
107.54420557344433,525.4246119799204,-1.5305477062466708,3.143935027718836e-06,2.3000000000000003,150.0
107.54822936430533,525.32469296718,-1.530547401117224,2.958653904742243e-06,2.4000000000000004,150.0
107.55225318472894,525.2247739556302,-1.5305471145158898,2.7733727817653945e-06,2.5,150.0
107.5562770328638,525.1248549451963,-1.5305468464426677,2.588091658788458e-06,2.6,150.0
107.56030090685863,525.0249359358037,-1.530546596897558,2.402810535811574e-06,2.7,150.0
107.5643248048621,524.9250169273779,-1.5305463658805605,2.2175294128348542e-06,2.8000000000000003,150.0
107.5683487250229,524.8250979198444,-1.5305461533916755,2.0322482898583886e-06,2.9000000000000004,150.0
107.57237266548972,524.7251789131287,-1.5305459594309025,1.8469671668567111e-06,3.0,150.0
107.57639662441127,524.625259907156,-1.5305457839982421,1.6616860438834236e-06,3.1,150.0
107.58042059993622,524.525340901852,-1.530545627093694,1.4764049209105261e-06,3.2,150.0
107.58444459021328,524.425421897142,-1.5305454887172578,1.291123797938026e-06,3.3000000000000003,150.0
107.5884685933911,524.3255028929515,-1.5305453688689343,1.1058426749659168e-06,3.4000000000000004,150.0
107.5924926076184,524.2255838892061,-1.530545267548723,9.2056155199418e-07,3.5,150.0
107.59651663104385,524.1256648858308,-1.5305451847566238,7.35280429022782e-07,3.6,150.0
107.60054066181615,524.0257458827516,-1.530545120492637,5.499993060516832e-07,3.7,150.0
107.604564698084,523.9258268798936,-1.5305450747567626,3.647181830808349e-07,3.8000000000000003,150.0
107.60858873799607,523.8259078771823,-1.5305450475490006,1.7943706011018268e-07,3.9000000000000004,150.0
107.61261277970107,523.7259888745432,-1.5305450388693507,-5.844062860330231e-09,4.0,150.0
107.61663682134767,523.6260698719018,-1.530545048717813,-1.9112518583076605e-07,4.1000000000000005,150.0
107.62066086108457,523.5261508691835,-1.5305450770943878,-3.7640630880118106e-07,4.2,150.0
107.62468489706043,523.4262318663136,-1.5305451239990748,-5.616874317716345e-07,4.3,150.0
107.62870892742401,523.3263128632178,-1.5305451894318742,-7.469685547421821e-07,4.4,150.0
107.63273295032393,523.2263938598214,-1.5305452733927858,-9.322496777128683e-07,4.5,150.0
107.63675696390891,523.1264748560499,-1.5305453758818097,-1.117530800683737e-06,4.6000000000000005,150.0
107.64078096632763,523.0265558518286,-1.5305454968989458,-1.3028119236548153e-06,4.7,150.0
107.64480495572879,522.9266368470832,-1.5305456364441945,-1.4880930466261263e-06,4.800000000000001,150.0
107.64882893026105,522.826717841739,-1.5305457945175551,-1.6733741695976715e-06,4.9,150.0
107.65285288807313,522.7267988357214,-1.5305459711190283,-1.8586552925694436e-06,5.0,150.0
107.65687682731371,522.6268798289558,-1.5305461662486137,-2.043936415541418e-06,5.1000000000000005,150.0
107.66090074613149,522.5269608213678,-1.5305463799063115,-2.2292175385135456e-06,5.2,150.0
107.66492464267515,522.427041812883,-1.5305466120921214,-2.4144986614857607e-06,5.300000000000001,150.0
107.66894851509336,522.3271228034265,-1.5305468628060437,-2.599779784457972e-06,5.4,150.0
107.67297236153483,522.2272037929239,-1.5305471320480784,-2.785060907430066e-06,5.5,150.0
107.67699618014827,522.1272847813008,-1.5305474198182252,-2.970342030401903e-06,5.6000000000000005,150.0
107.68101996908233,522.0273657684824,-1.5305477261164844,-3.1556231533733094e-06,5.7,150.0
107.68504372648572,521.9274467543942,-1.530548050942856,-3.3409042763440876e-06,5.800000000000001,150.0
107.6890674505071,521.8275277389616,-1.5305483942973397,-3.526185399314001e-06,5.9,150.0
107.69309113929911,521.7276087221104,-1.530548755552256,-3.6440773288268633e-06,6.0,150.0
107.69711479200441,521.627689703806,-1.530549111136386,-3.4676052721111114e-06,6.1000000000000005,150.0
107.70113841006177,521.5277706841063,-1.5305494490733103,-3.291133215395599e-06,6.2,150.0
107.70516199523445,521.4278516630824,-1.530549769363029,-3.1146611586804782e-06,6.300000000000001,150.0
107.70918554928572,521.327932640805,-1.530550072005542,-2.93818910196588e-06,6.4,150.0
107.7132090739789,521.2280136173456,-1.5305503570008494,-2.761717045251893e-06,6.5,150.0
107.71723257107729,521.1280945927748,-1.530550624348951,-2.5852449885385854e-06,6.6000000000000005,150.0
107.72125604234417,521.0281755671639,-1.5305508740498472,-2.4087729318260035e-06,6.7,150.0
107.7252794895428,520.9282565405838,-1.5305511061035375,-2.23230087511416e-06,6.800000000000001,150.0
107.72930291443652,520.8283375131055,-1.530551320510022,-2.055828818403054e-06,6.9,150.0
107.73332631878858,520.7284184848,-1.5305515172693012,-1.8793567616926562e-06,7.0,150.0
107.73734970436232,520.6284994557384,-1.5305516963813746,-1.7028847049829235e-06,7.1000000000000005,150.0
107.74137307292098,520.5285804259914,-1.5305518578462423,-1.5264126482737943e-06,7.2,150.0
107.74539642622788,520.4286613956305,-1.5305520016639043,-1.3499405915651884e-06,7.300000000000001,150.0
107.7494197660463,520.3287423647265,-1.5305521278343606,-1.173468534857015e-06,7.4,150.0
107.75344309413954,520.2288233333503,-1.5305522363576112,-9.969964781491685e-07,7.5,150.0
107.75746641227087,520.128904301573,-1.530552327233656,-8.205244214415305e-07,7.6000000000000005,150.0
107.76148972220362,520.0289852694657,-1.5305524004624955,-6.440523647339786e-07,7.7,150.0
107.76551302570105,519.9290662370994,-1.530552456044129,-4.675803080263771e-07,7.800000000000001,150.0
107.76953632452646,519.8291472045448,-1.530552493978557,-2.9110825131858897e-07,7.9,150.0
107.77355962044314,519.7292281718734,-1.5305525142657794,-1.1463619461046989e-07,8.0,150.0
107.77758291521438,519.6293091391559,-1.5305525169057959,6.183586209812664e-08,8.1,150.0
107.78160621060348,519.5293901064633,-1.5305525018986068,2.3830791880735103e-07,8.200000000000001,150.0
107.78562950837372,519.4294710738669,-1.5305524692442123,4.1477997551734446e-07,8.3,150.0
107.78965281028839,519.3295520414373,-1.5305524189426118,5.912520322282534e-07,8.4,150.0
107.7936761181108,519.229633009246,-1.5305523509938057,7.677240889402198e-07,8.5,150.0
107.79769943360422,519.1297139773635,-1.530552265397794,9.441961456533782e-07,8.6,150.0
107.80172275853195,519.0297949458612,-1.5305521621545766,1.1206682023678592e-06,8.700000000000001,150.0
107.8057460946573,518.9298759148098,-1.5305520412641536,1.2971402590837767e-06,8.8,150.0
107.80976944374352,518.8299568842806,-1.5305519027265249,1.4736123158012416e-06,8.9,150.0
107.81379280754282,518.7300378543441,-1.5305517477550552,1.5616559021347415e-06,9.0,150.0
107.81781618674107,518.6301188250279,-1.5305515988772451,1.4159003003344142e-06,9.1,150.0
107.82183958008684,518.5301997962814,-1.5305514645749951,1.2701446985318895e-06,9.200000000000001,150.0
107.82586298612378,518.4302807680463,-1.5305513448483055,1.1243890967274825e-06,9.3,150.0
107.82988640339549,518.3303617402635,-1.5305512396971759,9.786334949214916e-07,9.4,150.0
107.83390983044562,518.2304427128745,-1.5305511491216064,8.328778931142101e-07,9.5,150.0
107.83793326581778,518.1305236858209,-1.5305510731215972,6.871222913059237e-07,9.600000000000001,150.0
107.84195670805559,518.0306046590435,-1.5305510116971481,5.413666894969194e-07,9.700000000000001,150.0
107.84598015570269,517.9306856324841,-1.5305509648482594,3.956110876874727e-07,9.8,150.0
107.85000360730271,517.8307666060837,-1.5305509325749307,2.4985548587785803e-07,9.9,150.0
107.85402706139925,517.7308475797838,-1.530550914877162,1.0409988406834733e-07,10.0,150.0
107.85805051653595,517.6309285535257,-1.5305509117549538,-4.1655717740791827e-08,10.100000000000001,150.0
107.86207397125644,517.5310095272507,-1.5305509232083057,-1.874113195492842e-07,10.200000000000001,150.0
107.86609742410434,517.4310905009,-1.5305509492372178,-3.331669213568624e-07,10.3,150.0
107.87012087362328,517.3311714744153,-1.53055098984169,-4.78922523163256e-07,10.4,150.0
107.87414431835687,517.2312524477375,-1.5305510450217223,-6.246781249681906e-07,10.5,150.0
107.87816775684877,517.1313334208081,-1.530551114777315,-7.704337267713936e-07,10.600000000000001,150.0
107.88219118764256,517.0314143935683,-1.5305511991084677,-9.161893285725787e-07,10.700000000000001,150.0
107.8862146092819,516.9314953659599,-1.5305512980151808,-1.0619449303714638e-06,10.8,150.0
107.8902380203104,516.8315763379236,-1.5305514114974539,-1.2077005321677578e-06,10.9,150.0
107.89426141927169,516.7316573094012,-1.530551539555287,-1.3534561339611624e-06,11.0,150.0
107.8982848047094,516.6317382803336,-1.5305516821886807,-1.4992117357513753e-06,11.100000000000001,150.0
107.90230817516715,516.5318192506626,-1.5305518393976343,-1.6449673375380761e-06,11.200000000000001,150.0
107.90633152918855,516.431900220329,-1.530552011182148,-1.7907229393209456e-06,11.3,150.0
107.91035486531727,516.3319811892745,-1.530552197542222,-1.9364785410996475e-06,11.4,150.0
107.91437818209688,516.2320621574404,-1.5305523984778564,-2.082234142873838e-06,11.5,150.0
107.91840147807103,516.132143124768,-1.5305526139890506,-2.2279897446431595e-06,11.600000000000001,150.0
107.92242475178335,516.0322240911985,-1.5305528440758052,-2.373745346407238e-06,11.700000000000001,150.0
107.92644800177749,515.9323050566734,-1.53055308873812,-2.51950094816569e-06,11.8,150.0
107.93047122659702,515.8323860211339,-1.530553347975995,-2.665256549918114e-06,11.9,150.0
107.93449442482944,515.732466984523,-1.530553618159766,-2.6107946812213235e-06,12.0,150.0
107.93851759721326,515.6325479468707,-1.530553858916306,-2.204336113028499e-06,12.100000000000001,150.0
107.94254074757158,515.5326289083308,-1.5305540590269888,-1.7978775448512912e-06,12.200000000000001,150.0
107.94656387996571,515.4327098690671,-1.5305542184918148,-1.391418976686852e-06,12.3,150.0
107.95058699845691,515.3327908292433,-1.5305543373107842,-9.849604085322518e-07,12.4,150.0
107.9546101071065,515.232871789023,-1.5305544154838966,-5.785018403844913e-07,12.5,150.0
107.95863320997577,515.1329527485698,-1.5305544530111521,-1.7204327224051578e-07,12.600000000000001,150.0
107.962656311126,515.0330337080475,-1.530554449892551,2.3441529590273615e-07,12.700000000000001,150.0
107.96667941461848,514.9331146676194,-1.530554406128093,6.40873864048357e-07,12.8,150.0
107.9707025245145,514.8331956274495,-1.5305543217177782,1.0473324321994197e-06,12.9,150.0
107.97472564487535,514.7332765877013,-1.5305541966616065,1.4537910003589666e-06,13.0,150.0
107.97874877976233,514.6333575485385,-1.5305540309595782,1.8602495685299926e-06,13.100000000000001,150.0
107.98277193323669,514.5334385101247,-1.5305538246116928,2.2667081367154033e-06,13.200000000000001,150.0
107.98679510935976,514.4335194726237,-1.5305535776179509,2.6731667049180283e-06,13.3,150.0
107.99081831219283,514.3336004361989,-1.5305532899783518,3.079625273140583e-06,13.4,150.0
107.99484154579717,514.2336814010141,-1.5305529616928961,3.486083841385647e-06,13.5,150.0
107.9988648142341,514.133762367233,-1.5305525927615835,3.892542409655653e-06,13.600000000000001,150.0
108.00288812156487,514.033843335019,-1.5305521831844142,4.299000977952847e-06,13.700000000000001,150.0
108.0069114718508,513.9339243045359,-1.530551732961388,4.7054595462792935e-06,13.8,150.0
108.01093486915316,513.8340052759476,-1.530551242092505,5.111918114636844e-06,13.9,150.0
108.01495831753326,513.7340862494174,-1.5305507105777651,5.518376683027113e-06,14.0,150.0
108.01898182105236,513.634167225109,-1.5305501384171682,5.924835251451469e-06,14.100000000000001,150.0
108.02300538377177,513.534248203186,-1.530549525610715,6.331293819910991e-06,14.200000000000001,150.0
108.02702900975281,513.4343291838125,-1.5305488721584044,6.737752388406477e-06,14.3,150.0
108.03105270305672,513.3344101671516,-1.530548178060237,7.144210956938412e-06,14.4,150.0
108.0350764677448,513.2344911533671,-1.530547443316213,7.55066952550694e-06,14.5,150.0
108.03910030787837,513.1345721426229,-1.530546667926332,7.957128094111864e-06,14.600000000000001,150.0
108.04312422751869,513.0346531350824,-1.5305458518905941,8.363586662752589e-06,14.700000000000001,150.0
108.04714823072705,512.9347341309092,-1.5305449952089996,8.77004523142815e-06,14.8,150.0
108.05117232156474,512.8348151302671,-1.5305440978815479,9.176503800137147e-06,14.9,150.0
108.05519650386253,512.7348961333104,-1.5305431752658811,8.90148430225841e-06,15.0,150.0
108.0592207746857,512.6349771399208,-1.5305423403940783,7.795951754786625e-06,15.100000000000001,150.0
108.06324512340518,512.53505814967,-1.53054161607553,6.690419207185617e-06,15.200000000000001,150.0
108.0672695389746,512.4351391621126,-1.5305410023102368,5.584886659483022e-06,15.3,150.0
108.07129401034763,512.3352201768035,-1.5305404990981983,4.479354111704044e-06,15.4,150.0
108.07531852647787,512.2353011932977,-1.5305401064394144,3.373821563871846e-06,15.5,150.0
108.079343076319,512.1353822111495,-1.5305398243338855,2.2682890160079248e-06,15.600000000000001,150.0
108.08336764882466,512.0354632299141,-1.5305396527816113,1.1627564681325983e-06,15.700000000000001,150.0
108.08739223294849,511.93554424914583,-1.530539591782592,5.7223920265293695e-08,15.8,150.0
108.09141681764412,511.83562526839995,-1.5305396413368273,-1.0483086275749643e-06,15.9,150.0
108.09544139186522,511.73570628723104,-1.5305398014443174,-2.1538411753691785e-06,16.0,150.0
108.0994659445654,511.63578730519384,-1.5305400721050624,-3.2593737230979794e-06,16.1,150.0
108.10349046469831,511.5358683218433,-1.530540453319062,-4.364906270741137e-06,16.2,150.0
108.1075149412176,511.43594933673404,-1.5305409450863163,-5.470438818277358e-06,16.3,150.0
108.11153936307693,511.33603034942087,-1.5305415474068256,-6.575971365683631e-06,16.400000000000002,150.0
108.11556371922993,511.2361113594586,-1.5305422602805896,-7.681503912934944e-06,16.5,150.0
108.11958799863021,511.13619236640204,-1.5305430837076082,-8.78703646000399e-06,16.6,150.0
108.12361219023148,511.036273369806,-1.5305440176878815,-9.892569006860478e-06,16.7,150.0
108.12763628298731,510.9363543692252,-1.5305450622214096,-1.0998101553471074e-05,16.8,150.0
108.1316602658514,510.8364353642144,-1.5305462173081923,-1.2103634099798677e-05,16.900000000000002,150.0
108.13568412777738,510.7365163543285,-1.5305474829482295,-1.3209166645802162e-05,17.0,150.0
