x,y,yaw,k,s,max_v
23.633915991219904,44.26050892964625,1.2336356547722687,-0.14995446035108895,0.0,14.55
23.667586892459152,44.35433471819081,1.21895952388117,-0.14355442294678253,0.1,14.87
23.7025879424658,44.44763227947926,1.2049272356836138,-0.1370803680634101,0.2,15.22
23.738858476652506,44.5404257222008,1.1915453898322486,-0.1305480730180128,0.30000000000000004,15.6
23.77633783043193,44.632739155044725,1.1788190878766838,-0.12397172095777001,0.4,16.0
23.814965339216727,44.724596686700245,1.1667520927176234,-0.11736390439514534,0.5,16.45
23.854680338419556,44.81602242585661,1.1553469864937604,-0.1107356523239492,0.6000000000000001,16.93
23.89542216345307,44.90704048120309,1.1446053247489856,-0.1040964768319541,0.7000000000000001,17.46
23.937130149729935,44.9976749614289,1.1345277851254099,-0.09745443535359073,0.8,18.05
23.9797436326628,45.08794997522331,1.1251143091979967,-0.09081620502578981,0.9,18.7
24.023201947664326,45.17788963127557,1.116364236401732,-0.0841871659884732,1.0,19.42
24.067444430147173,45.26751803827491,1.108276429297799,-0.07757149088078952,1.1,20.23
24.112410415523993,45.35685930491057,1.1008493896791773,-0.07097223820246541,1.2000000000000002,21.15
24.15803923920745,45.44593753987182,1.0940813652285561,-0.06439144761929194,1.3,22.21
24.204270236610196,45.534776851847894,1.0879704466138893,-0.05783023568017527,1.4000000000000001,23.43
24.25104274314489,45.62340134952804,1.082514655041988,-0.05128889077184382,1.5,24.88
24.298296094224188,45.7118351416015,1.0777120203914305,-0.04476696646110563,1.6,26.63
24.345969625260757,45.800102336757526,1.0735606501164474,-0.03826337266107635,1.7000000000000002,28.81
24.394002671667238,45.88822704368536,1.070058789157035,-0.031776464306665725,1.8,31.61
24.4423345688563,45.976233371074265,1.0672048711111202,-0.025304127436871254,1.9000000000000001,35.42
24.4909046522406,46.06414542761347,1.0649975609256728,-0.018843862759063388,2.0,41.05
24.53965225723279,46.15198732199222,1.0634357893486246,-0.01239286691593162,2.1,50.62
24.58851671924554,46.23978316289977,1.0625187793553417,-0.0059481117917393155,2.2,73.06
24.63743737369149,46.32755705902537,1.0622460647250775,0.000493577716466739,2.3000000000000003,150.0
24.68635355598331,46.415333119058246,1.0626175008968466,0.006935446972802443,2.4000000000000004,67.66
24.735204601533653,46.50313545168767,1.0636332681829381,0.013380735390500359,2.5,48.71
24.78392984575518,46.59098816560288,1.0652938673640044,0.019832600183239214,2.6,40.01
24.832468624060535,46.67891536949311,1.0676001076345154,0.026294039530901796,2.7,34.75
24.880760271862396,46.76694117204762,1.0705530868134432,0.032767814633721186,2.8000000000000003,31.13
24.928744124573406,46.855089681955654,1.0741541636844767,0.03925637017358392,2.9000000000000004,28.44
24.976359517606223,46.94338500790646,1.078404922285166,0.04576175276927137,3.0,26.34
25.023545786373518,47.03185125858928,1.0833071279274824,0.05228552710546739,3.1,24.64
25.07024226628793,47.12051254269336,1.0888626747060712,0.058828689535719667,3.2,23.23
25.11638829276213,47.20939296890795,1.0950735242377134,0.06539157910973752,3.3000000000000003,22.03
25.161923201208772,47.2985166459223,1.1019416353794353,0.07197378615812403,3.4000000000000004,21.0
25.20678632704051,47.38790768242564,1.1094688846965655,0.0785740587851849,3.5,20.1
25.250917005670004,47.47759018710723,1.1176569774995277,0.08519020787478962,3.6,19.31
25.294254572509914,47.56758826865633,1.1265073493429276,0.09181901150615947,3.7,18.6
25.33673836297289,47.65792603576216,1.136021057986319,0.09845612000529197,3.8000000000000003,17.96
25.37830771434153,47.74862759640239,1.146197434793281,0.10459121551691446,3.9000000000000004,17.42
25.41892053596855,47.83970999110248,1.1564705238204545,0.10086459676958594,4.0,17.74
25.458598935133022,47.93116583038238,1.1663692484511745,0.09710479485898733,4.1000000000000005,18.08
25.4973788806954,48.022982449848485,1.175890544384422,0.09331682829490606,4.2,18.45
25.535296341516155,48.11514718510723,1.1850318305829468,0.0895053434884103,4.3,18.83
25.572387286455733,48.20764737176503,1.1937909720191868,0.08567461447523458,4.4,19.25
25.608687684374598,48.300470345428295,1.20216624256884,0.08182854607600702,4.5,19.7
25.644233504133204,48.39360344170345,1.210156288375039,0.07797068007987842,4.6000000000000005,20.18
25.67906071459202,48.487033996196914,1.217760091965229,0.07410420404920412,4.7,20.7
25.713205284611483,48.5807493445151,1.2249769373634578,0.07023196236080839,4.800000000000001,21.26
25.746703183052077,48.674736822264435,1.2318063764034577,0.06635646912248083,4.9,21.87
25.77959037877424,48.76898376505133,1.238248196413083,0.06247992263027471,5.0,22.54
25.811902840638442,48.86347750848219,1.2443023894086855,0.05860422106163627,5.1000000000000005,23.28
25.843676537505143,48.95820538816346,1.2499691229090413,0.05473097913027146,5.2,24.09
25.87494743823479,49.05315473970154,1.2552487124526068,0.05086154546001717,5.300000000000001,24.98
25.905751511687843,49.14831289870285,1.2601415958791673,0.04699702046605016,5.4,25.99
25.93612472672477,49.243667200773814,1.2646483094172851,0.043138274561907546,5.5,27.13
25.966103052206027,49.339204981520844,1.2687694656022606,0.039285966539533944,5.6000000000000005,28.43
25.995722456992063,49.43491357655036,1.2725057330353988,0.03544056199654086,5.7,29.93
26.025018909943345,49.53078032146878,1.2758578179840623,0.03160235170981924,5.800000000000001,31.7
26.054028379920325,49.62679255188252,1.2788264478130609,0.027771469877419446,5.9,33.81
26.08278683578347,49.722937603397995,1.2814123562311628,0.0239479121711141,6.0,36.41
26.111330246393234,49.819202811621636,1.283616270331687,0.020131553560263225,6.1000000000000005,39.71
26.13969458061007,49.91557551215985,1.2854388994030075,0.0163221658835138,6.2,44.1
26.167915807294442,50.012043040619055,1.286880925483162,0.012519435158539418,6.300000000000001,50.36
26.196029895306808,50.10859273260568,1.2879429956323625,0.008722978631525304,6.4,60.33
26.22407281350762,50.20521192372612,1.2886257158978742,0.004932361577504514,6.5,80.23
26.25208053075735,50.301887949586806,1.2889296469472122,0.0011471138700438425,6.6000000000000005,150.0
26.280089015916445,50.39860814579417,1.2888553013477568,-0.002633253655763212,6.7,109.81
26.308134237845366,50.49535984795461,1.288403142473471,-0.0064092330194329816,6.800000000000001,70.38
26.336246342683722,50.59213147268568,1.2878186141529702,-0.00333633754717862,6.9,97.55
26.36439857941303,50.68892199978708,1.2877742955579976,0.00244926467225928,7.0,113.86
26.392532038504594,50.78573637941294,1.288308394217919,0.008232679784636201,7.1000000000000005,62.1
26.420587446201196,50.882579629337876,1.289420892326178,0.014017916510486748,7.2,47.59
26.448505528745642,50.97945676733651,1.2911121692863958,0.01980890178391784,7.300000000000001,40.04
26.47622701238071,51.07637281118344,1.293382990957675,0.025609429100436253,7.4,35.21
26.50369262334922,51.173332778653275,1.2962344936868186,0.03142310582294612,7.5,31.79
26.530843087893942,51.270341687520634,1.2996681629984481,0.03725329895471823,7.6000000000000005,29.19
26.557619132257688,51.3674045555601,1.303685806766686,0.04310307892586402,7.7,27.14
26.583961482683247,51.46452640054631,1.3082895226491045,0.048975160989778006,7.800000000000001,25.46
26.609810865413415,51.56171224025387,1.3134816595263579,0.05487184389001567,7.9,24.05
26.63510800669098,51.65896709245737,1.3192647726608455,0.06079494553838403,8.0,22.85
26.659793632758753,51.75629597493143,1.3256415722666046,0.06674573554413418,8.1,21.81
26.683808469859514,51.85370390545067,1.332614865172464,0.07272486455475341,8.200000000000001,20.89
26.707093244236066,51.95119590178968,1.3401874892635774,0.07873229051366717,8.3,20.08
26.7295886821312,52.04877698172308,1.3483622404053168,0.08476720211175777,8.4,19.35
26.751235509787715,52.146452163025465,1.3571417915909885,0.09082793991014151,8.5,18.7
26.771974453448404,52.24422646347146,1.3665286041138613,0.09691191584261383,8.6,18.1
26.791746239356062,52.34210490083567,1.3765248306476796,0.10301553206794005,8.700000000000001,17.56
26.81049159375348,52.4400924928927,1.387132210231172,0.10913410043363736,8.8,17.06
26.82815124288346,52.53819425741716,1.3983519552939534,0.11526176413090694,8.9,16.6
26.844665912988795,52.63641521218366,1.4101846310359587,0.12139142345923026,9.0,16.17
26.859976330312282,52.73476037496681,1.4226300276819075,0.1275146679700337,9.1,15.78
26.87402322109671,52.83323476354122,1.4356870263768204,0.13362171760928565,9.200000000000001,15.41
26.886747311584877,52.93184339568149,1.44935345976749,0.13970137581244008,9.3,15.08
26.898089328019577,53.03059128916223,1.463625968625365,0.1457409978010128,9.4,14.76
26.90798999664361,53.12948346175806,1.4784998562035228,0.15172647756329855,9.5,14.47
26.916390052415053,53.22852492973012,1.493965660053055,0.1568314682454467,9.600000000000001,14.23
26.923250939644117,53.32771711304834,1.50944149307558,0.15268096774486115,9.700000000000001,14.42
26.92859917722701,53.42705013112805,1.5245011632793377,0.14850973175302265,9.8,14.62
26.932474032908754,53.526511889477916,1.5391430401514619,0.14432649162199268,9.9,14.83
26.93491477443435,53.62609029360659,1.5533663275049558,0.14013920284052508,10.0,15.05
26.935960669548795,53.72577324902274,1.5671709861313399,0.13595505118823864,10.100000000000001,15.28
26.93565098599711,53.825548661235025,1.5805576574588487,0.13178046647151953,10.200000000000001,15.52
26.93402499152429,53.92540443575209,1.5935275889089882,0.12762114254383938,10.3,15.77
26.931121953875344,54.02532847808261,1.6060825615179246,0.12348206238497865,10.4,16.04
26.926981140795277,54.125308693735235,1.6182248202710405,0.11936752710422739,10.5,16.31
26.92164182002911,54.22533298821863,1.629957007490556,0.11528118783549364,10.600000000000001,16.6
26.915143259321823,54.32538926704146,1.6412820995183517,0.11122607960177874,10.700000000000001,16.9
26.90752472641844,54.425465435712354,1.6522033468494552,0.10720465633805036,10.8,17.21
26.898825489063963,54.52554939974,1.662724217796076,0.10321882637145795,10.9,17.54
26.8890848150034,54.62562906463305,1.672848345697286,0.099269987763255,11.0,17.88
26.878341971981758,54.72569233590016,1.6825794796348912,0.09535906301567147,11.100000000000001,18.25
26.86663622774404,54.82572711904998,1.691921438570969,0.09148653273794667,11.200000000000001,18.63
26.85400685003525,54.92572131959119,1.700878068786171,0.08765246794796862,11.3,19.03
26.840493106600398,55.02566284303242,1.7094532044692543,0.08385656075914491,11.4,19.46
26.82613426518449,55.12553959488236,1.7176506312865576,0.08009815326624764,11.5,19.91
26.810969593532533,55.225339480649666,1.7254740527443488,0.07637626449934244,11.600000000000001,20.39
26.79503835938953,55.325050405842966,1.732927059146302,0.07268961536200622,11.700000000000001,20.9
26.778372215470412,55.4246583405279,1.740304001539247,0.07631310134693188,11.8,20.4
26.760946490050944,55.524134939298904,1.7482095711194001,0.08180697837030027,11.9,19.7
26.742711249160962,55.62344543607477,1.7566672028867374,0.08735500379275705,12.0,19.06
26.723616439293984,55.72255503439285,1.765682498069641,0.09296079097150121,12.100000000000001,18.48
26.703612006943526,55.82142893779048,1.7752613837742655,0.09862723250189648,12.200000000000001,17.94
26.682647898603115,55.920032349805005,1.7854100372973847,0.10435642669829831,12.3,17.44
26.66067406076626,56.018330473973776,1.7961348026989308,0.11014959632892923,12.4,16.98
26.63764043992649,56.116288513834114,1.8074420988696458,0.11600699984132855,12.5,16.54
26.613496982577313,56.213871672923396,1.8193383183646128,0.12192783555726126,12.600000000000001,16.14
26.588193635212267,56.311045154778924,1.8318297163356625,0.12791013961221187,12.700000000000001,15.76
26.561680344324852,56.40777416293808,1.844922288990395,0.133950678769247,12.8,15.4
26.533907056408598,56.50402390093818,1.8586216411388083,0.14004483965282044,12.9,15.06
26.504823717957027,56.599759572316586,1.872932842566434,0.1461865164250343,13.0,14.74
26.47438027546365,56.694946380610624,1.8878602732013912,0.1523679994611674,13.100000000000001,14.44
26.442526675421984,56.78954952935765,1.9034074573272441,0.15857986816415512,13.200000000000001,14.15
26.409212864325564,56.883534222095,1.9195768874381425,0.1648108916740605,13.3,13.88
26.374388788667897,56.97686566236002,1.9363698387397,0.17104794185574376,13.4,13.62
26.3380043949425,57.069509053690055,1.953786175768064,0.1772759235545891,13.5,13.38
26.3000096296429,57.161429599622444,1.9718241531265728,0.18347772765557013,13.600000000000001,13.15
26.26035443926262,57.25259250369453,1.9904802129158026,0.18963421291500135,13.700000000000001,12.94
26.219001249802147,57.34296948645247,2.009252189444615,0.1841040791476872,13.8,13.13
26.1759900165102,57.432572755522,2.0272834516220017,0.17650695303241387,13.9,13.41
26.1313904230852,57.52143004322624,2.0445511777171768,0.16883766073111178,14.0,13.71
26.08527221409505,57.60956911367531,2.061049393842589,0.1611205739114839,14.100000000000001,14.04
26.037705134107664,57.69701773097937,2.0767744183928722,0.1533771684308367,14.200000000000001,14.39
25.988758927690952,57.78380365924857,2.091724573907262,0.14562606163522124,14.3,14.77
25.938503339412822,57.86995466259305,2.105899905013184,0.13788309492602827,14.4,15.17
25.887008113841176,57.955498505122975,2.119301906462026,0.13016145140552304,14.5,15.62
25.83434299554392,58.040462950948495,2.1319332642916904,0.12247179930335432,14.600000000000001,16.1
25.780577729088986,58.12487576417973,2.143797612273731,0.11482245296894901,14.700000000000001,16.63
25.725782059044256,58.20876470892685,2.15489930503969,0.10721954438920418,14.8,17.21
25.670025729977656,58.29215754930001,2.1652432086367135,0.0996671993781997,14.9,17.85
25.61337848645709,58.375082049409336,2.1748345087348953,0.09216771372793779,15.0,18.56
25.555910073050462,58.45756597336501,2.1836785362914015,0.08472172566730954,15.100000000000001,19.36
25.497690234325688,58.53963708527715,2.1917806101596695,0.07732838192725407,15.200000000000001,20.26
25.438788714850677,58.621323149255915,2.1991458959043855,0.06998549554262677,15.3,21.3
25.379275259193328,58.70265192941146,2.205779279932634,0.0626896942342999,15.4,22.5
25.31921961192156,58.783651189853934,2.211685257966823,0.05543655881381623,15.5,23.93
25.258691517603282,58.86434869469349,2.216867836854753,0.04822075154724933,15.600000000000001,25.66
25.197760720806393,58.94477220804026,2.221330448726697,0.04103613481702486,15.700000000000001,27.82
25.13649696609881,59.0249494940044,2.22507587655997,0.03387588074365256,15.8,30.61
25.074969998048445,59.10490831669606,2.228106190291067,0.026732572687012447,15.9,34.46
25.013249561223198,59.1846764402254,2.2304226927180233,0.019598299751721192,16.0,40.25
24.951400276612386,59.2642791543168,2.2322580419347173,0.01897497754429802,16.1,40.91
24.88943626329819,59.343717359257205,2.2342553138954933,0.02097114294625998,16.2,38.91
24.827342900911184,59.422978075876365,2.2364524075405945,0.02297141802814264,16.3,37.18
24.765105236491404,59.502048164382494,2.2388497354548043,0.024975830814768903,16.400000000000002,35.65
24.7027083170789,59.580914484983744,2.2414477116884526,0.026984382154622854,16.5,34.3
24.6401371897137,59.65956389788832,2.244246748907854,0.02899704307494434,16.6,33.09
24.57737690143584,59.73798326330439,2.2472472552794036,0.03101375210034228,16.7,32.0
24.51441249928536,59.816159441440156,2.2504496310838387,0.03303441253794297,16.8,31.0
24.451229030302294,59.89407929250379,2.253854265057499,0.03505888973314128,16.900000000000002,30.09
24.38781154152669,59.971729676703475,2.257461530457912,0.03708700830118342,17.0,29.26
24.324145079998573,60.0490974542474,2.261271780851588,0.03911854934106709,17.1,28.49
24.26021469275799,60.126169485343745,2.265285345622647,0.0411532476396069,17.2,27.78
24.19600542684497,60.2029326302007,2.2695025252017347,0.04319078887497789,17.3,27.11
24.131502329299554,60.27937374902645,2.2739235860157203,0.04523080683060548,17.400000000000002,26.49
24.06669044716179,60.35547970202916,2.2785487551598123,0.04727288063192608,17.5,25.92
24.001554827471693,60.431237349417046,2.2833782147950794,0.04931653202027571,17.6,25.37
23.93608051726932,60.50663355139825,2.2884120962758785,0.051361222679973895,17.7,24.86
23.870252563594704,60.581655168181,2.293650474013395,0.05340635163654446,17.8,24.38
23.804056013487877,60.65628905997345,2.2990933590833746,0.0554512527459272,17.900000000000002,23.93
23.737475913988884,60.7305220869838,2.3047406925882292,0.05749519229648108,18.0,23.5
23.67049731213775,60.804341109420214,2.3105923387859657,0.059537366747521706,18.1,23.09
23.603105254974533,60.8777329874909,2.316648078000854,0.06157690063005617,18.2,22.71
23.53528478953925,60.950684581404026,2.322907599333419,0.06361284463724534,18.3,22.34
23.46702096287195,61.023182751367784,2.329370493190177,0.06564417393389241,18.400000000000002,21.99
23.39829882201267,61.09521435759035,2.336036243656559,0.0676697867159029,18.5,21.66
23.329103414001437,61.166766260279914,2.342904220739621,0.06968850305212602,18.6,21.34
23.259419785878304,61.23782531964466,2.3499736725104543,0.07169906404223278,18.7,21.04
23.189232984683297,61.30837839589276,2.3572437171796277,0.07370013132526058,18.8,20.76
23.11852805745646,61.37841234923243,2.364713335142483,0.07569028697409645,18.900000000000002,20.48
23.047290051237823,61.44791403987181,2.372381361034659,0.07766803381143607,19.0,20.22
22.975504013067432,61.516870328019124,2.380246475841759,0.0796317961825771,19.1,19.97
22.903154989985325,61.585268073882524,2.3883071991105864,0.08157992121973023,19.200000000000003,19.73
22.830228029031534,61.653094137670216,2.396561881312794,0.08351068063130594,19.3,19.5
22.756708177246093,61.72033537959037,2.405008696415033,0.08542227304780099,19.400000000000002,19.28
22.682580481669046,61.78697865985117,2.4136456347127457,0.08731282695342141,19.5,19.07
22.607829989340434,61.853010838660815,2.4224704959875107,0.0891804042294014,19.6,18.87
22.532441747300282,61.918418776227476,2.4314808830502344,0.09102300433106517,19.700000000000003,18.68
22.456400802588647,61.983189332759345,2.440674195734485,0.09283856911602603,19.8,18.49
22.379692202245543,62.04730936846459,2.4500476254057295,0.09462498833550344,19.900000000000002,18.32
22.30230099331103,62.11076574355141,2.459598150053124,0.0963801057945742,20.0,18.15
22.224212222825127,62.17354531822799,2.4693225300307633,0.09810172618029288,20.1,17.99
22.145410937827876,62.23563495270251,2.479217304514811,0.0997876225490438,20.200000000000003,17.84
22.06588218535932,62.29702150718314,2.4892787887416596,0.10143554445630919,20.3,17.69
21.985611012459497,62.357691841878086,2.499503072090164,0.10304322670332276,20.400000000000002,17.55
21.904582466168446,62.417632816995514,2.5098860170679735,0.1046083986659458,20.5,17.42
21.82278159352619,62.476831292743626,2.5204232592580755,0.10612879416167946,20.6,17.3
21.74019344157278,62.535274129330595,2.531110208276741,0.1076021618011611,20.700000000000003,17.18
21.656803057348256,62.5929481869646,2.5419420497882568,0.10902627576096192,20.8,17.06
21.572595487892645,62.64984032585383,2.5529137486150195,0.11039894690518633,20.900000000000002,16.96
