0,0,1.56890582765743,18,10,,,,,120.869443766313,267.278143261036,,120.869443766313,267.278143261036,,,121.538813919169,287.131637169115
0.000189704332001,0.099999820020003,1.56889291487286,18,10.1,,,,,120.869633470645,267.378143081056,,120.869443766313,267.278143261036,,,121.548405621239,287.231175629668
0.000380646586009,0.199999637890016,1.56888106916621,18,10.2,,,,,120.869824412899,267.478142898926,,120.869443766313,267.278143261036,,,121.557997331411,287.330714046954
0.000572720055004,0.299999453793987,1.56887029053747,18,10.3,,,,,120.870016486368,267.57814271483,,120.869443766313,267.278143261036,,,121.567585872452,287.43025275421
0.000765818032008,0.39999926791802,1.56886057898663,18,10.4,,,,,120.870209584345,267.678142528954,,120.869443766313,267.278143261036,,,121.577168067133,287.529792084674
0.000959833807997,0.499999080444979,1.56885193451368,18,10.5,,,,,120.870403600121,267.778142341481,,120.869443766313,267.278143261036,,,121.586740738221,287.629332371585
0.001154660677003,0.599998891560972,1.5688443571186,18,10.6,,,,,120.87059842699,267.878142152597,,120.869443766313,267.278143261036,,,121.59630074364,287.728873944566
0.001350191930001,0.699998701450966,1.56883784680139,18,10.7,,,,,120.870793958243,267.978141962487,,120.869443766313,267.278143261036,,,121.605846901757,287.828416931616
0.001546320860001,0.799998510297996,1.56883240356205,18,10.8,,,,,120.870990087173,268.078141771334,,120.869443766313,267.278143261036,,,121.61538098701,287.927961156715
0.001742940759996,0.899998318287999,1.56882802740056,18,10.9,,,,,120.871186707073,268.178141579324,,120.869443766313,267.278143261036,,,121.6249050187,288.027506418662
0.001939944921006,0.999998125605998,1.56882471831691,18,11,,,,,120.871383711234,268.278141386642,,120.869443766313,267.278143261036,,,121.634421016133,288.127052516253
0.002137226636009,1.09999793243497,1.56882247631111,18,11.1,,,,,120.871580992949,268.378141193471,,120.869443766313,267.278143261036,,,121.643930998611,288.226599248285
0.002334679198,1.199997738962,1.56882130138314,18,11.2,,,,,120.871778445511,268.478140999998,,120.869443766313,267.278143261036,,,121.653436985439,288.326146413557
0.002532195897999,1.29999754536999,1.56882119353302,18,11.3,,,,,120.871975962211,268.578140806406,,120.869443766313,267.278143261036,,,121.66294099592,288.425693810865
0.002729670030007,1.39999735184398,1.56882215276073,18,11.4,,,,,120.872173436343,268.67814061288,,120.869443766313,267.278143261036,,,121.672445049358,288.525241239006
