-4.12292422424798E-11,-5.43017186771522E-10,-0.535412496258447,10,0,,delivery1
0.086005824815855,-0.051019585906411,-0.535412496258447,10,0.1,,delivery1
0.172011649672939,-0.102039171269804,-0.535412496258447,10,0.2,,delivery1
0.258017474530023,-0.153058756633198,-0.535412496258447,10,0.3,,delivery1
0.344023299387106,-0.204078341996592,-0.535412496258447,10,0.4,,delivery1
0.43002912424419,-0.255097927359985,-0.535412496258447,10,0.5,,delivery1
0.516034949101274,-0.306117512723379,-0.535412496258447,10,0.6,,delivery1
0.602040773958358,-0.357137098086772,-0.535412496258447,10,0.7,,delivery1
0.688046598815442,-0.408156683450166,-0.535412496258447,10,0.8,,delivery1
0.774052423672526,-0.459176268813559,-0.535412496258447,10,0.9,,delivery1
0.86005824852961,-0.510195854176953,-0.535412496258447,10,1,,delivery1
0.946064073386694,-0.561215439540347,-0.535412496258447,10,1.1,,delivery1
1.03206989824378,-0.61223502490374,-0.535412496258447,10,1.2,,delivery1
1.11807572310086,-0.663254610267134,-0.535412496258447,10,1.3,,delivery1
1.20408154795795,-0.714274195630527,-0.535412496258447,10,1.4,,delivery1
1.29008737281503,-0.765293780993921,-0.535412496258447,10,1.5,,delivery1
1.37609319767211,-0.816313366357315,-0.535412496258447,10,1.6,,delivery1
1.4620990225292,-0.867332951720708,-0.535412496258447,10,1.7,,delivery1
1.54810484738628,-0.918352537084102,-0.535412496258447,10,1.8,,delivery1
1.63411067224337,-0.969372122447495,-0.535412496258447,10,1.9,,delivery1
1.72011649710045,-1.02039170781089,-0.535412496258447,10,2,,delivery1
1.80612232195753,-1.07141129317428,-0.535412496258447,10,2.1,,delivery1
1.89212814681462,-1.12243087853768,-0.535412496258447,10,2.2,,delivery1
1.9781339716717,-1.17345046390107,-0.535412496258447,10,2.3,,delivery1
2.06413979652879,-1.22447004926446,-0.535412496258447,10,2.4,,delivery1
2.15014562138587,-1.27548963462786,-0.535412496258447,10,2.5,,delivery1
2.23615144624295,-1.32650921999125,-0.535412496258447,10,2.6,,delivery1
2.32215727110004,-1.37752880535464,-0.535412496258447,10,2.7,,delivery1
2.40816309595712,-1.42854839071804,-0.535412496258447,10,2.8,,delivery1
2.4941689208142,-1.47956797608143,-0.535412496258447,10,2.9,,delivery1
2.58017474567129,-1.53058756144482,-0.535412496258447,10,3,,delivery1
2.66618057052837,-1.58160714680822,-0.535412496258447,10,3.1,,delivery1
2.75218639538546,-1.63262673217161,-0.535412496258447,10,3.2,,delivery1
2.83819222024254,-1.68364631753501,-0.535412496258447,10,3.3,,delivery1
2.92419804509962,-1.7346659028984,-0.535412496258447,10,3.4,,delivery1
3.01020386995671,-1.78568548826179,-0.535412496258447,10,3.5,,delivery1
3.09620969481379,-1.83670507362519,-0.535412496258447,10,3.6,,delivery1
3.18221551967088,-1.88772465898858,-0.535412496258447,10,3.7,,delivery1
3.26822134452796,-1.93874424435197,-0.535412496258447,10,3.8,,delivery1
3.35422716938504,-1.98976382971537,-0.535412496258447,10,3.9,,delivery1
3.44023299424213,-2.04078341507876,-0.535412496258447,10,4,,delivery1
3.52623881909921,-2.09180300044215,-0.535412496258447,10,4.1,,delivery1
3.6122446439563,-2.14282258580555,-0.535412496258447,10,4.2,,delivery1
3.69825046881338,-2.19384217116894,-0.535412496258447,10,4.3,,delivery1
3.78425629367046,-2.24486175653234,-0.535412496258447,10,4.4,,delivery1
3.87026211852755,-2.29588134189573,-0.535412496258447,10,4.5,,delivery1
3.95626794338463,-2.34690092725912,-0.535412496258447,10,4.6,,delivery1
4.04227376824172,-2.39792051262252,-0.535412496258447,10,4.7,,delivery1
4.1282795930988,-2.44894009798591,-0.535412496258447,10,4.8,,delivery1
4.21428541795588,-2.4999596833493,-0.535412496258447,10,4.9,,delivery1
4.30029124281297,-2.5509792687127,-0.535412496258447,10,5,,delivery1
4.38629706767005,-2.60199885407609,-0.535412496258447,10,5.1,,delivery1
4.47230289252714,-2.65301843943948,-0.535412496258447,10,5.2,,delivery1
4.55830871738422,-2.70403802480288,-0.535412496258447,10,5.3,,delivery1
4.6443145422413,-2.75505761016627,-0.535412496258447,10,5.4,,delivery1
4.73032036709839,-2.80607719552966,-0.535412496258447,10,5.5,,delivery1
4.81632619195547,-2.85709678089306,-0.535412496258447,10,5.6,,delivery1
4.90233201681256,-2.90811636625645,-0.535412496258447,10,5.7,,delivery1
4.98833784166964,-2.95913595161985,-0.535412496258447,10,5.8,,delivery1
5.07434366652672,-3.01015553698324,-0.535412496258447,10,5.9,,delivery1
5.16034949138381,-3.06117512234663,-0.535412496258447,10,6,,delivery1
5.24635531624089,-3.11219470771003,-0.535412496258447,10,6.1,,delivery1
5.33236114109798,-3.16321429307342,-0.535412496258447,10,6.2,,delivery1
5.41836696595506,-3.21423387843681,-0.535412496258447,10,6.3,,delivery1
5.50437279081214,-3.26525346380021,-0.535412496258447,10,6.4,,delivery1
5.59037861566923,-3.3162730491636,-0.535412496258447,10,6.5,,delivery1
5.67638444052631,-3.36729263452699,-0.535412496258447,10,6.6,,delivery1
5.76239026538339,-3.41831221989039,-0.535412496258447,10,6.7,,delivery1
5.84839609024048,-3.46933180525378,-0.535412496258447,10,6.8,,delivery1
5.93440191509756,-3.52035139061717,-0.535412496258447,10,6.9,,delivery1
6.02040773995465,-3.57137097598057,-0.535412496258447,10,7,,delivery1
6.10641356481173,-3.62239056134396,-0.535412496258447,10,7.1,,delivery1
6.19241938966881,-3.67341014670736,-0.535412496258447,10,7.2,,delivery1
6.2784252145259,-3.72442973207075,-0.535412496258447,10,7.3,,delivery1
