123.250888210211,320.489935473976,1.39140403378009,0,0,,,123.389888210211,314.339935473976,1.39140403378009,0,0
123.268731375383,320.588330704839,1.39140403378009,0,0.1,,,123.407731375383,314.438330704839,1.39140403378009,0,0.1
123.286574540555,320.686725935703,1.39140403378009,0,0.2,,,123.425574540555,314.536725935703,1.39140403378009,0,0.2
123.304417705727,320.785121166566,1.39140403378009,0,0.3,,,123.443417705727,314.635121166566,1.39140403378009,0,0.3
123.322260870899,320.883516397429,1.39140403378009,0,0.4,,,123.461260870899,314.733516397429,1.39140403378009,0,0.4
123.340104036071,320.981911628293,1.39140403378009,0,0.5,,,123.479104036071,314.831911628293,1.39140403378009,0,0.5
123.357947201243,321.080306859156,1.39140403378009,0,0.6,,,123.496947201243,314.930306859156,1.39140403378009,0,0.6
123.375790366415,321.178702090019,1.39140403378009,0,0.7,,,123.514790366415,315.028702090019,1.39140403378009,0,0.7
123.393633531587,321.277097320883,1.39140403378009,0,0.8,,,123.532633531587,315.127097320883,1.39140403378009,0,0.8
123.411476696759,321.375492551746,1.39140403378009,0,0.9,,,123.550476696759,315.225492551746,1.39140403378009,0,0.9
123.429319861931,321.473887782609,1.39140403378009,0,1,,,123.568319861931,315.323887782609,1.39140403378009,0,1
123.447163027103,321.572283013473,1.39140403378009,0,1.1,,,123.586163027103,315.422283013473,1.39140403378009,0,1.1
123.465006192275,321.670678244336,1.39140403378009,0,1.2,,,123.604006192275,315.520678244336,1.39140403378009,0,1.2
123.482849357447,321.769073475199,1.39140403378009,0,1.3,,,123.621849357447,315.619073475199,1.39140403378009,0,1.3
123.500692522619,321.867468706062,1.39140403378009,0,1.4,,,123.639692522619,315.717468706062,1.39140403378009,0,1.4
123.518535687791,321.965863936926,1.39140403378009,0,1.5,,,123.657535687791,315.815863936926,1.39140403378009,0,1.5
123.536378852962,322.064259167789,1.39140403378009,0,1.6,,,123.675378852962,315.914259167789,1.39140403378009,0,1.6
123.554222018134,322.162654398652,1.39140403378009,0,1.7,,,123.693222018134,316.012654398652,1.39140403378009,0,1.7
123.572065183306,322.261049629516,1.39140403378009,0,1.8,,,123.711065183306,316.111049629516,1.39140403378009,0,1.8
123.589908348478,322.359444860379,1.39140403378009,0,1.9,,,123.728908348478,316.209444860379,1.39140403378009,0,1.9
123.60775151365,322.457840091242,1.39140403378009,0,2,,,123.74675151365,316.307840091242,1.39140403378009,0,2
123.625594678822,322.556235322106,1.39140403378009,0,2.1,,,123.764594678822,316.406235322106,1.39140403378009,0,2.1
123.643437843994,322.654630552969,1.39140403378009,0,2.2,,,123.782437843994,316.504630552969,1.39140403378009,0,2.2
123.661281009166,322.753025783832,1.39140403378009,0,2.3,,,123.800281009166,316.603025783832,1.39140403378009,0,2.3
123.679124174338,322.851421014696,1.39140403378009,0,2.4,,,123.818124174338,316.701421014696,1.39140403378009,0,2.4
123.69696733951,322.949816245559,1.39140403378009,0,2.5,,,123.83596733951,316.799816245559,1.39140403378009,0,2.5
123.714810504682,323.048211476422,1.39140403378009,0,2.6,,,123.853810504682,316.898211476422,1.39140403378009,0,2.6
123.732653669854,323.146606707286,1.39140403378009,0,2.7,,,123.871653669854,316.996606707286,1.39140403378009,0,2.7
123.750496835026,323.245001938149,1.39140403378009,0,2.8,,,123.889496835026,317.095001938149,1.39140403378009,0,2.8
123.768340000198,323.343397169012,1.39140403378009,0,2.9,,,123.907340000198,317.193397169012,1.39140403378009,0,2.9
123.78618316537,323.441792399876,1.39140403378009,0,3,,,123.92518316537,317.291792399876,1.39140403378009,0,3
123.804026330542,323.540187630739,1.39140403378009,0,3.1,,,123.943026330542,317.390187630739,1.39140403378009,0,3.1
123.821869495714,323.638582861602,1.39140403378009,0,3.2,,,123.960869495714,317.488582861602,1.39140403378009,0,3.2
123.839712660886,323.736978092466,1.39140403378009,0,3.3,,,123.978712660886,317.586978092466,1.39140403378009,0,3.3
123.857555826058,323.835373323329,1.39140403378009,0,3.4,,,123.996555826058,317.685373323329,1.39140403378009,0,3.4
123.87539899123,323.933768554192,1.39140403378009,0,3.5,,,124.01439899123,317.783768554192,1.39140403378009,0,3.5
123.893242156402,324.032163785055,1.39140403378009,0,3.6,,,124.032242156402,317.882163785055,1.39140403378009,0,3.6
123.911085321574,324.130559015919,1.39140403378009,0,3.7,,,124.050085321574,317.980559015919,1.39140403378009,0,3.7
123.928928486746,324.228954246782,1.39140403378009,0,3.8,,,124.067928486746,318.078954246782,1.39140403378009,0,3.8
123.946771651918,324.327349477645,1.39140403378009,0,3.9,,,124.085771651918,318.177349477645,1.39140403378009,0,3.9
123.96461481709,324.425744708509,1.39140403378009,0,4,,,124.10361481709,318.275744708509,1.39140403378009,0,4
123.982457982262,324.524139939372,1.39140403378009,0,4.1,,,124.121457982262,318.374139939372,1.39140403378009,0,4.1
124.000301147434,324.622535170235,1.39140403378009,0,4.2,,,124.139301147434,318.472535170235,1.39140403378009,0,4.2
124.018144312606,324.720930401099,1.39140403378009,0,4.3,,,124.157144312606,318.570930401099,1.39140403378009,0,4.3
124.035987477778,324.819325631962,1.39140403378009,0,4.4,,,124.174987477778,318.669325631962,1.39140403378009,0,4.4
124.05383064295,324.917720862825,1.39140403378009,0,4.5,,,124.19283064295,318.767720862825,1.39140403378009,0,4.5
124.071673808121,325.016116093689,1.39140403378009,0,4.6,,,124.210673808121,318.866116093689,1.39140403378009,0,4.6
124.089516973293,325.114511324552,1.39140403378009,0,4.7,,,124.228516973293,318.964511324552,1.39140403378009,0,4.7
124.107360138465,325.212906555415,1.39140403378009,0,4.8,,,124.246360138465,319.062906555415,1.39140403378009,0,4.8
124.125203303637,325.311301786279,1.39140403378009,0,4.9,,,124.264203303637,319.161301786279,1.39140403378009,0,4.9
124.143046468809,325.409697017142,1.39140403378009,0,5,,,124.282046468809,319.259697017142,1.39140403378009,0,5
124.160889633981,325.508092248005,1.39140403378009,0,5.1,,,124.299889633981,319.358092248005,1.39140403378009,0,5.1
124.178732799153,325.606487478869,1.39140403378009,0,5.2,,,124.317732799153,319.456487478869,1.39140403378009,0,5.2
124.196575964325,325.704882709732,1.39140403378009,0,5.3,,,124.335575964325,319.554882709732,1.39140403378009,0,5.3
124.214419129497,325.803277940595,1.39140403378009,0,5.4,,,124.353419129497,319.653277940595,1.39140403378009,0,5.4
124.232262294669,325.901673171459,1.39140403378009,0,5.5,,,124.371262294669,319.751673171459,1.39140403378009,0,5.5
124.250105459841,326.000068402322,1.39140403378009,0,5.6,,,124.389105459841,319.850068402322,1.39140403378009,0,5.6
124.267948625013,326.098463633185,1.39140403378009,0,5.7,,,124.406948625013,319.948463633185,1.39140403378009,0,5.7
124.285791790185,326.196858864048,1.39140403378009,0,5.8,,,124.424791790185,320.046858864048,1.39140403378009,0,5.8
124.303634955357,326.295254094912,1.39140403378009,0,5.9,,,124.442634955357,320.145254094912,1.39140403378009,0,5.9
124.321478120529,326.393649325775,1.39140403378009,0,6,,,124.460478120529,320.243649325775,1.39140403378009,0,6
124.339321285701,326.492044556638,1.39140403378009,0,6.1,,,124.478321285701,320.342044556638,1.39140403378009,0,6.1
124.357164450873,326.590439787502,1.39140403378009,0,6.2,,,124.496164450873,320.440439787502,1.39140403378009,0,6.2
124.375007616045,326.688835018365,1.39140403378009,0,6.3,,,124.514007616045,320.538835018365,1.39140403378009,0,6.3
124.392850781217,326.787230249228,1.39140403378009,0,6.4,,,124.531850781217,320.637230249228,1.39140403378009,0,6.4
124.410693946389,326.885625480092,1.39140403378009,0,6.5,,,124.549693946389,320.735625480092,1.39140403378009,0,6.5
124.428537111561,326.984020710955,1.39140403378009,0,6.6,,,124.567537111561,320.834020710955,1.39140403378009,0,6.6
124.446380276733,327.082415941818,1.39140403378009,0,6.7,,,124.585380276733,320.932415941818,1.39140403378009,0,6.7
124.464223441905,327.180811172682,1.39140403378009,0,6.8,,,124.603223441905,321.030811172682,1.39140403378009,0,6.8
124.482066607077,327.279206403545,1.39140403378009,0,6.9,,,124.621066607077,321.129206403545,1.39140403378009,0,6.9
124.499909772249,327.377601634408,1.39140403378009,0,7,,,124.638909772249,321.227601634408,1.39140403378009,0,7
124.517752937421,327.475996865272,1.39140403378009,0,7.1,,,124.656752937421,321.325996865272,1.39140403378009,0,7.1
124.535596102593,327.574392096135,1.39140403378009,0,7.2,,,124.674596102593,321.424392096135,1.39140403378009,0,7.2
124.553439267765,327.672787326998,1.39140403378009,0,7.3,,,124.692439267765,321.522787326998,1.39140403378009,0,7.3
124.571282432937,327.771182557862,1.39140403378009,0,7.4,,,124.710282432937,321.621182557862,1.39140403378009,0,7.4
124.589125598109,327.869577788725,1.39140403378009,0,7.5,,,124.728125598109,321.719577788725,1.39140403378009,0,7.5
124.606968763281,327.967973019588,1.39140403378009,0,7.6,,,124.745968763281,321.817973019588,1.39140403378009,0,7.6
124.624811928452,328.066368250452,1.39140403378009,0,7.7,,,124.763811928452,321.916368250452,1.39140403378009,0,7.7
124.642655093624,328.164763481315,1.39140403378009,0,7.8,,,124.781655093624,322.014763481315,1.39140403378009,0,7.8
124.660498258796,328.263158712178,1.39140403378009,0,7.9,,,124.799498258796,322.113158712178,1.39140403378009,0,7.9
124.678341423968,328.361553943041,1.39140403378009,0,8,,,124.817341423968,322.211553943041,1.39140403378009,0,8
124.69618458914,328.459949173905,1.39140403378009,0,8.1,,,124.83518458914,322.309949173905,1.39140403378009,0,8.1
124.714027754312,328.558344404768,1.39140403378009,0,8.2,,,124.853027754312,322.408344404768,1.39140403378009,0,8.2
124.731870919484,328.656739635631,1.39140403378009,0,8.3,,,124.870870919484,322.506739635631,1.39140403378009,0,8.3
124.749714084656,328.755134866495,1.39140403378009,0,8.4,,,124.888714084656,322.605134866495,1.39140403378009,0,8.4
124.767557249828,328.853530097358,1.39140403378009,0,8.5,,,124.906557249828,322.703530097358,1.39140403378009,0,8.5
124.785400415,328.951925328221,1.39140403378009,0,8.6,,,124.924400415,322.801925328221,1.39140403378009,0,8.6
124.803243580172,329.050320559085,1.39140403378009,0,8.7,,,124.942243580172,322.900320559085,1.39140403378009,0,8.7
124.821086745344,329.148715789948,1.39140403378009,0,8.8,,,124.960086745344,322.998715789948,1.39140403378009,0,8.8
124.838929910516,329.247111020811,1.39140403378009,0,8.9,,,124.977929910516,323.097111020811,1.39140403378009,0,8.9
124.856773075688,329.345506251675,1.39140403378009,0,9,,,124.995773075688,323.195506251675,1.39140403378009,0,9
124.87461624086,329.443901482538,1.39140403378009,0,9.1,,,125.01361624086,323.293901482538,1.39140403378009,0,9.1
124.892459406032,329.542296713401,1.39140403378009,0,9.2,,,125.031459406032,323.392296713401,1.39140403378009,0,9.2
