X,Y
126.6533228,37.38479099
126.653322,37.38479017
126.6533213,37.38478935
126.6533205,37.38478853
126.6533198,37.3847877
126.653319,37.38478688
126.6533182,37.38478606
126.6533175,37.38478524
126.6533167,37.38478442
126.653316,37.38478359
126.6533152,37.38478277
126.6533145,37.38478195
126.6533137,37.38478113
126.6533129,37.38478031
126.6533122,37.38477948
126.6533114,37.38477866
126.6533107,37.38477784
126.6533099,37.38477702
126.6533092,37.3847762
126.6533084,37.38477537
126.6533076,37.38477455
126.6533069,37.38477373
126.6533061,37.38477291
126.6533054,37.38477209
126.6533046,37.38477126
126.6533039,37.38477044
126.6533031,37.38476962
126.6533023,37.3847688
126.6533016,37.38476798
126.6533008,37.38476715
126.6533001,37.38476633
126.6532993,37.38476551
126.6532986,37.38476469
126.6532978,37.38476387
126.653297,37.38476304
126.6532963,37.38476222
126.6532955,37.3847614
126.6532948,37.38476058
126.653294,37.38475976
126.6532933,37.38475893
126.6532925,37.38475811
126.6532917,37.38475729
126.653291,37.38475647
126.6532902,37.38475565
126.6532895,37.38475482
126.6532887,37.384754
126.653288,37.38475318
126.6532872,37.38475236
126.6532864,37.38475154
126.6532883,37.3847504
126.6532902,37.38474926
126.6532921,37.38474812
126.653294,37.38474699
126.6532959,37.38474585
126.6532978,37.38474471
126.6532997,37.38474357
126.6533016,37.38474243
126.6533035,37.3847413
126.6533054,37.38474016
126.6533073,37.38473902
126.6533092,37.38473788
126.6533111,37.38473675
126.653313,37.38473561
126.6533149,37.38473447
126.6533168,37.38473333
126.6533187,37.3847322
126.6533206,37.38473106
126.6533225,37.38472992
126.6533244,37.38472878
126.6533263,37.38472765
126.6533282,37.38472651
126.6533301,37.38472537
126.653332,37.38472423
126.6533339,37.3847231
126.6533358,37.38472196
126.6533378,37.38472082
126.6533397,37.38471968
126.6533416,37.38471855
126.6533435,37.38471741
126.6533454,37.38471627
126.6533473,37.38471513
126.6533492,37.384714
126.6533511,37.38471286
126.653353,37.38471172
126.6533549,37.38471058
126.6533568,37.38470944
126.6533587,37.38470831
126.6533606,37.38470717
126.6533625,37.38470603
126.6533644,37.38470489
126.6533663,37.38470376
126.6533682,37.38470262
126.6533701,37.38470148
