150,0,0,0.240625858307
150,0,200,0.445833921432
150,0,200,0.648118019104
150,0,200,0.842029809952
150,0,200,1.04124379158
150,0,200,1.44576001167
150,0,200,1.65156698227
150,0,200,1.84390997887
150,0,200,2.04098701477
150,0,200,2.2449297905
150,0,200,2.44319486618
150,0,200,2.6424407959
150,0,200,2.83974695206
150,0,200,3.04058098793
150,0,200,3.24473285675
150,0,200,3.43942499161
150,0,200,3.64157795906
150,0,200,3.83599686623
150,0,200,4.03787398338
150,0,200,4.24462485313
150,0,200,4.43980383873
150,0,200,4.63964390755
150,0,200,4.84131884575
150,0,200,5.03852081299
150,0,200,5.24293684959
150,0,200,5.44126486778
150,0,200,5.63481497765
150,0,200,5.83848881721
150,0,200,6.04065799713
150,0,200,6.24392580986
150,0,200,6.44319987297
150,0,200,6.83793282509
150,0,200,7.03610396385
150,12,200,7.2432808876
150,24,200,7.43968391418
150,37,200,7.63792681694
150,49,200,7.84074687958
150,62,200,8.03695702553
150,68,200,8.2406167984
150,80,200,8.43869781494
150,93,200,8.63728284836
150,99,200,8.83544492722
150,111,200,9.03658485413
150,111,200,9.23403382301
150,118,200,9.44200897217
150,124,200,9.63700985909
150,130,200,9.83612799644
150,136,200,10.034457922
150,142,200,10.2453010082
150,142,200,10.4354338646
150,149,200,10.6422479153
150,149,200,10.8396749496
150,155,200,11.0290849209
150,149,150,11.2383708954
150,149,200,11.4351949692
150,161,200,11.6443178654
150,155,150,11.8342478275
150,161,200,12.0420589447
150,155,150,12.238929987
150,155,200,12.440682888
150,161,200,12.63595891
150,167,150,12.829458952
150,161,150,13.0337808132
150,167,199,13.2403998375
150,161,150,13.4349248409
150,167,185,13.6337428093
150,161,150,13.8353888988
150,161,150,14.2374157906
150,167,150,14.4416368008
150,161,150,14.6312990189
150,161,150,14.8327670097
150,161,150,15.0339009762
150,161,150,15.2435669899
150,161,150,15.4325428009
150,161,150,15.6343698502
139.495657076,155,150,15.8330287933
101.757935011,155,139,16.0326588154
80.663744952,155,101,16.2389359474
65.8752255124,155,80,16.4353499413
77.293618981,161,65,16.8340318203
90.1637340679,161,77,17.0311629772
107.848241074,149,90,17.2361400127
125.265276394,155,107,17.4418628216
150,155,125,17.6333839893
150,155,200,17.8314259052
150,149,150,18.0321269035
150,155,150,18.2298829556
150,155,150,18.4305789471
150,142,150,18.6393489838
150,142,200,18.8315289021
145.079011937,136,150,19.23594594
132.450853378,136,200,19.430921793
127.495528331,130,132,19.6309399605
133.259573492,136,127,19.8332669735
140.206772712,130,133,20.0254909992
148.539801533,118,200,20.2349028587
150,124,200,20.431732893
150,118,200,20.6313829422
150,118,200,20.830436945
150,124,200,21.0343728065
150,124,200,21.2356779575
150,130,200,21.4370188713
150,142,200,21.6366779804
150,149,150,21.8251438141
150,149,150,22.0285038948
150,161,150,22.2354149818
124.678073049,161,150,22.4372839928
98.8598237895,167,124,22.6314609051
84.1264781808,161,98,22.8317039013
73.315525957,167,84,23.028952837
72.8537277326,167,73,23.2340688705
82.2987507451,161,72,23.4360978603
92.4615459994,161,82,23.6253969669
102.255704427,161,92,23.8295099735
112.577813237,149,102,24.0314948559
121.648035899,155,112,24.2345809937
130.068781292,155,121,24.4303870201
134.456974855,149,130,24.6313858032
139.034624867,149,134,24.8482198715
145.849575979,149,139,25.0286369324
150,142,145,25.2343678474
150,142,200,25.425853014
150,142,150,25.6363589764
150,136,150,25.8304579258
150,130,200,26.0270848274
150,130,200,26.2330739498
150,124,200,26.4297878742
150,130,200,26.6369538307
150,130,150,26.8282790184
150,130,200,27.0334188938
150,130,200,27.2269268036
150,136,200,27.4302039146
150,136,150,27.6311819553
150,136,177,27.8282399178
150,142,190,28.0275788307
150,149,150,28.2342720032
150,142,150,28.4296739101
150,142,200,28.627835989
150,149,150,28.8291568756
150,149,150,29.0220079422
150,149,150,29.2318148613
150,155,150,29.6291158199
150,155,150,29.8273589611
150,161,150,30.0298178196
150,161,150,30.2329130173
150,155,150,30.4283108711
150,155,150,30.6293690205
150,155,150,30.8224890232
150,155,150,31.0279870033
150,155,150,31.2340519428
150,155,150,31.434855938
150,155,150,31.6247589588
150,155,150,31.8287909031
150,155,150,32.0267679691
150,155,150,32.2324538231
150,155,150,32.4386539459
150,149,150,32.6228218079
150,149,150,32.8280849457
150,136,150,33.0284078121
150,111,200,33.2325668335
150,87,200,33.4332439899
150,55,200,33.6279118061
150,18,200,33.8283998966
150,6,200,34.0273809433
150,6,200,34.233784914
150,0,200,34.4298629761
