93.4267020977072,0,0,0.350753307342529
93.4267020977072,0,200,0.552976608276367
93.4267020977072,0,200,0.747811794281006
91.8435236664845,0,200,0.973955869674683
90.3358424900852,6,200,1.15513634681702
88.9006800214018,12,200,1.35171318054199
85.0061754183987,18,200,1.55662035942078
81.6901809572422,37,200,1.75219893455505
78.1132772956432,49,200,1.94841575622559
78.8042788015759,55,200,2.15281200408936
83.1724657240259,68,200,2.35244846343994
89.00409611294,80,200,2.55774593353271
95.2360782636173,93,200,2.75939416885376
101.612521345642,99,111,2.9721736907959
108.880896963108,105,200,3.15475153923035
114.633995292455,118,200,3.35305547714233
120.226380945764,124,114,3.55712842941284
128.145673977815,136,120,3.7480092048645
138.811447605885,136,128,3.94886136054993
150,142,138,4.15337228775024
150,136,200,4.35307145118713
150,136,200,4.55721116065979
150,136,200,4.75351929664612
150,136,200,4.96970558166504
150,136,200,5.15336203575134
150,136,200,5.35255122184753
116.573610797047,136,200,5.55281496047974
100.085542898988,136,116,5.75266146659851
89.6375718341414,136,100,5.95428705215454
88.2073672923369,136,89,6.15470147132874
89.8612270363959,136,88,6.35434603691101
90.1786851410679,124,89,6.55989670753479
89.4596154296079,124,90,6.7607684135437
88.1198565026603,124,89,7.02198219299316
85.7543334693879,118,88,7.15567350387573
82.7681661597931,111,85,7.34883403778076
81.4200748907866,111,82,7.55920696258545
86.9022387676878,105,81,7.75432348251343
94.715622098584,105,86,7.9594783782959
103.428259516288,105,94,8.15341734886169
114.887255462297,105,103,8.35402655601501
130.558882213597,105,114,8.55927467346191
150,105,130,8.75268959999085
150,99,150,8.96966552734375
150,99,150,9.15458273887634
150,99,150,9.35242033004761
150,99,150,9.55688285827637
140.606217146351,93,150,9.75361967086792
112.977875578659,99,140,9.95365524291992
96.0048564374213,99,112,10.1564390659332
84.3689909810308,105,96,10.354660987854
75.7132050574466,111,84,10.559427022934
82.4607134454709,105,75,10.7532358169556
93.9749443516013,105,82,10.9700603485107
111.07483792824,111,93,11.1554765701294
133.934569426875,111,111,11.3534517288208
150,105,133,11.557968378067
150,111,150,11.7582778930664
150,111,150,11.9555475711823
150,111,150,12.1562464237213
150,118,150,12.3536460399628
150,118,150,12.5619485378265
134.076609684004,118,150,12.7522964477539
118.982076728685,124,134,12.9775257110596
105.206334474359,118,118,13.1560513973236
96.1668362692454,130,105,13.3558666706085
88.8134836134968,118,96,13.5610294342041
81.8830975606167,124,88,13.7570424079895
76.861395636174,124,81,13.9568555355072
81.1928712683564,118,76,14.1561722755432
87.8795931732165,118,81,14.3538436889648
98.3136941225158,111,87,14.5541365146637
109.610869737451,111,98,14.7586126327515
124.426854139378,105,109,14.9714260101318
145.200317895821,105,124,15.1561846733093
150,105,145,15.3542203903198
150,105,150,15.5586912631989
150,105,150,15.7596273422241
150,105,150,15.9537281990051
150,105,150,16.1564638614655
150,105,150,16.3515214920044
128.562220161357,105,150,16.5610303878784
96.6954381124567,111,128,16.9732401371002
85.6762670886068,118,96,17.1564195156097
77.4477618017239,118,85,17.3564918041229
71.6404395572037,118,77,17.5607361793518
71.9736041592574,118,71,17.7630095481873
76.7364037358158,118,71,17.9563553333282
83.49240226297,111,76,18.1532230377197
89.800250567439,111,83,18.3569746017456
96.5766178770956,111,89,18.6022951602936
103.7042619524,111,96,18.757470369339
111.080927509433,105,103,18.9686179161072
117.098335895499,105,111,19.1576066017151
123.167517523916,105,117,19.3591010570526
129.23826058415,105,123,19.5627551078796
132.123166390451,99,129,19.7591676712036
135.300995292726,99,132,19.9552278518677
139.034624866558,93,135,20.1585984230041
143.399964987074,93,139,20.3571965694427
148.496954530968,93,143,20.5619738101959
150,93,148,20.7581460475922
150,93,150,20.9772388935089
150,99,150,21.1572701931
150,99,150,21.3586266040802
150,105,150,21.5641186237335
150,105,150,21.7537052631378
150,105,150,21.9580280780792
150,111,150,22.1580331325531
150,111,150,22.3578486442566
150,111,150,22.5626327991486
150,118,150,22.7653863430023
150,118,150,22.9755508899689
150,124,150,23.1589362621307
150,124,150,23.3578889369965
150,124,150,23.5577049255371
150,118,150,23.7650706768036
150,124,150,23.9587664604187
150,124,150,24.1592605113983
150,124,150,24.3584086894989
150,130,150,24.5636372566223
150,124,150,24.7572681903839
150,130,150,24.9724822044373
150,130,150,25.1562712192535
150,136,150,25.3819324970245
150,136,150,25.5599627494812
150,136,150,25.7528412342072
150,136,150,25.9509844779968
150,136,150,26.1510589122772
150,142,150,26.3481876850128
150,142,150,26.553071975708
150,149,150,26.746239900589
150,142,150,26.9648804664612
150,149,150,27.1386024951935
150,149,150,27.3433079719543
150,149,150,27.5480754375458
150,155,150,27.7452886104584
150,155,150,27.9435079097748
