150 , 0 , 0.27326488494873047
150 , 0 , 0.4720582962036133
150 , 0 , 0.6804111003875732
150 , 0 , 0.8751735687255859
150 , 0 , 1.0738635063171387
150 , 0 , 1.2767596244812012
150 , 6 , 1.475684642791748
150 , 0 , 1.685964822769165
150 , 12 , 1.883751392364502
150 , 24 , 2.0941667556762695
150 , 37 , 2.2752256393432617
150 , 49 , 2.470053195953369
150 , 62 , 2.6743719577789307
150 , 74 , 2.8808112144470215
150 , 87 , 3.0726170539855957
150 , 93 , 3.2752187252044678
150 , 105 , 3.4712791442871094
150 , 111 , 3.682225227355957
150 , 118 , 3.882085084915161
150 , 124 , 4.0895678997039795
150 , 124 , 4.274097681045532
150 , 124 , 4.469503164291382
150 , 130 , 4.681800603866577
150 , 124 , 4.881579399108887
150 , 130 , 5.076184272766113
150 , 136 , 5.273619174957275
150 , 142 , 5.4725258350372314
150 , 142 , 5.684206247329712
150 , 142 , 5.879558563232422
150 , 149 , 6.086446762084961
150 , 155 , 6.265805006027222
150 , 161 , 6.4685423374176025
150 , 167 , 6.6756134033203125
150 , 161 , 6.871992349624634
150 , 167 , 7.070488691329956
150 , 161 , 7.272625923156738
150 , 167 , 7.472222089767456
150 , 161 , 7.678556680679321
150 , 161 , 7.871746778488159
150 , 155 , 8.084348678588867
150 , 149 , 8.27814531326294
150 , 149 , 8.470727443695068
150 , 142 , 8.677815675735474
150 , 142 , 8.876909732818604
150 , 136 , 9.070511102676392
150 , 130 , 9.270644664764404
150 , 130 , 9.68231725692749
150 , 130 , 9.871604681015015
150 , 124 , 10.092583894729614
150 , 124 , 10.27601170539856
150 , 124 , 10.47739315032959
150 , 124 , 10.682156562805176
150 , 124 , 10.884656190872192
150 , 124 , 11.077786445617676
150 , 124 , 11.275874614715576
150 , 124 , 11.47471308708191
150 , 124 , 11.677608489990234
150 , 124 , 11.875190496444702
150 , 118 , 12.093229532241821
150 , 118 , 12.277012825012207
150 , 118 , 12.474725008010864
150 , 118 , 12.68239164352417
150 , 118 , 12.87785005569458
150 , 118 , 13.076703310012817
150 , 118 , 13.273012161254883
150 , 124 , 13.468426704406738
150 , 124 , 13.679933786392212
150 , 124 , 13.87107539176941
150 , 130 , 14.088817834854126
150 , 130 , 14.270289182662964
150 , 130 , 14.478561162948608
150 , 136 , 14.672801971435547
150 , 136 , 14.865996837615967
150 , 136 , 15.06679081916809
150 , 142 , 15.266098260879517
150 , 142 , 15.468639135360718
150 , 142 , 15.674981355667114
150 , 142 , 15.8719482421875
150 , 149 , 16.086503505706787
150 , 149 , 16.272017240524292
150 , 149 , 16.469704389572144
150 , 149 , 16.677804708480835
150 , 155 , 16.878873348236084
150 , 155 , 17.068986654281616
150 , 149 , 17.271483421325684
150 , 149 , 17.47275686264038
150 , 142 , 17.68312644958496
150 , 142 , 17.866884231567383
150 , 142 , 18.089160203933716
150 , 142 , 18.275123596191406
150 , 136 , 18.471210956573486
150 , 136 , 18.678390979766846
150 , 136 , 18.86881971359253
150 , 130 , 19.07295322418213
150 , 130 , 19.27237820625305
150 , 130 , 19.473968267440796
150 , 130 , 19.679030656814575
150 , 130 , 19.8757746219635
150 , 124 , 20.089107275009155
150 , 124 , 20.270764589309692
150 , 124 , 20.47046160697937
150 , 124 , 20.672706842422485
150 , 124 , 20.876705169677734
150 , 118 , 21.07050895690918
150 , 124 , 21.272683143615723
150 , 118 , 21.469072341918945
150 , 118 , 21.67764449119568
150 , 124 , 21.881866931915283
150 , 124 , 22.087446689605713
150 , 118 , 22.276052951812744
150 , 111 , 22.468228101730347
150 , 24 , 22.680856704711914
150 , 0 , 22.87337827682495
150 , 0 , 23.076175928115845
150 , 6 , 23.274760961532593
150 , 18 , 23.473373651504517
150 , 12 , 23.686448574066162
150 , 12 , 23.880654096603394
150 , 12 , 24.109809637069702
150 , 6 , 24.266701221466064
150 , 0 , 24.471248388290405
150 , 0 , 24.681851148605347
150 , 0 , 24.883248805999756
150 , 6 , 25.073774814605713
150 , 6 , 25.27519154548645
150 , 6 , 25.474733591079712
150 , 0 , 25.678579807281494
150 , 0 , 25.86990261077881
150 , 0 , 26.097769260406494
150 , 0 , 26.269755363464355
150 , 0 , 26.470114946365356
150 , 0 , 26.676945209503174
150 , 0 , 26.868667602539062
150 , 0 , 27.06993794441223
150 , 0 , 27.271418571472168
150 , 0 , 27.46915316581726
150 , 0 , 27.6779203414917
150 , 0 , 27.865825653076172
150 , 0 , 28.10037112236023
150 , 0 , 28.269407510757446
150 , 0 , 28.467013835906982
150 , 0 , 28.675115823745728
150 , 0 , 28.869457721710205
150 , 0 , 29.070786714553833
150 , 0 , 29.26538372039795
150 , 0 , 29.46751832962036
150 , 0 , 29.868088245391846
150 , 0 , 30.08162236213684
150 , 0 , 30.266242742538452
150 , 0 , 30.463733673095703
150 , 0 , 30.669257640838623
150 , 0 , 30.868806838989258
150 , 0 , 31.065953969955444
150 , 0 , 31.269702434539795
