128.1974594246595 , 0 , 0.2871394157409668
128.1974594246595 , 0 , 0.48246169090270996
128.1974594246595 , 0 , 0.68729567527771
128.1974594246595 , 0 , 0.8905344009399414
128.1974594246595 , 0 , 1.0866329669952393
128.1974594246595 , 0 , 1.2980232238769531
128.1974594246595 , 0 , 1.480510950088501
128.1974594246595 , 0 , 1.678328037261963
128.1974594246595 , 0 , 1.8835861682891846
128.1974594246595 , 0 , 2.085209846496582
128.1974594246595 , 0 , 2.2760396003723145
128.1974594246595 , 0 , 2.4775426387786865
128.1974594246595 , 0 , 2.6730287075042725
128.1974594246595 , 0 , 2.881882667541504
128.1974594246595 , 0 , 3.0818464756011963
128.1974594246595 , 0 , 3.2937610149383545
128.1974594246595 , 0 , 3.474436044692993
128.1974594246595 , 0 , 3.6761128902435303
128.1974594246595 , 0 , 3.886861562728882
128.1974594246595 , 0 , 4.081073522567749
128.1974594246595 , 0 , 4.278476715087891
126.62011605109372 , 0 , 4.477209568023682
125.10002513804787 , 6 , 4.6760454177856445
124.28408032481298 , 18 , 4.877552509307861
127.46879539876028 , 31 , 5.07529616355896
130.91837591094102 , 43 , 5.298294305801392
134.66925288961468 , 62 , 5.4746527671813965
141.71507713011607 , 62 , 5.672456741333008
149.9993574767317 , 74 , 5.874695777893066
150 , 87 , 6.080147743225098
150 , 93 , 6.271474361419678
150 , 105 , 6.470736026763916
150 , 111 , 6.663227081298828
150 , 118 , 6.871804475784302
150 , 124 , 7.063223838806152
150 , 124 , 7.2913596630096436
114.39023169837759 , 130 , 7.465901136398315
84.17420203872885 , 136 , 7.6561384201049805
68.22619201879623 , 136 , 7.8704307079315186
56.364278487179845 , 142 , 8.068994760513306
48.017447382239105 , 142 , 8.262126922607422
41.5283052669581 , 142 , 8.45655608177185
40.99239482489028 , 136 , 8.657030820846558
45.41224029873299 , 136 , 8.864022493362427
51.79407575018224 , 136 , 9.060914278030396
59.192467013333314 , 136 , 9.276792526245117
67.34813462204146 , 136 , 9.455804347991943
78.1334515845717 , 142 , 9.660035371780396
90.64898863976475 , 136 , 9.862689971923828
109.71521084691618 , 142 , 10.06484842300415
146.08189502458555 , 136 , 10.256341457366943
150 , 136 , 10.458152294158936
150 , 130 , 10.65646767616272
103.99666650119256 , 130 , 10.860021591186523
77.28605268032078 , 130 , 11.059513330459595
65.00402929286781 , 124 , 11.26983380317688
54.99080854990345 , 124 , 11.457009077072144
47.79198257812995 , 124 , 11.654840469360352
43.247088041905755 , 111 , 11.86134386062622
39.23574202564713 , 111 , 12.050647735595703
40.32826897266716 , 111 , 12.255339622497559
43.90694493022781 , 111 , 12.45428729057312
54.00827415198725 , 105 , 12.859187602996826
60.52159889681779 , 105 , 13.052693367004395
68.9176486279342 , 99 , 13.278799057006836
77.79290128911396 , 105 , 13.451377630233765
90.04423053159306 , 99 , 13.648623943328857
109.08379062118615 , 99 , 13.850576400756836
146.56947680164345 , 93 , 14.045560598373413
150 , 93 , 14.254878520965576
150 , 93 , 14.446051120758057
150 , 93 , 14.644390344619751
150 , 93 , 14.847176551818848
150 , 93 , 15.051173210144043
150 , 87 , 15.265481233596802
150 , 93 , 15.448368072509766
150 , 99 , 15.644434452056885
150 , 99 , 15.85356330871582
150 , 99 , 16.068580865859985
150 , 105 , 16.251681089401245
150 , 105 , 16.45510458946228
150 , 105 , 16.643523693084717
150 , 105 , 16.855336904525757
150 , 105 , 17.04846501350403
150 , 111 , 17.26601529121399
150 , 118 , 17.445738315582275
150 , 118 , 17.64581823348999
150 , 124 , 18.055731534957886
133.71298893555874 , 124 , 18.247914791107178
93.77971558017192 , 124 , 18.444840669631958
73.3882724524096 , 130 , 18.64673614501953
61.50934281547447 , 130 , 18.849661350250244
52.55251992996031 , 130 , 19.048036575317383
47.159180266313015 , 130 , 19.2543888092041
43.12906160402441 , 130 , 19.4387104511261
46.78451196976457 , 130 , 19.63762402534485
50.63729166400108 , 130 , 19.844359159469604
54.76401913748279 , 130 , 20.044175624847412
58.34528820820413 , 130 , 20.237960815429688
61.80741001910712 , 130 , 20.441948413848877
64.48162235200574 , 130 , 20.64017152786255
67.00415422516741 , 124 , 20.846065044403076
71.24586336036133 , 130 , 21.0357186794281
75.87449583394897 , 124 , 21.255204439163208
81.86837695901802 , 130 , 21.439323902130127
89.84817875351816 , 124 , 21.638267993927002
101.00388440433423 , 118 , 21.845428466796875
117.9695788900939 , 111 , 22.034579753875732
150 , 111 , 22.245118379592896
150 , 111 , 22.439330101013184
150 , 105 , 22.63952922821045
104.52122236334178 , 99 , 22.84051012992859
78.70803461380753 , 105 , 23.04404091835022
58.51720389393588 , 99 , 23.438795804977417
53.457262908454545 , 93 , 23.63333749771118
49.778449474967765 , 93 , 23.837451219558716
49.42493051912347 , 93 , 24.0429584980011
50.239822083201005 , 87 , 24.23578405380249
50.617449580868424 , 80 , 24.432685375213623
50.73663656017039 , 87 , 24.631205081939697
50.594694141790775 , 80 , 24.838626384735107
50.19916623345617 , 74 , 25.0401029586792
49.746203170175384 , 74 , 25.249876499176025
48.954154653819764 , 68 , 25.431337594985962
48.236812576530696 , 74 , 25.62830376625061
47.14695516451569 , 62 , 25.838521003723145
46.25348095887883 , 62 , 26.040562391281128
45.3999389537406 , 62 , 26.23434019088745
46.69289331622403 , 62 , 26.431307792663574
48.283212436133205 , 55 , 26.634216785430908
50.190258585862296 , 55 , 26.838776111602783
52.442925525231544 , 55 , 27.04094386100769
54.1572087041337 , 55 , 27.251647472381592
57.09159986394508 , 55 , 27.431283950805664
