150,0,0,0.362195014954
150,0,200,0.553310155869
150,0,200,0.962773084641
150,0,200,1.36317515373
150,0,200,1.56419610977
150,0,200,1.76484417915
150,0,200,1.96322107315
150,0,200,2.16968822479
150,0,200,2.35755515099
150,0,200,2.56177616119
150,0,200,2.76829719543
150,0,200,2.9646320343
150,0,200,3.17015218735
150,0,200,3.36584615707
150,0,200,3.77012014389
150,0,200,3.96751904488
150,0,200,4.16113615036
150,6,200,4.36663603783
150,18,200,4.56748914719
150,31,200,4.77130222321
150,37,200,4.97108721733
150,55,200,5.17044901848
150,68,200,5.36889815331
150,74,200,5.5685031414
150,87,200,5.77514410019
150,93,200,5.97262406349
150,99,200,6.17452812195
150,111,200,6.37553501129
150,124,200,6.57496213913
150,124,200,6.78044819832
150,136,200,6.98612618446
150,136,200,7.17811703682
150,142,200,7.37714910507
150,149,200,7.57851719856
150,155,200,7.77662205696
150,155,150,7.97871518135
150,155,200,8.18768620491
150,161,200,8.37975215912
150,161,150,8.58186006546
150,155,150,8.78608822823
150,155,200,9.18809008598
150,161,200,9.37994623184
150,161,150,9.5731151104
150,161,150,9.78460216522
150,161,150,9.98198223114
150,161,150,10.1876811981
150,167,150,10.3810901642
150,161,150,10.5817341805
150,161,167,10.7858140469
150,161,150,10.9813790321
150,161,150,11.1895740032
150,161,150,11.3777332306
150,161,150,11.581964016
150,161,150,11.7887320518
150,161,150,11.9843301773
150,155,150,12.1844952106
150,155,200,12.3864631653
150,149,150,12.5843241215
150,149,200,12.7910821438
150,149,200,12.9865350723
150,149,200,13.1835711002
150,149,200,13.4374241829
150,155,200,13.5907411575
150,155,150,13.7908940315
150,155,150,13.9932050705
150,167,150,14.1887722015
150,167,150,14.3896842003
150,167,150,14.58685112
150,167,150,14.7932991982
150,167,150,14.9904742241
150,167,150,15.1870331764
150,174,150,15.3888311386
150,174,150,15.5882110596
150,167,150,15.7947130203
150,167,150,15.9983520508
150,161,150,16.194286108
150,161,150,16.3911521435
150,155,150,16.5923130512
150,149,160,16.7901911736
150,142,200,16.9933540821
150,136,200,17.1957042217
150,136,200,17.3950080872
150,136,200,17.5945241451
150,136,200,17.8007981777
150,136,200,17.9960951805
150,142,200,18.2028391361
150,155,200,18.4450471401
150,161,150,18.5912630558
150,167,150,18.8033971786
150,174,150,18.9999661446
150,174,150,19.2004261017
150,180,150,19.3991470337
150,174,150,19.6009371281
150,180,150,19.8083741665
150,174,150,20.0007450581
150,174,150,20.2026891708
150,167,150,20.3958899975
150,167,150,20.6009950638
150,167,150,20.8067901134
150,167,150,21.0036430359
150,167,150,21.2038562298
150,167,150,21.4045960903
150,161,150,21.602640152
150,167,150,21.8088831902
150,161,150,22.0128700733
150,155,150,22.1990301609
150,155,150,22.4041600227
150,155,150,22.6044380665
150,149,150,22.8084430695
150,149,175,23.0109322071
150,136,150,23.2065031528
150,136,200,23.4046971798
150,136,200,23.600520134
150,136,200,23.810642004
150,136,200,24.006799221
150,136,200,24.2077081203
150,142,200,24.4086251259
150,149,150,24.6062572002
150,149,150,24.8118171692
150,155,150,25.0158061981
150,155,150,25.2079751492
150,155,150,25.4113512039
150,155,150,25.6079351902
150,155,150,25.8061640263
150,149,150,26.009016037
150,161,200,26.2099540234
150,161,150,26.4090211391
150,155,150,26.6074399948
150,155,150,26.8155741692
150,161,150,27.0096080303
150,161,150,27.2097401619
150,161,150,27.4113690853
150,161,150,27.6079730988
150,155,150,27.8199231625
150,161,150,28.0164470673
150,161,150,28.2166650295
150,155,150,28.4163620472
150,161,150,28.6161692142
150,155,150,28.8199360371
150,149,150,29.0225431919
150,149,150,29.2163271904
150,130,150,29.4107680321
150,99,200,29.6163921356
150,68,200,29.8226950169
150,31,200,30.0180101395
150,6,200,30.2183232307
150,0,200,30.4195950031
150,0,200,30.6193420887
