X,Y,yaw,K,s
696.0,717.0,2.3680516419972197,-0.0,0.0
692.4227942451943,720.4933649949274,2.3680516419972197,-0.0,5.0
688.8455884903885,723.986729989855,2.3680516419972197,-0.0,10.0
685.2683827355828,727.4800949847825,2.3680516419972197,-0.0,15.0
681.6911769807771,730.9734599797099,2.3680516419972197,-0.0,20.0
678.1139712259713,734.4668249746375,2.3680516419972197,-0.0,25.0
674.5367654711655,737.9601899695649,2.3680516419972197,-0.0,30.0
670.9595597163598,741.4535549644924,2.3680516419972197,-0.0,35.0
667.382353961554,744.9469199594198,2.3680516419972197,-0.0,40.0
663.8051482067483,748.4402849543474,2.3680516419972197,-0.0,45.0
660.2279424519426,751.9336499492748,2.3680516419972197,-0.0,50.0
656.6507366971368,755.4270149442023,2.3680516419972197,-0.0,55.0
653.0735309423311,758.9203799391298,2.3680516419972197,-0.0,60.0
649.4963251875254,762.4137449340573,2.3680516419972197,-0.0,65.0
645.9191194327196,765.9071099289847,2.3680516419972197,-0.0,70.0
642.3419136779139,769.4004749239123,2.3680516419972197,-0.0,75.0
638.7647079231082,772.8938399188397,2.3680516419972197,-0.0,80.0
635.1875021683024,776.3872049137672,2.3680516419972197,-0.0,85.0
631.6102964134966,779.8805699086947,2.3680516419972197,-0.0,90.0
628.0330906586909,783.3739349036222,2.3680516419972197,-0.0,95.0
624.4558849038851,786.8672998985496,2.3680516419972197,-0.0,100.0
620.8786791490794,790.3606648934772,2.3680516419972197,-0.0,105.0
617.3014733942737,793.8540298884046,2.3680516419972197,-0.0,110.0
613.7242676394679,797.3473948833321,2.3680516419972197,-0.0,115.0
610.1470618846622,800.8407598782595,2.3680516419972197,-0.0,120.0
606.5698561298565,804.3341248731871,2.3680516419972197,-0.0,125.0
602.9926503750507,807.8274898681145,2.3680516419972197,-0.0,130.0
599.415444620245,811.320854863042,2.3680516419972197,-0.0,135.0
595.8382388654393,814.8142198579695,2.3680516419972197,-0.0,140.0
592.2610331106334,818.307584852897,2.3680516419972197,-0.0,145.0
588.6838273558277,821.8009498478244,2.3680516419972197,-0.0,150.0
585.106621601022,825.294314842752,2.3680516419972197,-0.0,155.0
581.5294158462162,828.7876798376794,2.3680516419972197,-0.0,160.0
577.9522100914105,832.2810448326069,2.3680516419972197,-0.0,165.0
574.3750043366048,835.7744098275343,2.3680516419972197,-0.0,170.0
570.797798581799,839.2677748224619,2.3680516419972197,-0.0,175.0
568.0,842.0,2.398461374363252,-0.0,180.0
564.235067411896,845.4042936175623,2.422532841680673,0.00956986690710443,185.0
560.3482983335754,848.5898947269399,2.4961474529938736,0.019897535059410006,190.0
556.2178562748215,851.3381108199479,2.621824128324124,0.030697165387881205,195.0
551.7409700012964,853.4631769531574,2.766205019892292,0.02238581340281108,200.0
546.9986753908142,855.0967810737038,2.841307532843772,0.007805351811305367,205.0
542.1725628771911,856.543202348186,2.8542055808333675,0.0028302932429924038,210.0
537.346501013041,857.8903476977165,2.892720236833164,0.012599829730456712,215.0
532.4685770423189,858.9262349298234,2.98008156385733,0.022342376937047388,220.0
527.4943714938446,859.4502043663921,3.0917168570333864,0.021370774389387556,225.0
522.4718984100037,859.4378972101292,-3.088046698756034,0.019902316703875638,230.0
517.4798094146777,858.9234608112318,-2.990593840714626,0.018437123803093695,235.0
512.5706748887523,857.9730280412394,-2.9160736567677126,0.01130111728026643,240.0
507.7206235631903,856.7462938188764,-2.8776812485001195,0.004056524618474567,245.0
505.0,856.0,-2.607884461950532,0.0,250.0
500.6953673589284,853.4563534393668,-2.607884461950532,0.0,255.0
496.39073471785684,850.9127068787336,-2.607884461950532,0.0,260.0
492.08610207678527,848.3690603181004,-2.607884461950532,0.0,265.0
487.7814694357137,845.8254137574672,-2.607884461950532,0.0,270.0
483.4768367946421,843.2817671968339,-2.607884461950532,0.0,275.0
479.17220415357053,840.7381206362007,-2.607884461950532,0.0,280.0
474.86757151249896,838.1944740755675,-2.607884461950532,0.0,285.0
470.5629388714274,835.6508275149343,-2.607884461950532,0.0,290.0
466.2583062303558,833.1071809543012,-2.607884461950532,0.0,295.0
461.9536735892842,830.563534393668,-2.607884461950532,0.0,300.0
457.64904094821264,828.0198878330348,-2.607884461950532,0.0,305.0
453.34440830714107,825.4762412724016,-2.607884461950532,0.0,310.0
449.0397756660695,822.9325947117684,-2.607884461950532,0.0,315.0
444.7351430249979,820.3889481511351,-2.607884461950532,0.0,320.0
440.43051038392633,817.8453015905019,-2.607884461950532,0.0,325.0
436.12587774285475,815.3016550298687,-2.607884461950532,0.0,330.0
431.8212451017832,812.7580084692355,-2.607884461950532,0.0,335.0
427.5166124607116,810.2143619086023,-2.607884461950532,0.0,340.0
423.21197981964,807.6707153479691,-2.607884461950532,0.0,345.0
418.90734717856844,805.1270687873359,-2.607884461950532,0.0,350.0
417.0,804.0,-2.2544291564054024,3.643395590141123e-17,355.0
413.8608741929648,799.9853224220415,-2.1936738299925587,0.02450836365948172,360.0
411.31787581947697,795.7332961043046,-2.0018070268515613,0.05342439135629087,365.0
409.84527766705895,791.0510342985372,-1.7713561400163722,0.03200710869980202,370.0
409.1157098757861,786.0381514434349,-1.6829447323865672,0.003931165158250333,375.0
408.61019296244774,780.9184282235017,-1.6319235318824215,0.02610536033561143,380.0
408.79607719367084,775.9605189682524,-1.3977363755285794,0.07041289476461511,385.0
410.4447766323973,771.4104005955164,-1.0727457324483447,0.0488395463899629,390.0
413.269893345144,767.1947781529943,-0.9168207639350363,0.014737914194643013,395.0
415.0,765.0,-0.8228806000891098,0.0,400.0
