X,Y,yaw,K,s
696.0,717.0,2.3680516419972197,-0.0,0.0
660.2279424519426,751.9336499492748,2.3680516419972197,-0.0,50.0
624.4558849038851,786.8672998985496,2.3680516419972197,-0.0,100.0
588.6838273558277,821.8009498478244,2.3680516419972197,-0.0,150.0
568.0,842.0,2.398461374363252,-0.0,200.0
522.4718984100037,859.4378972101292,-3.088046698756034,0.019902316703875638,250.0
505.0,856.0,-2.607884461950532,0.0,300.0
461.9536735892842,830.563534393668,-2.607884461950532,0.0,350.0
418.90734717856844,805.1270687873359,-2.607884461950532,0.0,400.0
415.0,765.0,-0.8228806000891098,0.0,450.0
449.0056120486539,728.3445999995029,-0.8228806000891098,0.0,500.0
483.01122409730783,691.6891999990058,-0.8228806000891098,0.0,550.0
492.0,682.0,-0.3756511000817077,2.3772767286878484e-17,600.0
539.5322213219985,687.2824946489122,0.5640406230477298,0.007883225027654532,650.0
582.9252654901754,710.5387713081043,-0.08521948837433342,-0.048105605950170126,700.0
598.0,702.0,-0.8253768505207383,0.0,750.0
631.9140051366533,665.2598277686257,-0.8253768505207383,0.0,800.0
646.0,650.0,-1.0501100850164122,8.247365061708052e-17,850.0
641.0,623.0,-2.569132839771742,0.0,900.0
598.9714482453184,595.9149333136496,-2.569132839771742,0.0,950.0
596.0,574.0,-0.7853981633974483,0.0,1000.0
631.3553390593274,538.6446609406726,-0.7853981633974483,0.0,1050.0
640.0,530.0,-0.6661872909981135,3.550944811297599e-17,1100.0
686.8729962400923,522.4278521288948,0.33302403607464426,0.014074219267149074,1150.0
726.7779399420255,552.1293138836857,1.073132435259434,0.05447137723566316,1200.0
727.0,571.0,1.7288862979165824,-0.0,1250.0
719.1283857736503,620.3764892380121,1.7288862979165824,-0.0,1300.0
