X,Y,yaw,K,s
525.0,534.0,-1.5707963267948966,0.0,0.0
525.0,524.0,-1.5707963267948966,0.0,10.0
525.0,514.0,-1.5707963267948966,0.0,20.0
525.0,504.0,-1.5707963267948966,0.0,30.0
525.0,494.0,-1.5707963267948966,0.0,40.0
525.0,484.0,-1.5707963267948966,0.0,50.0
525.0,474.0,-1.5707963267948966,0.0,60.0
525.0,464.0,-1.5707963267948966,0.0,70.0
525.0,454.0,-1.8157749899217608,-9.631424545235006e-19,80.0
520.1713337430049,445.69802297102297,-2.6630570818770276,-0.10099082581965921,90.0
515.0,444.0,3.141592653589793,-0.0,100.0
505.0,444.0,3.141592653589793,-0.0,110.0
495.0,444.0,3.141592653589793,-0.0,120.0
485.0,444.0,3.141592653589793,-0.0,130.0
475.0,444.0,3.141592653589793,-0.0,140.0
465.0,444.0,3.141592653589793,-0.0,150.0
455.0,444.0,3.141592653589793,-0.0,160.0
445.0,444.0,3.141592653589793,-0.0,170.0
435.0,444.0,2.896613990462929,-9.631424545235006e-19,180.0
426.69802297102297,448.82866625699523,2.049331898507662,-0.10099082581965921,190.0
425.0,454.0,1.5707963267948966,0.0,200.0
425.0,464.0,1.5707963267948966,0.0,210.0
425.0,474.0,1.5707963267948966,0.0,220.0
425.0,484.0,1.5707963267948966,0.0,230.0
425.0,494.0,1.5707963267948966,0.0,240.0
425.0,504.0,1.5707963267948966,0.0,250.0
425.0,514.0,1.5707963267948966,0.0,260.0
425.0,524.0,1.5707963267948966,0.0,270.0
425.0,534.0,1.3258176636680326,-9.631424545235006e-19,280.0
429.82866625699523,542.301977028977,0.47853557171276556,-0.10099082581965921,290.0
435.0,544.0,0.0,0.0,300.0
445.0,544.0,0.0,0.0,310.0
455.0,544.0,0.0,0.0,320.0
465.0,544.0,0.0,0.0,330.0
475.0,544.0,0.0,0.0,340.0
485.0,544.0,0.0,0.0,350.0
495.0,544.0,0.0,0.0,360.0
505.0,544.0,0.0,0.0,370.0
