X,Y,yaw,K,s,type
585.0,521.0,-2.6260436461308143,0.0,0.0,0
580.6498890707569,518.5349371400956,-2.6260436461308143,0.0,5.0,0
576.2997781415139,516.0698742801912,-2.6260436461308143,0.0,10.0,0
571.9496672122708,513.6048114202868,-2.6260436461308143,0.0,15.0,0
567.5995562830277,511.1397485603824,-2.6260436461308143,0.0,20.0,0
563.2494453537847,508.674685700478,-2.6260436461308143,0.0,25.0,0
558.8993344245416,506.2096228405736,-2.6260436461308143,0.0,30.0,0
554.5492234952985,503.7445599806692,-2.6260436461308143,0.0,35.0,0
550.1991125660555,501.2794971207648,-2.6260436461308143,0.0,40.0,0
545.8490016368124,498.81443426086037,-2.6260436461308143,0.0,45.0,0
541.4988907075693,496.349371400956,-2.6260436461308143,0.0,50.0,0
537.1487797783263,493.8843085410516,-2.6260436461308143,0.0,55.0,0
532.7986688490832,491.4192456811472,-2.6260436461308143,0.0,60.0,0
528.4485579198401,488.9541828212428,-2.6260436461308143,0.0,65.0,0
524.0984469905972,486.48911996133836,-2.6260436461308143,0.0,70.0,0
519.748336061354,484.024057101434,-2.6260436461308143,0.0,75.0,0
515.3982251321111,481.5589942415296,-2.6260436461308143,0.0,80.0,0
511.04811420286796,479.09393138162517,-2.6260436461308143,0.0,85.0,0
506.69800327362486,476.6288685217208,-2.6260436461308143,0.0,90.0,0
502.3478923443818,474.16380566181635,-2.6260436461308143,0.0,95.0,0
497.9977814151388,471.698742801912,-2.6260436461308143,0.0,100.0,0
493.6476704858957,469.23367994200754,-2.6260436461308143,0.0,105.0,0
489.29755955665263,466.76861708210316,-2.6260436461308143,0.0,110.0,0
484.9474486274096,464.3035542221988,-2.6260436461308143,0.0,115.0,0
480.5973376981665,461.83849136229435,-2.6260436461308143,0.0,120.0,0
476.24722676892344,459.37342850238997,-2.6260436461308143,0.0,125.0,0
471.8971158396804,456.9083656424856,-2.6260436461308143,0.0,130.0,0
467.54700491043735,454.44330278258116,-2.6260436461308143,0.0,135.0,0
463.19689398119425,451.9782399226767,-2.6260436461308143,0.0,140.0,0
458.8467830519512,449.51317706277234,-2.6260436461308143,0.0,145.0,0
454.4966721227081,447.04811420286796,-2.6260436461308143,0.0,150.0,0
450.1465611934651,444.58305134296353,-2.6260436461308143,0.0,155.0,0
445.796450264222,442.11798848305915,-2.6260436461308143,0.0,160.0,0
441.446339334979,439.6529256231547,-2.6260436461308143,0.0,165.0,0
437.0962284057359,437.18786276325034,-2.6260436461308143,0.0,170.0,0
432.7461174764928,434.72279990334596,-2.6260436461308143,0.0,175.0,0
428.3960065472498,432.2577370434415,-2.6260436461308143,0.0,180.0,0
424.04589561800674,429.79267418353714,-2.6260436461308143,0.0,185.0,0
419.69578468876364,427.3276113236327,-2.6260436461308143,0.0,190.0,0
415.3456737595206,424.86254846372833,-2.6260436461308143,0.0,195.0,0
410.99556283027755,422.39748560382395,-2.6260436461308143,0.0,200.0,0
406.64545190103445,419.9324227439195,-2.6260436461308143,0.0,205.0,0
405.0,419.0,-3.0226042758860943,-2.4101031040896496e-16,210.0,0
399.9754110204085,418.4196149771798,-3.03459105983613,-0.004758887586420825,215.0,0
394.9617027210218,417.9624527154182,-3.0708811644098946,-0.009704883253219162,220.0,0
389.9697557820447,417.75173597577384,-3.1322668987626363,-0.014906846874681665,225.0,0
385.01045088368187,417.9106875193054,3.06383274906354,-0.020157881457119827,230.0,0
380.09391821271345,418.5445846466351,2.965304890911299,-0.01810425778247482,235.0,0
375.22465578998253,419.62403084558616,2.88483108326866,-0.014181452451571378,240.0,0
370.4046034137317,421.0584585384516,2.822968951070921,-0.010467468334065885,245.0,0
365.6356880712555,422.75699381790963,2.778801273479712,-0.00702523042393169,250.0,0
360.9290174322897,424.647671757961,2.737098480901659,-0.010342081201632073,255.0,0
356.350844734613,426.7721079341436,2.673186913743572,-0.015062588402348498,260.0,0
351.9879177068286,429.21412937486815,2.5851580867235366,-0.020201065510995337,265.0,0
347.92701799818667,432.0576331684243,2.4719979471981404,-0.025161824260674908,270.0,0
344.2212583515719,435.34830544973545,2.3648491978201482,-0.017998425360582156,275.0,0
340.79645358819704,438.98736152073093,2.292812152684903,-0.010903485222546187,280.0,0
337.5483384859158,442.8418787424876,2.254832217593776,-0.00423745661546478,285.0,0
334.3727832435201,446.77910794922565,2.2490681918274777,0.0009210245236471909,290.0,0
331.19519094829593,450.7041313699707,2.253579206292427,0.0008652755319493307,295.0,0
328.00726561600044,454.60696219475057,2.257796704906722,0.000808343174433349,300.0,0
324.8097459683255,458.4891869998957,2.2617168188887273,0.0007503121829515957,305.0,0
321.603370726963,462.3523923617368,2.265335979201269,0.0006912676375623643,310.0,0
318.3888786136051,466.1981648566043,2.268650914583588,0.0006312948006284915,315.0,0
315.1670083499435,470.0280910608289,2.271658649346027,0.0005704789808016766,320.0,0
311.9384986576703,473.84375755074103,2.2743565010197817,0.0005089054258977503,325.0,0
308.70408825847744,477.64675090267144,2.2767420779489336,0.0004466592432635694,330.0,0
305.46451587405693,481.43865769295047,2.27881327690601,0.00038382534587228423,335.0,0
302.22052022610063,485.2210644979089,2.2805682808055923,0.0003204884220608055,340.0,0
298.9728400363006,488.9955578938772,2.2820055565831154,0.00025673292654096436,345.0,0
295.7222140263487,492.76372445718596,2.2831238532980915,0.00019264309007330536,350.0,0
292.46938091793686,496.5271507641657,2.2839222005125874,0.00012830294498833374,355.0,0
289.2150794327572,500.287423391147,2.284399906987023,6.379636357299046e-05,360.0,0
