X,Y,yaw,K,s,type
2128.35048,7379.648389,2.150489307,0,8890,0
2125.611645,7383.831543,2.150489307,0,8895,0
2122.872809,7388.014698,2.150489307,0,8900,0
2120.133974,7392.197852,2.150489307,0,8905,0
2117.395138,7396.381006,2.150489307,0,8910,0
2114.656303,7400.564161,2.150489307,0,8915,0
2111.917467,7404.747315,2.150489307,0,8920,0
2109.178632,7408.930469,2.150489307,0,8925,0
2106.439796,7413.113624,2.150489307,0,8930,0
2103.700961,7417.296778,2.150489307,0,8935,0
2100.962125,7421.479932,2.150489307,0,8940,0
2098.22329,7425.663086,2.150489307,0,8945,0
2095.484454,7429.846241,2.150489307,0,8950,0
2092.745619,7434.029395,2.150489307,0,8955,0
2090.006783,7438.212549,2.150489307,0,8960,13
2087.267948,7442.395704,2.150489307,0,8965,13
2084.529112,7446.578858,2.150489307,0,8970,13
2081.790277,7450.762012,2.150489307,0,8975,13
2079.051441,7454.945167,2.150489307,0,8980,13
2076.312606,7459.128321,2.150489307,0,8985,13
2073.57377,7463.311475,2.150489307,0,8990,13
2070.834935,7467.49463,2.150489307,0,8995,13
2068.096099,7471.677784,2.150489307,0,9000,13
2065.357264,7475.860938,2.150489307,0,9005,13
2062.618428,7480.044093,2.150489307,0,9010,13
2059.879593,7484.227247,2.150489307,0,9015,13
2057.140757,7488.410401,2.150489307,0,9020,13
2054.401922,7492.593556,2.150489307,0,9025,13
2051.663086,7496.77671,2.150489307,0,9030,13
2048.924251,7500.959864,2.150489307,0,9035,13
2046.185415,7505.143019,2.150489307,0,9040,13
2043.44658,7509.326173,2.150489307,0,9045,13
2040.707744,7513.509327,2.150489307,0,9050,13
2037.968909,7517.692482,2.150489307,0,9055,0
2035.230073,7521.875636,2.150489307,0,9060,0
2032.491238,7526.05879,2.150489307,0,9065,0
2029.752402,7530.241945,2.150489307,0,9070,0
2027.013567,7534.425099,2.150489307,0,9075,0
2024.274731,7538.608253,2.150489307,0,9080,0
2021.535896,7542.791408,2.150489307,0,9085,0
2018.79706,7546.974562,2.150489307,0,9090,0
2016.058225,7551.157716,2.150489307,0,9095,0
2013.319389,7555.340871,2.150489307,0,9100,0
2010.580554,7559.524025,2.150489307,0,9105,0
2007.841718,7563.707179,2.150489307,0,9110,0
2005.102883,7567.890334,2.150489307,0,9115,0
2002.364047,7572.073488,2.150489307,0,9120,0
1999.625212,7576.256642,2.150489307,0,9125,0
1996.886376,7580.439796,2.150489307,0,9130,0
1994.147541,7584.622951,2.150489307,0,9135,0
1991.408705,7588.806105,2.150489307,0,9140,0
1988.66987,7592.989259,2.150489307,0,9145,0
1985.931034,7597.172414,2.150489307,0,9150,0
