X,Y
1231.346293,547.5301285
1231.543428,547.0809436
1231.736866,546.6302413
1231.926555,546.1779997
1232.112443,545.7241986
1232.294531,545.2688405
1232.472857,544.8119455
1232.647461,544.3535339
1232.818381,543.8936262
1232.985657,543.4322427
1233.149329,542.969404
1233.309436,542.5051303
1233.466017,542.0394422
1233.619111,541.5723601
1233.768759,541.1039042
1233.914999,540.6340952
1234.05787,540.1629533
1234.197413,539.690499
1234.333666,539.2167528
1234.466669,538.7417349
1234.596462,538.2654659
1234.723083,537.7879662
1234.846571,537.3092561
1234.966967,536.8293561
1235.08431,536.3482866
1235.198639,535.866068
1235.309993,535.3827208
1235.418412,534.8982652
1235.523935,534.4127219
1235.626602,533.9261111
1235.726451,533.4384532
1235.823523,532.9497688
1235.917856,532.4600782
1236.00949,531.9694018
1236.098465,531.4777601
1236.184819,530.9851734
1236.268593,530.4916621
1236.349825,529.9972468
1236.428554,529.5019477
1236.504821,529.0057854
1236.578665,528.5087801
1236.650124,528.0109525
1236.719239,527.5123227
1236.786048,527.0129114
1236.850591,526.5127388
1236.912908,526.0118254
1236.973037,525.5101916
1237.031019,525.0078579
1237.086892,524.5048446
1237.140696,524.0011721
1237.19247,523.4968609
1237.242254,522.9919314
1237.290087,522.486404
1237.336008,521.9802991
1237.380056,521.4736371
1237.422272,520.9664385
1237.462694,520.4587236
1237.501362,519.9505128
1237.538316,519.4418267
1237.573593,518.9326856
1237.607235,518.4231098
1237.63928,517.9131199
1237.669767,517.4027362
1237.698737,516.8919792
1237.726228,516.3808693
1237.752279,515.8694268
1237.776931,515.3576722
1237.800222,514.845626
1237.822192,514.3333084
1237.84288,513.82074
1237.862326,513.3079412
1237.880569,512.7949323
1237.897648,512.2817338
1237.913603,511.7683661
1237.928473,511.2548496
1237.942297,510.7412047
1237.955115,510.2274519
1237.966966,509.7136115
1237.97789,509.199704
1237.987925,508.6857497
1237.997112,508.1717692
1238.005485,507.6577829
1238.013028,507.1438123
1238.019689,506.6298797
1238.025419,506.1160073
1238.030167,505.6022174
1238.033882,505.0885323
1238.036512,504.5749741
1238.038008,504.0615651
1238.038319,503.5483275
1238.037393,503.0352837
1238.035181,502.5224558
1238.03163,502.0098661
1238.026692,501.4975369
1238.020314,500.9854903
1238.012445,500.4737486
1238.003036,499.9623341
1237.992036,499.451269
1237.979393,498.9405756
1237.965057,498.4302761
1237.948977,497.9203927
1237.931102,497.4109477
1237.911382,496.9019634
1237.889765,496.3934619
1237.866202,495.8854656
1237.840641,495.3779966
1237.813031,494.8710772
1237.783322,494.3647297
1237.751462,493.8589763
1237.717402,493.3538393
1237.681091,492.8493409
1237.642477,492.3455032
1237.601509,491.8423487
1237.558138,491.3398995
1237.512312,490.8381779
1237.463981,490.3372061
1237.413093,489.8370063
1237.359599,489.3376009
1237.303446,488.839012
1237.244585,488.3412619
1237.182964,487.8443728
1237.118534,487.3483671
1237.051242,486.8532668
1236.981039,486.3590944
1236.907874,485.8658719
1236.831695,485.3736217
1236.752452,484.882366
1236.670095,484.3921271
1236.584572,483.9029272
1236.495832,483.4147885
1236.403826,482.9277333
1236.308502,482.4417839
1236.209809,481.9569624
1236.107696,481.4732911
1236.002114,480.9907923
1235.893011,480.5094882
1235.780336,480.0294011
1235.664038,479.5505531
1235.544068,479.0729666
1235.420373,478.5966638
1235.292903,478.121667
1235.161608,477.6479983
1235.026437,477.17568
1234.887338,476.7047344
1234.744262,476.2351837
1234.597157,475.7670502
1234.445973,475.3003561
1234.290658,474.8351236
1234.131162,474.371375
1233.967435,473.9091325
1233.79946,473.448405
1233.627296,472.9891718
1233.451014,472.531408
1233.270683,472.0750887
1233.086374,471.6201891
1232.898158,471.1666844
1232.706104,470.7145496
1232.510282,470.2637599
1232.310762,469.8142905
1232.107616,469.3661165
1231.900912,468.919213
1231.690721,468.4735553
1231.477113,468.0291184
1231.260159,467.5858774
1231.039928,467.1438076
1230.816491,466.7028841
1230.589918,466.263082
1230.360278,465.8243764
1230.127643,465.3867426
1229.892082,464.9501556
1229.653665,464.5145906
1229.412463,464.0800227
1229.168546,463.6464271
1228.921983,463.2137789
1228.672846,462.7820533
1228.421203,462.3512254
1228.167126,461.9212704
1227.910685,461.4921634
1227.651949,461.0638795
1227.390989,460.6363939
1227.127875,460.2096817
1226.862677,459.7837182
1226.595466,459.3584783
1226.326311,458.9339373
1226.055282,458.5100703
1225.78245,458.0868525
1225.507885,457.664259
1225.231658,457.2422649
1224.953837,456.8208454
1224.674494,456.3999756
1224.393698,455.9796307
1224.11152,455.5597859
1223.82803,455.1404162
1223.543297,454.7214968
1223.257393,454.3030028
1222.970387,453.8849095
1222.68235,453.4671919
1222.393351,453.0498251
1222.103461,452.6327844
1221.81275,452.2160449
1221.521288,451.7995817
1221.229146,451.38337
1220.936392,450.9673848
1220.643098,450.5516014
1220.349334,450.1359949
1220.05517,449.7205405
1219.760676,449.3052132
1219.465922,448.8899882
1219.170978,448.4748408
1218.875915,448.0597459
1218.580802,447.6446788
1218.28571,447.2296146
1217.990709,446.8145284
1217.69587,446.3993954
1217.401261,445.9841908
1217.106954,445.5688897
1216.813018,445.1534671
1216.519525,444.7378984
1216.226543,444.3221585
1215.934142,443.9062228
1215.64237,443.4900759
1215.351218,443.0737223
1215.060676,442.6571689
1214.77073,442.2404228
1214.48137,441.8234907
1214.192581,441.4063798
1213.904353,440.9890968
1213.616673,440.5716488
1213.329529,440.1540427
1213.042908,439.7362854
1212.756799,439.3183839
1212.471188,438.9003451
1212.186064,438.4821759
1211.901415,438.0638833
1211.617229,437.6454743
1211.333492,437.2269557
1211.050193,436.8083346
1210.76732,436.3896178
1210.484861,435.9708122
1210.202802,435.5519249
1209.921133,435.1329628
1209.63984,434.7139328
1209.358911,434.2948418
1209.078335,433.8756969
1208.798099,433.4565048
1208.518191,433.0372727
1208.238598,432.6180073
1207.959309,432.1987157
1207.680311,431.7794048
1207.401591,431.3600815
1207.123138,430.9407528
1206.84494,430.5214256
1206.566984,430.1021069
1206.289257,429.6828035
1206.011749,429.2635225
1205.734445,428.8442707
1205.457335,428.4250552
1205.180406,428.0058828
1204.903646,427.5867605
1204.627042,427.1676953
1204.350583,426.748694
1204.074255,426.3297636
1203.798048,425.9109111
1203.521948,425.4921434
1203.245943,425.0734674
1202.970021,424.6548901
1202.694171,424.2364184
1202.418379,423.8180593
1202.142633,423.3998196
1201.866922,422.9817064
1201.591232,422.5637266
1201.315553,422.145887
1201.03987,421.7281948
1200.764173,421.3106567
1200.488449,420.8932797
1200.212686,420.4760709
1199.936872,420.059037
1199.660993,419.6421852
1199.385039,419.2255222
1199.108997,418.809055
1198.832854,418.3927906
1198.556599,417.976736
1198.280218,417.5608979
1198.003701,417.1452835
1197.727034,416.7298997
1197.450206,416.3147533
1197.173204,415.8998513
1196.896016,415.4852007
1196.61863,415.0708083
1196.341034,414.6566813
1196.063214,414.2428263
1195.78516,413.8292506
1195.506858,413.4159608
1195.228297,413.0029641
1194.949465,412.5902673
1194.670348,412.1778774
1194.390936,411.7658013
1194.111215,411.3540459
1193.831173,410.9426183
1193.550799,410.5315253
1193.27008,410.1207739
1192.989003,409.710371
1192.707557,409.3003235
1192.425729,408.8906385
1192.143507,408.4813228
1191.860879,408.0723834
1191.577833,407.6638272
1191.294356,407.2556611
1191.010436,406.8478922
1190.72606,406.4405273
1190.441218,406.0335734
1190.155895,405.6270374
1189.870081,405.2209262
1189.583763,404.8152469
1189.296929,404.4100063
1189.009566,404.0052114
1188.721662,403.6008691
1188.433205,403.1969864
1188.144183,402.7935702
1187.854584,402.3906274
1187.564394,401.988165
1187.273603,401.5861899
1186.982198,401.1847091
1186.690166,400.7837295
1186.397496,400.383258
1186.104175,399.9833016
1185.81019,399.5838673
1185.51553,399.1849619
1185.220183,398.7865924
1184.924136,398.3887657
1184.627377,397.9914888
1184.329893,397.5947687
1184.031673,397.1986122
1183.732705,396.8030263
1183.432975,396.408018
1183.132472,396.0135942
1182.831184,395.6197617
1182.529098,395.2265277
1182.226202,394.8338989
1181.922484,394.4418824
1181.617932,394.0504851
1181.312533,393.6597139
1181.006275,393.2695758
1180.699146,392.8800777
1180.391134,392.4912265
1180.082226,392.1030292
1179.772411,391.7154919
1179.461692,391.328613
1179.150075,390.9423869
1178.837569,390.5568079
1178.524181,390.1718702
1178.209919,389.7875681
1177.894791,389.4038959
1177.578805,389.0208479
1177.261968,388.6384184
1176.94429,388.2566017
1176.625776,387.875392
1176.306436,387.4947837
1175.986277,387.1147711
1175.665307,386.7353483
1175.343534,386.3565098
1175.020966,385.9782497
1174.69761,385.6005625
1174.373474,385.2234423
1174.048567,384.8468835
1173.722896,384.4708803
1173.396469,384.0954271
