X,Y,yaw,K,s,type
511.0,594.0,-2.5993483378264792,0.0,0.0,0
506.71723680648205,591.4197016784395,-2.5993483378264792,0.0,5.0,0
502.4344736129641,588.839403356879,-2.5993483378264792,0.0,10.0,0
498.15171041944615,586.2591050353185,-2.5993483378264792,0.0,15.0,0
493.8689472259282,583.678806713758,-2.5993483378264792,0.0,20.0,0
489.58618403241024,581.0985083921975,-2.5993483378264792,0.0,25.0,0
485.3034208388923,578.518210070637,-2.5993483378264792,0.0,30.0,0
481.02065764537434,575.9379117490765,-2.5993483378264792,0.0,35.0,0
476.7378944518564,573.357613427516,-2.5993483378264792,0.0,40.0,0
472.4551312583385,570.7773151059555,-2.5993483378264792,0.0,45.0,0
468.17236806482055,568.1970167843949,-2.5993483378264792,0.0,50.0,0
463.8896048713026,565.6167184628345,-2.5993483378264792,0.0,55.0,0
459.60684167778464,563.036420141274,-2.5993483378264792,0.0,60.0,0
455.3240784842667,560.4561218197134,-2.5993483378264792,0.0,65.0,0
451.04131529074874,557.875823498153,-2.5993483378264792,0.0,70.0,0
446.7585520972308,555.2955251765925,-2.5993483378264792,0.0,75.0,0
442.47578890371284,552.7152268550319,-2.5993483378264792,0.0,80.0,0
438.1930257101949,550.1349285334715,-2.5993483378264792,0.0,85.0,0
433.91026251667694,547.554630211911,-2.5993483378264792,0.0,90.0,0
429.627499323159,544.9743318903504,-2.5993483378264792,0.0,95.0,0
425.34473612964103,542.39403356879,-2.5993483378264792,0.0,100.0,0
421.0619729361231,539.8137352472295,-2.5993483378264792,0.0,105.0,0
416.77920974260513,537.2334369256689,-2.5993483378264792,0.0,110.0,0
412.4964465490872,534.6531386041084,-2.5993483378264792,0.0,115.0,0
408.2136833555693,532.072840282548,-2.5993483378264792,0.0,120.0,0
403.9309201620513,529.4925419609874,-2.5993483378264792,0.0,125.0,0
399.6481569685334,526.912243639427,-2.5993483378264792,0.0,130.0,0
395.3653937750154,524.3319453178665,-2.5993483378264792,0.0,135.0,0
391.0826305814975,521.7516469963059,-2.5993483378264792,0.0,140.0,0
386.79986738797953,519.1713486747454,-2.5993483378264792,0.0,145.0,0
382.5171041944616,516.591050353185,-2.5993483378264792,0.0,150.0,0
378.23434100094363,514.0107520316244,-2.5993483378264792,0.0,155.0,0
373.9515778074257,511.43045371006394,-2.5993483378264792,0.0,160.0,0
369.6688146139077,508.8501553885034,-2.5993483378264792,0.0,165.0,0
365.3860514203898,506.2698570669429,-2.5993483378264792,0.0,170.0,0
361.1032882268718,503.68955874538244,-2.5993483378264792,0.0,175.0,0
356.8205250333539,501.1092604238219,-2.5993483378264792,0.0,180.0,0
352.5377618398359,498.5289621022614,-2.5993483378264792,0.0,185.0,0
350.0,497.0,-2.226608683221328,-7.610252660415512e-17,190.0,0
346.9609575418838,492.9429254733254,-2.187676147024134,0.01556793898883851,195.0,0
344.28880990840594,488.7190582790791,-2.0677834231884415,0.0326398897009558,200.0,0
342.3454147737415,484.1652564766379,-1.8741999410235655,0.03912220336212944,205.0,0
341.28762265591547,479.2669591842546,-1.6997986422209215,0.030738454980178666,210.0,0
341.0006612122502,474.20652843232205,-1.5597258601535733,0.025958978702614884,215.0,0
341.40296616214073,469.16690580334085,-1.4192917399020022,0.029815731312530364,220.0,0
342.54410091156063,464.29823657220146,-1.257512220294718,0.03499159853962861,225.0,0
344.47320483601726,459.7299290017309,-1.0917268007940977,0.0282402243264606,230.0,0
347.041167745819,455.4423472978299,-0.9805062426875146,0.01638308365204195,235.0,0
349.9890296455607,451.3332705637289,-0.9256461176658151,0.005478275357582221,240.0,0
353.0696391176866,447.3046776021662,-0.9125798632722594,0.0019714125305725105,245.0,0
356.184729875655,443.31680411658795,-0.9028122355055772,0.0018886269972967992,250.0,0
359.3311678878965,439.367109879052,-0.8934887357570399,0.0018036233195500024,255.0,0
362.5073637178821,435.4536590424516,-0.8846165693561823,0.0017166003278328266,260.0,0
365.7117279290829,431.5745157596802,-0.8762022590630177,0.001627747773256515,265.0,0
368.9426710849701,427.7277441836313,-0.8682516833657088,0.0015372455557515156,270.0,0
372.19860374901464,423.91140846719816,-0.8607701159521199,0.0014452631804173642,275.0,0
375.4779364846878,420.1235727632744,-0.8537622657213524,0.0013519594283698468,280.0,0
378.7790798554607,416.36230122475325,-0.8472323167501159,0.0012574822264652648,285.0,0
382.1004444248044,412.6256580045282,-0.8411839676801064,0.001161968699029693,290.0,0
385.4404407561899,408.91170725549273,-0.8356204700448409,0.001065545384104338,295.0,0
388.79747941308847,405.21851313054015,-0.830544665106275,0.0009683285966393332,300.0,0
392.1699709589712,401.54413978256395,-0.8259590188219182,0.0008704249214270595,305.0,0
395.55632595730907,397.8866513644575,-0.8218656546111934,0.0007719318192640177,310.0,0
398.9549549715734,394.2441120291143,-0.8182663836348877,0.0006729383307735698,315.0,0
402.36426856523514,390.6145859294277,-0.8151627323432826,0.0005735258634244497,320.0,0
405.7826773017655,386.9961372182911,-0.8125559670867823,0.00047376904846425553,325.0,0
409.2085917446355,383.3868300485979,-0.8104471156175211,0.0003737366556854255,330.0,0
412.64042245731633,379.78472857324164,-0.8088369853416927,0.00027349255509527315,335.0,0
416.0765800032791,376.1878969451156,-0.8077261782104249,0.000173096715622944,340.0,0
419.5154749459948,372.59439931711336,-0.8071151021623105,7.260623192494305e-05,345.0,0
