X,Y
126.6545436,37.38426353
126.6545324,37.38424865
126.6545213,37.38423377
126.6545101,37.38421889
126.6544989,37.38420401
126.6544986,37.38416688
126.6544982,37.38412975
126.6544978,37.38409262
126.6544974,37.3840555
