X,Y,yaw,K,s
1258.0,8804.0,-0.9786907996086388,0.0,0.0
1313.8109356568254,8721.023259517442,-0.9786907996086388,0.0,100.0
1369.621871313651,8638.046519034886,-0.9786907996086388,0.0,200.0
1425.4328069704766,8555.069778552328,-0.9786907996086388,0.0,300.0
1481.243742627302,8472.09303806977,-0.9786907996086388,0.0,400.0
1537.0546782841275,8389.116297587212,-0.9786907996086388,0.0,500.0
1592.865613940953,8306.139557104656,-0.9786907996086388,0.0,600.0
1648.6765495977784,8223.162816622098,-0.9786907996086388,0.0,700.0
1673.0,8187.0,-1.1881807673716664,7.216766044573273e-17,800.0
1692.480040026122,8089.88155635182,-1.7365804829193918,-0.0071960646118029645,900.0
1652.2100996779454,7999.423409951702,-2.2749940098067034,-0.0006077785798389815,1000.0
1651.0,7998.0,-2.7358911508824804,0.0,1100.0
1559.1174234186603,7958.5336583811695,-2.7358911508824804,0.0,1200.0
1467.2348468373204,7919.067316762339,-2.7358911508824804,0.0,1300.0
1375.3522702559808,7879.600975143509,-2.7358911508824804,0.0,1400.0
1353.0,7870.0,-2.476186015690717,3.1151395986399836e-17,1500.0
1303.9160369948534,7786.88237770754,-1.632904609416958,0.009541116668641263,1600.0
1331.0,7710.0,-0.995724037062506,0.0,1700.0
1385.3895454249569,7626.084701344353,-0.995724037062506,0.0,1800.0
1436.0,7548.0,-1.0406712264665647,4.5372424077857445e-17,1900.0
1510.3624362514615,7487.469806867699,-0.09516909268602097,0.011400779315669447,2000.0
1607.0,7507.0,0.3996070439396113,0.0,2100.0
1699.1213947184015,7545.905637575247,0.3996070439396113,0.0,2200.0
1791.242789436803,7584.811275150494,0.3996070439396113,0.0,2300.0
1813.0,7594.0,0.31599702699310916,9.39543466615219e-17,2400.0
1908.4798987747354,7623.397903583552,0.25905851906258326,-0.0014525930026584185,2500.0
2007.292690361418,7630.630996201333,-0.30587134990670367,-0.009791604896210695,2600.0
2080.114854290117,7564.802376545346,-1.091245652101198,-0.0049132276406102385,2700.0
2097.0,7526.0,-1.003258702010146,0.0,2800.0
2150.7557338761544,7441.677280194268,-1.003258702010146,0.0,2900.0
2199.0,7366.0,-1.0239346802224125,5.92593862495755e-20,3000.0
2251.9663738608792,7281.12923549634,-0.9906689391669091,0.0006663861482161233,3100.0
2309.909476034336,7199.704840067436,-0.9199366647657266,0.00039589011325487453,3200.0
2339.0,7162.0,-1.0199914432398074,0.0,3300.0
2391.337324251649,7076.789645639877,-1.0199914432398074,0.0,3400.0
2443.674648503298,6991.579291279754,-1.0199914432398074,0.0,3500.0
2496.0119727549477,6906.368936919631,-1.0199914432398074,0.0,3600.0
2548.3492970065968,6821.1585825595075,-1.0199914432398074,0.0,3700.0
2581.0,6768.0,-1.0926209176784294,-8.531271898099794e-19,3800.0
2625.896505261875,6678.635903204171,-1.1304879931456167,-0.0007587635381715296,3900.0
2665.778091832322,6586.947761448449,-1.17771970580434,-8.070030379681026e-05,4000.0
2701.864404144896,6493.541622632608,-1.2503773494827801,-0.001447064837153341,4100.0
2724.8162895842083,6396.342351864992,-1.428160982248906,-0.0016067990189728258,4200.0
2732.2998127170335,6296.607697652154,-1.546560672364685,-0.0006167794228902713,4300.0
2733.0,6246.0,-1.5615373321327735,0.0,4400.0
2733.925886236866,6146.004286418485,-1.5615373321327735,0.0,4500.0
2734.8517724737317,6046.00857283697,-1.5615373321327735,0.0,4600.0
2735.0,6030.0,-1.4638681474123778,-3.512228606541418e-18,4700.0
2746.15270329207,5930.648976996223,-1.4493043847580138,0.00029060764604887376,4800.0
2758.4993531462087,5831.291644288387,-1.4727445097273493,-0.0011595298321660018,4900.0
2761.4175115884645,5731.554064808233,-1.5874445962226842,-0.0001229813620215537,5000.0
2759.531217338917,5631.0651634428705,-1.6312110657963663,-0.001961210831842818,5100.0
2739.9999936224553,5533.533514348454,-1.876226270490259,-0.00013569786000998456,5200.0
2715.1025471352436,5436.649798445602,-1.7281932788370766,0.002652366667830799,5300.0
2708.21736337581,5336.9878818194575,-1.5968885019565666,-3.929100661554272e-05,5400.0
2702.4537177332654,5237.029392979268,-1.6628517414724273,-0.0004328483047348349,5500.0
2698.0,5192.0,-1.9279303373156902,0.0,5600.0
2663.040948027413,5098.309740713466,-1.9279303373156902,0.0,5700.0
2648.0,5058.0,-2.1207829455893603,7.356772469730903e-18,5800.0
2582.261777362047,4984.279626336534,-2.666730164316293,-0.008906319507412266,5900.0
2482.166275643614,4968.040213803698,3.092239519517172,-0.0027679704812543326,6000.0
2383.532393950979,4983.492551798728,2.9190493009099696,-0.0006209060780086952,6100.0
2285.820321861516,5005.414166131707,2.9638393181450353,0.0018046511657500608,6200.0
2186.4116764852033,5013.860157782474,3.125932873133985,0.000806604783426756,6300.0
2139.0,5014.0,3.03707974833456,-0.0,6400.0
2039.5456504209662,5024.432274431367,3.03707974833456,-0.0,6500.0
1996.0,5029.0,2.346606832264762,-9.070478532563829e-19,6600.0
1954.8561609617407,5116.506271461136,1.5570222097011484,-0.0017012602236201517,6700.0
